Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/sage/app2/bench_642,,- -,- -,,34,25.5,,22,28.1,,20,39.1
QF_BV/sage/app2/bench_645,,12,1.3,,9,2.2,,8,4.9,,8,9.2
QF_BV/sage/app2/bench_664,,- -,- -,,19,9.1,,24,31.4,,19,25.1
QF_BV/sage/app2/bench_719,,- -,- -,,27,19.8,,21,24.4,,22,38.4
QF_BV/sage/app2/bench_830,,- -,- -,,30,12.9,,25,26.5,,24,37.2
QF_BV/sage/app2/bench_863,,10,8.6,,6,4.6,,6,9.5,,6,15.1
QF_BV/sage/app2/bench_1196,,11,11.0,,8,4.9,,7,11.8,,7,16.7
QF_BV/sage/app2/bench_1387,,235,1158.4,,26,260.1,,41,420.6,,35,588.7
QF_BV/sage/app5/bench_42,,9,1.9,,6,3.3,,6,9.1,,5,12.3
QF_BV/sage/app5/bench_349,,13,11.3,,5,7.3,,5,12.4,,5,27.2
QF_BV/sage/app5/bench_357,,8,5.0,,5,6.4,,5,11.7,,5,25.4
QF_BV/sage/app5/bench_575,,57,1.9,,5,0.1,,4,0.1,,4,0.2
QF_BV/sage/app5/bench_742,,18,0.5,,6,0.2,,3,0.2,,4,0.5
QF_BV/sage/app5/bench_794,,3,0.1,,2,0.0,,2,0.0,,3,0.1
QF_BV/sage/app5/bench_931,,6,0.3,,5,0.3,,5,0.6,,5,1.5
QF_BV/sage/app5/bench_959,,7,0.6,,5,0.5,,5,0.9,,6,1.9
QF_BV/sage/app5/bench_960,,210,1.8,,5,0.1,,3,0.1,,5,0.2
QF_BV/sage/app5/bench_1163,,51,2.0,,17,1.2,,10,1.6,,7,2.7
QF_BV/sage/app5/bench_1170,,37,1.5,,9,0.5,,8,1.9,,8,3.4
QF_BV/sage/app5/bench_1182,,14,2.1,,6,3.4,,6,8.6,,6,24.0
QF_BV/sage/app5/bench_1262,,6,0.0,,5,0.1,,4,0.2,,4,0.5
QF_BV/sage/app8/bench_23,,5,0.8,,5,1.8,,5,4.0,,4,6.9
QF_BV/sage/app8/bench_49,,7,0.4,,5,0.7,,5,1.3,,5,3.1
QF_BV/sage/app8/bench_400,,10,28.3,,7,46.5,,7,43.4,,7,68.7
QF_BV/sage/app8/bench_443,,8,12.8,,8,16.9,,8,31.3,,7,63.6
QF_BV/sage/app8/bench_498,,7,13.8,,7,24.8,,7,45.9,,6,59.0
QF_BV/sage/app8/bench_525,,20,0.2,,5,0.1,,5,0.4,,8,0.7
QF_BV/sage/app8/bench_828,,11,24.0,,10,19.4,,9,33.1,,9,49.5
QF_BV/sage/app8/bench_1892,,7,0.7,,5,0.5,,4,1.1,,5,1.4
QF_BV/sage/app8/bench_2006,,9,0.5,,7,0.8,,7,1.8,,6,2.7
QF_BV/sage/app8/bench_2310,,8,0.1,,6,0.3,,5,0.8,,5,1.0
QF_BV/sage/app8/bench_2647,,13,0.5,,12,1.6,,24,7.6,,12,9.6
QF_BV/sage/app8/bench_2880,,12,1.5,,8,1.0,,6,2.4,,6,4.5
QF_BV/sage/app8/bench_3177,,26,5.1,,24,5.7,,10,5.9,,8,9.1
QF_BV/sage/app8/bench_3314,,7,0.7,,5,0.9,,5,1.7,,6,4.6
QF_BV/sage/app8/bench_3368,,7,0.8,,5,1.1,,4,2.4,,4,4.2
QF_BV/sage/app8/bench_3424,,6,0.2,,6,0.5,,5,1.5,,5,2.0
QF_BV/sage/app8/bench_3448,,6,0.2,,5,0.5,,4,0.5,,4,0.6
QF_BV/sage/app8/bench_3677,,12,0.2,,7,0.1,,5,0.2,,5,0.8
QF_BV/sage/app8/bench_3814,,6,0.5,,6,0.8,,5,1.8,,5,3.0
QF_BV/sage/app8/bench_3836,,3,0.1,,2,0.0,,2,0.0,,3,0.1
QF_BV/sage/app8/bench_3842,,39,0.1,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_885,,7,2.0,,7,2.8,,6,7.8,,8,17.8
QF_BV/sage/app9/bench_919,,15,0.1,,7,0.1,,8,0.3,,13,1.1
QF_BV/sage/app9/bench_979,,6,0.1,,5,0.2,,4,0.3,,4,0.3
QF_BV/sage/app9/bench_1203,,6,0.6,,5,0.7,,5,2.0,,5,3.2
QF_BV/sage/app9/bench_1269,,8,0.4,,6,0.3,,5,1.1,,5,1.6
QF_BV/sage/app9/bench_1323,,10,0.6,,6,0.3,,5,0.8,,5,1.4
QF_BV/sage/app9/bench_1384,,21,3.6,,10,3.8,,9,7.2,,9,14.9
QF_BV/sage/app9/bench_1400,,12,1.8,,11,3.4,,10,9.7,,9,14.5
QF_BV/sage/app9/bench_1552,,10,0.5,,8,1.5,,6,3.0,,7,6.3
QF_BV/sage/app9/bench_1659,,11,1.4,,10,1.7,,9,4.7,,9,8.9
QF_BV/sage/app9/bench_1969,,5,0.1,,5,0.3,,5,0.6,,4,0.8
QF_BV/sage/app9/bench_2061,,4,0.1,,3,0.1,,3,0.1,,4,0.1
QF_BV/sage/app9/bench_2358,,8,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_2518,,6,0.2,,5,0.3,,5,1.1,,4,1.8
QF_BV/sage/app9/bench_2940,,6,0.5,,7,0.9,,5,1.8,,5,3.4
QF_BV/sage/app9/bench_3094,,7,0.0,,3,0.1,,4,0.1,,4,0.2
QF_BV/sage/app9/bench_3134,,11,18.4,,7,23.6,,8,49.1,,7,68.7
QF_BV/sage/app9/bench_3261,,17,0.1,,3,0.1,,2,0.2,,2,0.1
QF_BV/sage/app9/bench_3278,,8,18.2,,7,24.4,,7,43.8,,7,70.7
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75770,,6,1.8,,5,8.1,,4,19.7,,5,46.5
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75771,,6,1.7,,5,7.8,,4,18.6,,4,41.1
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75772,,5,1.9,,5,11.8,,5,27.4,,5,48.7
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76166,,12,73.8,,9,224.3,,9,195.6,,8,232.5
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76167,,14,61.3,,9,126.7,,8,338.6,,9,349.4
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76168,,10,34.1,,8,77.0,,9,161.2,,8,201.0
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76751,,11,42.9,,8,160.7,,8,160.7,,8,228.9
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76752,,10,67.7,,8,92.2,,9,196.2,,8,141.4
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76753,,10,67.0,,10,71.0,,8,153.8,,8,146.8
QF_BV/stp_samples/run_03230.trace.cond_011983_0x4182de_00,,492,36.1,,26,4.2,,9,2.2,,10,3.1
QF_BV/stp_samples/run_03230.trace.cond_012011_0x4182de_00,,- -,- -,,- -,- -,,13,1.9,,- -,- -
QF_BV/stp_samples/run_03230.trace.cond_012123_0x4182de_00,,385,118.7,,14,2.8,,10,4.9,,9,6.4
QF_BV/stp_samples/run_03230.trace.cond_012151_0x4182de_00,,396,136.4,,12,5.6,,11,5.1,,10,7.8
QF_BV/stp_samples/run_03230.trace.cond_012161_0x4182b4_00,,379,146.2,,13,5.2,,10,5.2,,10,4.5
QF_BV/stp_samples/run_03230.trace.cond_012207_0x4182de_00,,295,114.3,,15,4.2,,9,6.3,,9,5.3
QF_BV/stp_samples/run_03230.trace.cond_012217_0x4182b4_00,,613,54.0,,15,8.2,,10,4.0,,10,8.1
QF_BV/stp_samples/run_00000.trace.cond_017461_0x95026e6_00,,8,1.3,,8,1.6,,8,2.7,,8,4.4
QF_BV/stp_samples/run_00000.trace.cond_017924_0x950130a_00,,11,1.1,,10,2.0,,10,5.7,,9,5.4
QF_BV/stp_samples/run_00000.trace.cond_019659_0x950130a_00,,13,3.0,,13,3.9,,12,6.0,,12,9.7
QF_BV/stp_samples/run_00000.trace.cond_021021_0x7c80d002_00,,16,4.4,,12,4.5,,13,8.2,,12,12.8
QF_BV/stp_samples/run_03230.trace.cond_025326_0x418209_00,,375,157.8,,11,5.9,,9,6.2,,9,8.2
QF_BV/stp_samples/run_03230.trace.cond_025424_0x41820e_00,,358,51.3,,13,7.6,,8,4.3,,7,8.0
QF_BV/stp_samples/run_03230.trace.cond_025503_0x418209_00,,31,16.5,,9,6.4,,7,6.3,,7,5.1
QF_BV/stp_samples/run_03230.trace.cond_025521_0x41821d_00,,210,85.7,,10,5.9,,8,5.7,,7,8.8
QF_BV/stp_samples/run_03230.trace.cond_025533_0x418209_00,,15,4.0,,9,5.3,,6,5.1,,6,6.7
QF_BV/stp_samples/run_03230.trace.cond_025570_0x41821d_00,,48,27.3,,9,7.2,,6,5.2,,6,6.8
QF_BV/stp_samples/run_00000.trace.cond_285209_0xe7b047_00,,2,5.6,,2,2.3,,2,3.4,,2,7.0
QF_BV/stp_samples/run_00013.trace.cond_285237_0xe752eb_00,,- -,- -,,- -,- -,,22,8.8,,- -,- -
QF_BV/stp_samples/run_00013.trace.cond_285420_0xe753c9_00,,- -,- -,,- -,- -,,- -,- -,,243,241.7
QF_BV/tacas07/s-40-50-bv,,34,166.4,,26,221.8,,25,536.1,,24,595.0
,,,,,,,,,,,,
QF_ABV/bench_ab/a84test0002,,2,0.0,,2,0.0,,2,0.0,,3,0.1
QF_ABV/bench_ab/a271test0009,,3,0.0,,3,0.1,,3,0.1,,2,0.2
QF_ABV/bench_ab/a283test0002,,5,0.0,,5,0.1,,3,0.0,,5,0.1
QF_ABV/bench_ab/a288test0004,,3,0.0,,4,0.1,,3,0.1,,3,0.2
QF_ABV/bench_ab/a296test0002,,7,7.9,,6,9.1,,4,8.6,,5,13.2
QF_ABV/bench_ab/b264test0001,,3,0.0,,3,0.1,,3,0.1,,3,0.2
QF_ABV/bmc-arrays/ex6,,12,0.8,,56,43.4,,10,1.2,,13,3.2
QF_ABV/bmc-arrays/ex20,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_ABV/bmc-arrays/inf4,,3,0.3,,3,0.7,,2,0.8,,3,3.0
QF_ABV/bmc-arrays/simple_control_on_input,,28,8.0,,8,6.1,,6,11.4,,5,16.9
QF_ABV/dwp_formulas/try3_true_functions_dwp_echo.set_char_quoting.il.dwp,,- -,- -,,164,7.2,,7,0.4,,10,0.7
QF_ABV/dwp_formulas/try3_noof_functions_dwp_setuidgid.get_quoting_style.il.dwp,,- -,- -,,181,2.6,,54,1.5,,58,2.9
QF_ABV/dwp_formulas/try3_true_functions_dwp_split.set_char_quoting.il.dwp,,- -,- -,,144,6.5,,8,0.4,,10,0.7
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_kill.close_stdout_set_file_name.il.dwp,,33,4.0,,- -,- -,,18,3.3,,11,2.4
QF_ABV/dwp_formulas/try3_true_functions_dwp_expr.set_char_quoting.il.dwp,,943,120.0,,- -,- -,,12,0.8,,14,0.9
QF_ABV/dwp_formulas/try3_noof_functions_dwp_cut.hash_get_entries.il.dwp,,12,814.3,,- -,- -,,11,569.5,,12,1400.6
QF_ABV/dwp_formulas/try3_true_functions_dwp_whoami.set_quoting_style.il.dwp,,- -,- -,,14,0.1,,12,0.2,,263,14.9
QF_ABV/dwp_formulas/try4_true_functions_dwp_nl.get_quoting_style.il.dwp,,- -,- -,,9,0.1,,25,0.6,,12,0.4
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.strcmp_ctime.il.dwp,,12,10.6,,14,16.6,,9,25.0,,10,46.3
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_echo.set_quoting_style.il.dwp,,6,6.7,,7,18.1,,6,37.2,,6,43.1
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.rev_xstrcoll_size.il.dwp,,13,13.7,,13,21.1,,9,33.7,,10,74.4
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mkdir.set_quoting_style.il.dwp,,- -,- -,,68,1.1,,81,1.6,,- -,- -
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_factor.close_stdout_set_file_name.il.dwp,,7,0.8,,6,0.7,,14,3.4,,16,6.4
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_hostid.set_quoting_style.il.fse-bfs,,- -,- -,,32,9.4,,8,3.5,,34,42.2
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.bkm_scale.il.fse-bfs,,- -,- -,,16,4.9,,11,11.3,,27,53.1
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.set_quoting_style.il.fse-bfs,,- -,- -,,6,1.0,,6,2.7,,13,11.8
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_touch.close_stdout_set_file_name.il.fse-bfs,,14,1.5,,5,0.3,,15,3.1,,- -,- -
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_vdir.strmode.il.fse-bfs,,- -,- -,,59,110.8,,31,152.4,,35,258.3
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_stat.set_char_quoting.il.wp,,- -,- -,,114,178.2,,43,86.1,,42,124.6
QF_ABV/egt/egt-0474,,15,0.8,,6,0.2,,4,0.3,,6,0.6
QF_ABV/egt/egt-1526,,28,3.3,,8,0.4,,6,0.5,,5,0.7
QF_ABV/egt/egt-1550,,17,1.4,,7,0.3,,5,0.5,,5,0.7
QF_ABV/egt/egt-4211,,10,0.3,,5,0.2,,5,0.4,,5,0.8
QF_ABV/egt/egt-6650,,7,0.2,,4,0.1,,4,0.2,,4,0.2
QF_ABV/egt/egt-7155,,9,0.2,,5,0.2,,4,0.3,,5,0.8
QF_ABV/platania/no_init_simple_member/no_init_simple_member2,,- -,- -,,3,0.2,,2,0.2,,2,0.2
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__014071,,166,937.7,,66,21.2,,84,54.5,,- -,- -
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015045,,9,2.4,,9,3.0,,8,4.5,,8,6.4
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015532,,9,2.5,,8,3.0,,7,4.9,,7,6.5
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__016019,,9,2.7,,9,3.8,,7,5.1,,7,7.1
QF_ABV/stp_samples/run_00007.trace.cond_014512_0x950130a_00,,8,1.4,,7,1.6,,6,2.3,,5,2.3
QF_ABV/stp_samples/run_00007.trace.cond_014534_0x95026e6_00,,7,1.0,,7,1.8,,6,2.5,,6,3.2
QF_ABV/stp_samples/run_00000.trace.cond_021458_0x7c80a939_00,,14,4.2,,15,5.9,,13,9.6,,13,13.3
QF_ABV/stp_samples/run_00000.trace.cond_021487_0x7c80aacd_00,,15,4.5,,14,5.7,,13,9.1,,13,12.9
QF_ABV/stp_samples/run_00000.trace.cond_021513_0x7c80ab56_00,,15,3.9,,17,7.8,,13,10.7,,14,15.7
QF_ABV/stp_samples/run_00000.trace.cond_021516_0x7c80ab62_00,,19,6.9,,17,7.7,,12,9.7,,12,13.0
QF_ABV/stp_samples/run_00000.trace.cond_021524_0x7c80ab81_00,,17,6.6,,14,6.4,,13,9.0,,14,15.7
QF_ABV/stp_samples/run_00000.trace.cond_021528_0x7c80ab8f_00,,16,5.7,,17,7.9,,12,10.2,,13,16.4
QF_ABV/stp_samples/run_00000.trace.cond_021530_0x7c80ab96_00,,15,3.5,,15,7.2,,13,10.8,,13,15.2
QF_ABV/stp_samples/run_00000.trace.cond_021534_0x7c80aba4_00,,16,6.8,,16,7.9,,13,11.4,,13,15.7
QF_ABV/stp_samples/run_00000.trace.cond_022152_0x7c80a939_00,,16,6.4,,13,6.9,,12,10.4,,12,14.9
QF_ABV/stp_samples/run_00000.trace.cond_022198_0x7c80ab39_00,,19,7.4,,15,7.7,,13,8.7,,13,15.9
QF_ABV/stp_samples/run_00000.trace.cond_022207_0x7c80ab56_00,,17,7.7,,15,7.5,,12,10.2,,13,15.8
QF_ABV/stp_samples/run_00000.trace.cond_022301_0x9503aad_00,,20,10.0,,13,7.8,,12,12.1,,12,15.6
QF_ABV/stp_samples/run_00000.trace.cond_022628_0x9502edb_00,,23,7.8,,17,11.8,,13,14.1,,12,17.2
QF_ABV/stp_samples/run_00000.trace.cond_022643_0x9502eaf_00,,30,18.6,,17,12.0,,13,15.0,,13,18.4
