Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/stp_samples/run_03230.trace.cond_025326_0x418209_00,,215,89.0,,12,6.6,,9,6.8,,9,8.2
QF_BV/stp_samples/run_03230.trace.cond_025424_0x41820e_00,,359,38.6,,16,9.6,,8,4.6,,7,7.8
QF_BV/stp_samples/run_03230.trace.cond_025503_0x418209_00,,65,18.7,,8,2.8,,8,6.5,,7,8.5
QF_BV/stp_samples/run_03230.trace.cond_025521_0x41821d_00,,207,51.4,,10,5.8,,8,6.9,,7,8.7
QF_BV/stp_samples/run_03230.trace.cond_025533_0x418209_00,,65,34.7,,8,4.9,,7,6.0,,7,8.5
QF_BV/stp_samples/run_03230.trace.cond_025570_0x41821d_00,,47,24.3,,9,4.9,,7,4.8,,6,4.6
QF_BV/stp_samples/run_00000.trace.cond_285209_0xe7b047_00,,3,3.0,,2,4.8,,2,6.0,,2,7.8
QF_BV/stp_samples/run_00013.trace.cond_285237_0xe752eb_00,,- -,- -,,- -,- -,,- -,- -,,160,102.5
QF_BV/stp_samples/run_00013.trace.cond_285420_0xe753c9_00,,- -,- -,,850,687.5,,30,21.0,,278,276.6
QF_BV/tacas07/s-40-50-bv,,36,120.7,,25,344.8,,25,564.2,,22,770.8
,,,,,,,,,,,,
QF_ABV/bench_ab/a84test0002,,2,0.0,,3,0.0,,2,0.0,,2,0.0
QF_ABV/bench_ab/a271test0009,,3,0.1,,3,0.1,,3,0.1,,2,0.2
QF_ABV/bench_ab/a283test0002,,5,0.0,,8,0.1,,4,0.0,,4,0.1
QF_ABV/bench_ab/a288test0004,,4,0.0,,2,0.0,,2,0.1,,3,0.2
QF_ABV/bench_ab/a296test0002,,7,8.3,,8,13.4,,5,11.0,,6,16.9
QF_ABV/bench_ab/b264test0001,,3,0.0,,3,0.1,,3,0.1,,3,0.2
QF_ABV/bmc-arrays/ex6,,16,1.7,,29,6.0,,13,2.0,,16,4.8
QF_ABV/bmc-arrays/ex20,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_ABV/bmc-arrays/inf4,,3,0.3,,4,0.8,,2,0.9,,3,3.0
QF_ABV/bmc-arrays/simple_control_on_input,,35,5.5,,8,6.5,,5,11.5,,5,15.6
QF_ABV/dwp_formulas/try3_true_functions_dwp_echo.set_char_quoting.il.dwp,,- -,- -,,14,0.7,,9,0.5,,17,1.1
QF_ABV/dwp_formulas/try3_noof_functions_dwp_setuidgid.get_quoting_style.il.dwp,,- -,- -,,373,6.0,,17,0.5,,156,8.4
QF_ABV/dwp_formulas/try3_true_functions_dwp_split.set_char_quoting.il.dwp,,755,127.1,,- -,- -,,12,0.6,,10,0.6
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_kill.close_stdout_set_file_name.il.dwp,,54,86.9,,11,1.0,,19,1.7,,30,15.8
QF_ABV/dwp_formulas/try3_true_functions_dwp_expr.set_char_quoting.il.dwp,,- -,- -,,13,0.4,,19,1.1,,12,0.7
QF_ABV/dwp_formulas/try3_noof_functions_dwp_cut.hash_get_entries.il.dwp,,13,1503.2,,12,397.9,,11,1472.7,,12,1607.5
QF_ABV/dwp_formulas/try3_true_functions_dwp_whoami.set_quoting_style.il.dwp,,- -,- -,,95,1.8,,17,0.3,,29,1.1
QF_ABV/dwp_formulas/try4_true_functions_dwp_nl.get_quoting_style.il.dwp,,- -,- -,,10,0.2,,58,1.8,,9,0.2
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.strcmp_ctime.il.dwp,,11,6.4,,11,12.7,,9,26.4,,9,45.6
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_echo.set_quoting_style.il.dwp,,7,12.3,,6,13.8,,5,35.0,,6,52.7
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.rev_xstrcoll_size.il.dwp,,12,11.9,,12,19.9,,10,37.0,,13,76.9
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mkdir.set_quoting_style.il.dwp,,- -,- -,,991,46.0,,9,0.3,,7,0.2
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_factor.close_stdout_set_file_name.il.dwp,,24,4.5,,186,1332.0,,124,706.5,,11,3.1
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_hostid.set_quoting_style.il.fse-bfs,,- -,- -,,43,21.6,,9,3.8,,16,14.3
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.bkm_scale.il.fse-bfs,,- -,- -,,23,7.7,,10,9.8,,10,16.0
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.set_quoting_style.il.fse-bfs,,17,1.8,,48,43.3,,8,3.2,,10,9.1
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_touch.close_stdout_set_file_name.il.fse-bfs,,7,0.4,,- -,- -,,10,1.5,,214,3040.3
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_vdir.strmode.il.fse-bfs,,- -,- -,,70,195.6,,33,150.1,,39,311.5
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_stat.set_char_quoting.il.wp,,- -,- -,,89,116.2,,41,74.1,,39,136.6
QF_ABV/egt/egt-0474,,12,0.3,,6,0.3,,5,0.3,,5,0.5
QF_ABV/egt/egt-1526,,20,1.6,,8,0.5,,6,0.5,,6,0.7
QF_ABV/egt/egt-1550,,18,0.8,,5,0.2,,4,0.4,,4,0.7
QF_ABV/egt/egt-4211,,8,0.1,,6,0.3,,4,0.4,,4,0.6
QF_ABV/egt/egt-6650,,4,0.1,,4,0.1,,4,0.2,,4,0.2
QF_ABV/egt/egt-7155,,10,0.5,,5,0.2,,4,0.4,,4,0.6
QF_ABV/platania/no_init_simple_member/no_init_simple_member2,,406,30.1,,2,0.2,,2,0.2,,2,0.2
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__014071,,52,19.0,,219,2231.4,,204,1673.5,,- -,- -
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015045,,10,2.5,,8,2.5,,8,4.4,,8,6.0
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015532,,9,2.6,,9,3.1,,7,4.4,,8,7.4
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__016019,,9,2.9,,8,3.4,,7,5.1,,8,9.2
QF_ABV/stp_samples/run_00007.trace.cond_014512_0x950130a_00,,7,1.2,,6,1.5,,6,2.4,,6,3.2
QF_ABV/stp_samples/run_00007.trace.cond_014534_0x95026e6_00,,6,1.4,,7,2.1,,6,2.8,,6,4.1
QF_ABV/stp_samples/run_00000.trace.cond_021458_0x7c80a939_00,,14,4.3,,15,5.9,,13,9.1,,13,13.9
QF_ABV/stp_samples/run_00000.trace.cond_021487_0x7c80aacd_00,,15,4.2,,16,6.6,,12,8.1,,13,13.1
QF_ABV/stp_samples/run_00000.trace.cond_021513_0x7c80ab56_00,,16,3.0,,14,6.6,,11,9.2,,12,12.6
QF_ABV/stp_samples/run_00000.trace.cond_021516_0x7c80ab62_00,,18,6.5,,15,6.7,,12,8.8,,13,16.5
QF_ABV/stp_samples/run_00000.trace.cond_021524_0x7c80ab81_00,,19,7.2,,14,4.8,,13,10.2,,13,14.7
QF_ABV/stp_samples/run_00000.trace.cond_021528_0x7c80ab8f_00,,18,8.2,,14,6.5,,13,10.9,,13,12.7
QF_ABV/stp_samples/run_00000.trace.cond_021530_0x7c80ab96_00,,17,6.4,,13,6.7,,13,10.8,,12,14.6
QF_ABV/stp_samples/run_00000.trace.cond_021534_0x7c80aba4_00,,18,7.2,,17,8.7,,12,10.4,,13,14.5
QF_ABV/stp_samples/run_00000.trace.cond_022152_0x7c80a939_00,,15,6.2,,15,7.5,,11,9.5,,11,13.2
QF_ABV/stp_samples/run_00000.trace.cond_022198_0x7c80ab39_00,,20,8.2,,15,7.7,,13,10.4,,13,16.6
QF_ABV/stp_samples/run_00000.trace.cond_022207_0x7c80ab56_00,,16,4.6,,16,6.4,,12,10.7,,12,14.9
QF_ABV/stp_samples/run_00000.trace.cond_022301_0x9503aad_00,,19,8.8,,13,5.7,,12,11.5,,12,15.8
QF_ABV/stp_samples/run_00000.trace.cond_022628_0x9502edb_00,,24,13.9,,14,8.2,,13,14.2,,14,19.4
QF_ABV/stp_samples/run_00000.trace.cond_022643_0x9502eaf_00,,33,22.6,,13,9.3,,12,12.6,,12,18.3
