Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,38,135.6,,38,390.2,,34,769.3,,33,281.7
QF_BV/RWS/Example_8.txt,,13,35.7,,13,47.3,,12,72.5,,12,92.5
QF_BV/RWS/Example_9.txt,,19,419.5,,18,570.9,,17,852.6,,17,663.4
QF_BV/RWS/Example_10.txt,,47,561.7,,44,815.2,,41,1101.9,,39,839.5
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,29,1225.1,,27,2716.9,,- -,- -,,- -,- -
QF_BV/RWS/Example_13.txt,,30,219.1,,28,176.2,,26,461.2,,25,580.8
QF_BV/RWS/Example_16.txt,,37,285.0,,36,243.9,,34,595.9,,33,493.0
QF_BV/RWS/Example_17.txt,,28,234.1,,27,385.1,,25,461.4,,25,874.0
QF_BV/sage/app1/bench_4,,5,184.1,,5,240.6,,5,177.9,,5,826.5
QF_BV/sage/app1/bench_29,,6,92.9,,5,71.4,,5,123.3,,6,179.1
QF_BV/sage/app1/bench_32,,5,69.6,,6,62.8,,6,148.4,,5,143.8
QF_BV/sage/app1/bench_37,,5,293.6,,4,215.8,,4,252.2,,4,369.1
QF_BV/sage/app1/bench_47,,6,77.8,,5,77.7,,6,120.7,,5,129.7
QF_BV/sage/app1/bench_52,,5,70.0,,5,77.2,,5,98.3,,5,130.0
QF_BV/sage/app1/bench_53,,6,53.3,,5,82.7,,5,97.7,,5,129.7
QF_BV/sage/app1/bench_54,,6,57.9,,5,102.2,,5,112.6,,5,142.4
QF_BV/sage/app1/bench_55,,6,70.5,,6,60.8,,5,111.9,,6,178.5
QF_BV/sage/app1/bench_60,,5,57.5,,5,87.1,,5,157.0,,5,126.8
QF_BV/sage/app1/bench_61,,6,74.4,,5,61.5,,5,135.9,,5,121.2
QF_BV/sage/app1/bench_62,,6,78.8,,5,80.3,,5,93.7,,5,117.0
QF_BV/sage/app1/bench_63,,5,70.4,,5,77.7,,5,85.3,,5,136.1
QF_BV/sage/app1/bench_66,,5,56.1,,5,68.5,,5,88.6,,6,161.6
QF_BV/sage/app1/bench_69,,6,49.3,,5,65.7,,5,84.6,,5,124.9
QF_BV/sage/app1/bench_99,,5,55.7,,5,66.2,,6,212.4,,6,86.4
QF_BV/sage/app1/bench_134,,6,57.3,,5,72.9,,6,239.4,,5,130.3
QF_BV/sage/app1/bench_169,,6,41.2,,5,66.1,,6,69.7,,5,114.9
QF_BV/sage/app1/bench_174,,6,70.9,,6,52.7,,5,80.7,,5,113.4
QF_BV/sage/app1/bench_175,,5,74.6,,5,64.7,,5,93.2,,5,113.4
QF_BV/sage/app1/bench_176,,6,74.4,,6,87.9,,5,96.5,,5,118.8
QF_BV/sage/app1/bench_177,,6,89.9,,6,158.2,,5,96.7,,6,234.7
QF_BV/sage/app1/bench_181,,5,173.5,,5,154.6,,5,311.7,,5,397.0
QF_BV/sage/app1/bench_182,,6,57.5,,5,76.6,,5,90.0,,5,120.8
QF_BV/sage/app1/bench_183,,6,54.9,,5,51.7,,5,89.4,,5,107.2
QF_BV/sage/app1/bench_184,,6,84.5,,6,89.0,,5,95.7,,6,145.3
QF_BV/sage/app1/bench_185,,6,74.4,,6,60.2,,5,78.1,,5,112.0
QF_BV/sage/app1/bench_188,,5,66.0,,6,79.4,,5,87.4,,6,147.1
QF_BV/sage/app1/bench_191,,6,63.8,,6,77.1,,6,92.2,,5,111.8
QF_BV/sage/app1/bench_201,,6,60.0,,6,53.6,,5,119.8,,6,163.2
QF_BV/sage/app1/bench_268,,6,66.2,,6,81.0,,6,110.2,,5,68.2
QF_BV/sage/app1/bench_310,,6,94.7,,6,97.8,,6,122.0,,6,164.7
QF_BV/sage/app1/bench_313,,6,70.8,,6,96.7,,6,70.9,,6,161.9
QF_BV/sage/app1/bench_329,,6,80.0,,6,108.5,,6,116.0,,6,90.5
QF_BV/sage/app1/bench_333,,6,63.8,,6,84.3,,6,116.6,,6,140.0
QF_BV/sage/app1/bench_334,,6,65.4,,6,99.0,,6,74.1,,6,138.5
QF_BV/sage/app1/bench_335,,6,53.8,,6,84.9,,6,112.9,,6,137.6
QF_BV/sage/app1/bench_338,,6,74.5,,6,59.7,,6,209.5,,6,158.9
QF_BV/sage/app1/bench_342,,6,76.7,,6,63.2,,6,109.9,,6,134.7
QF_BV/sage/app1/bench_343,,6,66.8,,6,101.8,,6,178.4,,6,152.2
QF_BV/sage/app1/bench_344,,6,106.2,,6,87.8,,6,203.9,,6,142.2
QF_BV/sage/app1/bench_345,,6,44.6,,6,151.6,,6,208.6,,6,128.3
QF_BV/sage/app1/bench_349,,6,119.5,,6,95.5,,5,93.1,,6,140.2
QF_BV/sage/app1/bench_352,,6,70.9,,6,59.7,,6,114.0,,6,145.9
QF_BV/sage/app1/bench_356,,6,68.5,,6,79.2,,6,140.0,,6,135.3
QF_BV/sage/app1/bench_372,,6,66.0,,6,58.5,,6,103.7,,6,81.4
QF_BV/sage/app1/bench_407,,6,58.2,,6,71.8,,6,93.2,,6,127.1
QF_BV/sage/app1/bench_411,,7,62.6,,6,81.5,,6,69.8,,6,83.4
QF_BV/sage/app1/bench_412,,6,60.9,,6,75.7,,6,106.0,,6,127.8
QF_BV/sage/app1/bench_413,,6,72.2,,6,112.4,,6,102.8,,6,241.6
QF_BV/sage/app1/bench_415,,6,70.8,,6,79.1,,6,119.5,,6,81.2
QF_BV/sage/app1/bench_419,,6,67.5,,6,60.1,,6,112.7,,6,132.5
QF_BV/sage/app1/bench_420,,6,94.1,,6,54.0,,6,92.4,,6,122.7
QF_BV/sage/app1/bench_421,,6,77.4,,6,81.2,,6,107.5,,6,136.1
QF_BV/sage/app1/bench_422,,6,70.6,,6,92.2,,6,107.9,,6,141.8
QF_BV/sage/app1/bench_426,,6,68.7,,6,47.1,,6,105.7,,6,73.8
QF_BV/sage/app1/bench_429,,6,61.4,,6,90.0,,6,97.7,,6,127.4
QF_BV/sage/app1/bench_443,,6,68.7,,6,83.9,,6,188.6,,6,82.5
QF_BV/sage/app1/bench_511,,7,60.5,,7,79.0,,6,76.0,,6,124.3
QF_BV/sage/app1/bench_512,,7,63.4,,6,80.1,,6,68.8,,6,129.1
QF_BV/sage/app1/bench_517,,8,50.8,,7,90.1,,7,91.9,,6,134.6
QF_BV/sage/app1/bench_531,,7,44.9,,7,89.9,,6,52.5,,6,118.2
QF_BV/sage/app1/bench_535,,7,49.5,,6,76.1,,6,58.8,,6,118.3
QF_BV/sage/app1/bench_537,,6,41.2,,6,66.5,,6,56.1,,6,112.2
QF_BV/sage/app1/bench_539,,7,103.4,,7,85.0,,6,72.8,,7,139.3
QF_BV/sage/app1/bench_542,,8,68.8,,8,106.6,,7,52.5,,7,132.6
QF_BV/sage/app1/bench_545,,7,61.0,,7,81.7,,6,70.0,,6,118.3
QF_BV/sage/app1/bench_552,,7,108.9,,7,81.4,,7,87.2,,7,139.4
QF_BV/sage/app1/bench_556,,7,93.4,,7,101.1,,7,120.3,,6,150.6
QF_BV/sage/app1/bench_562,,7,47.9,,6,66.6,,6,135.4,,6,121.8
QF_BV/sage/app1/bench_564,,6,62.5,,6,60.5,,6,109.6,,6,75.8
QF_BV/sage/app1/bench_567,,6,54.0,,6,76.9,,6,109.3,,6,151.5
QF_BV/sage/app1/bench_571,,6,44.2,,6,54.8,,6,100.3,,6,124.3
QF_BV/sage/app1/bench_602,,6,142.0,,6,102.1,,6,133.1,,6,167.1
QF_BV/sage/app1/bench_611,,6,90.1,,6,92.0,,6,120.2,,6,156.9
QF_BV/sage/app1/bench_620,,6,81.1,,6,79.3,,6,111.4,,6,145.8
QF_BV/sage/app1/bench_629,,6,68.3,,6,91.3,,6,108.6,,6,134.4
QF_BV/sage/app1/bench_638,,6,62.4,,6,82.6,,6,117.7,,6,141.8
QF_BV/sage/app1/bench_646,,6,50.7,,6,74.7,,6,110.3,,6,130.3
QF_BV/sage/app1/bench_655,,6,65.3,,6,111.6,,6,104.2,,6,131.8
QF_BV/sage/app1/bench_664,,6,68.8,,6,81.3,,6,91.0,,6,132.9
QF_BV/sage/app1/bench_674,,6,51.0,,6,67.7,,6,107.3,,6,73.6
QF_BV/sage/app1/bench_681,,5,167.2,,5,182.9,,5,488.0,,5,218.4
QF_BV/sage/app1/bench_683,,6,76.7,,6,120.6,,6,49.2,,6,128.0
QF_BV/sage/app1/bench_691,,6,49.4,,6,70.8,,6,79.9,,6,169.0
QF_BV/sage/app1/bench_692,,5,299.0,,5,252.3,,5,348.1,,5,471.2
QF_BV/sage/app1/bench_699,,6,64.5,,6,70.4,,6,105.6,,6,106.4
QF_BV/sage/app1/bench_707,,7,71.2,,6,68.3,,6,89.8,,6,75.3
QF_BV/sage/app1/bench_715,,7,60.9,,7,45.4,,6,86.3,,6,125.4
QF_BV/sage/app1/bench_722,,7,58.5,,6,87.2,,6,87.7,,6,123.5
QF_BV/sage/app1/bench_730,,7,47.8,,6,63.5,,6,138.3,,6,106.0
QF_BV/sage/app1/bench_738,,7,46.4,,6,54.6,,6,82.2,,6,105.4
QF_BV/sage/app1/bench_745,,7,50.3,,6,58.2,,6,81.0,,6,102.6
QF_BV/sage/app1/bench_753,,7,46.9,,7,44.0,,6,64.0,,6,106.9
QF_BV/sage/app1/bench_761,,7,47.5,,7,51.6,,6,60.8,,6,94.6
QF_BV/sage/app1/bench_836,,5,171.8,,5,183.7,,5,327.2,,5,272.0
QF_BV/sage/app1/bench_847,,5,226.0,,5,259.3,,4,324.2,,5,525.5
QF_BV/sage/app1/bench_858,,5,261.2,,5,173.2,,5,228.8,,4,355.9
QF_BV/sage/app1/bench_869,,5,201.5,,5,225.6,,5,379.8,,4,395.2
QF_BV/sage/app1/bench_880,,5,196.7,,5,279.4,,5,367.2,,4,347.9
QF_BV/sage/app1/bench_914,,5,130.6,,5,238.5,,5,185.2,,5,249.0
QF_BV/sage/app1/bench_926,,7,31.0,,7,51.8,,6,78.5,,6,95.9
QF_BV/sage/app1/bench_947,,5,181.1,,5,222.7,,5,505.2,,4,314.8
QF_BV/sage/app1/bench_983,,7,53.1,,6,43.1,,6,73.0,,6,65.3
QF_BV/sage/app1/bench_985,,7,31.4,,7,46.5,,7,70.3,,7,105.0
QF_BV/sage/app1/bench_987,,7,44.9,,6,37.0,,6,44.2,,6,91.0
QF_BV/sage/app1/bench_989,,6,37.0,,6,47.2,,6,64.9,,6,108.7
QF_BV/sage/app1/bench_992,,7,47.4,,6,47.6,,6,74.6,,6,63.8
QF_BV/sage/app1/bench_994,,7,39.2,,6,39.1,,6,68.8,,6,96.5
QF_BV/sage/app1/bench_996,,7,44.7,,6,44.2,,6,68.8,,6,64.5
QF_BV/sage/app1/bench_998,,6,40.0,,6,44.1,,6,67.4,,6,101.3
QF_BV/sage/app1/bench_1000,,6,27.6,,5,30.2,,6,40.8,,6,86.0
QF_BV/sage/app1/bench_1004,,7,28.1,,6,36.8,,5,35.5,,5,73.9
QF_BV/sage/app1/bench_1006,,6,26.2,,5,31.8,,6,37.1,,5,74.6
QF_BV/sage/app1/bench_1008,,6,29.6,,5,29.6,,5,32.8,,6,78.3
QF_BV/sage/app1/bench_1010,,5,22.9,,5,33.8,,5,42.0,,5,75.9
QF_BV/sage/app1/bench_1012,,6,25.4,,5,31.3,,5,41.8,,5,67.6
QF_BV/sage/app1/bench_1015,,6,21.2,,5,27.6,,5,38.3,,5,74.5
QF_BV/sage/app1/bench_1017,,5,24.9,,5,36.0,,5,32.6,,5,74.7
QF_BV/sage/app1/bench_1019,,6,28.9,,5,34.7,,5,44.5,,5,71.2
QF_BV/sage/app1/bench_1021,,6,25.6,,5,34.4,,5,29.2,,5,80.4
QF_BV/sage/app1/bench_1023,,6,28.9,,5,38.4,,5,40.9,,5,76.8
QF_BV/sage/app1/bench_1027,,6,27.0,,5,34.9,,5,41.2,,5,78.7
QF_BV/sage/app1/bench_1035,,5,28.3,,5,39.2,,5,32.5,,5,78.0
QF_BV/sage/app1/bench_1109,,5,31.7,,5,40.8,,5,42.8,,5,85.3
QF_BV/sage/app1/bench_1110,,6,38.3,,5,34.7,,5,36.7,,5,77.9
QF_BV/sage/app1/bench_1126,,5,172.0,,5,188.9,,5,479.5,,5,232.4
QF_BV/sage/app1/bench_1128,,5,53.5,,5,37.1,,5,30.5,,5,82.9
QF_BV/sage/app1/bench_1448,,5,148.1,,5,208.9,,5,319.8,,5,245.8
QF_BV/sage/app1/bench_1459,,5,173.8,,5,251.1,,5,395.5,,4,233.1
QF_BV/sage/app1/bench_1470,,5,139.8,,5,204.8,,5,329.0,,5,380.8
QF_BV/sage/app1/bench_1481,,5,237.4,,5,284.1,,5,436.2,,5,269.6
QF_BV/sage/app1/bench_1492,,5,171.7,,5,215.4,,5,317.1,,5,402.9
QF_BV/sage/app1/bench_1525,,5,276.1,,5,125.3,,5,449.5,,5,431.1
QF_BV/sage/app1/bench_1559,,5,180.1,,5,212.2,,5,532.7,,5,396.1
QF_BV/sage/app1/bench_1873,,5,179.4,,5,153.4,,5,289.6,,5,406.7
QF_BV/sage/app1/bench_1877,,5,271.5,,5,220.2,,5,301.1,,5,238.8
QF_BV/sage/app1/bench_1913,,5,162.0,,5,231.2,,5,326.1,,4,201.4
QF_BV/sage/app1/bench_1914,,5,177.0,,5,210.8,,5,292.1,,4,215.1
QF_BV/sage/app1/bench_1915,,5,161.2,,5,225.4,,4,418.5,,5,367.7
QF_BV/sage/app1/bench_1916,,5,112.7,,5,258.7,,5,293.6,,5,571.7
QF_BV/sage/app1/bench_1917,,5,285.2,,5,215.0,,5,497.8,,5,353.0
QF_BV/sage/app1/bench_1920,,5,164.7,,5,227.9,,5,317.9,,5,350.9
QF_BV/sage/app1/bench_1924,,5,124.4,,5,210.5,,5,325.9,,5,227.5
QF_BV/sage/app1/bench_1950,,5,170.4,,5,223.9,,5,354.9,,5,279.6
QF_BV/sage/app1/bench_2004,,5,139.8,,5,157.2,,5,429.0,,5,288.3
QF_BV/sage/app1/bench_2005,,5,181.9,,5,167.3,,5,226.2,,5,312.2
QF_BV/sage/app1/bench_2020,,5,222.3,,5,147.6,,5,153.2,,5,306.5
QF_BV/sage/app1/bench_2021,,5,165.8,,5,184.2,,5,203.4,,5,233.5
QF_BV/sage/app1/bench_2022,,5,118.6,,5,169.4,,5,243.1,,5,164.3
QF_BV/sage/app1/bench_2024,,5,148.1,,5,163.8,,5,460.6,,5,278.5
QF_BV/sage/app1/bench_2025,,5,145.3,,5,93.2,,5,136.7,,5,273.3
