Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,38,194.1,,38,135.3,,35,323.5,,32,406.3
QF_BV/RWS/Example_8.txt,,13,64.2,,13,42.5,,12,73.4,,12,66.1
QF_BV/RWS/Example_9.txt,,19,491.5,,18,507.5,,17,781.1,,17,1010.2
QF_BV/RWS/Example_10.txt,,47,616.1,,45,860.4,,42,1215.7,,38,1493.2
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,28,1075.9,,27,3051.7,,- -,- -,,- -,- -
QF_BV/RWS/Example_13.txt,,30,166.6,,28,157.6,,27,553.0,,26,751.7
QF_BV/RWS/Example_16.txt,,36,393.9,,36,529.8,,34,488.4,,33,765.8
QF_BV/RWS/Example_17.txt,,27,190.1,,26,367.9,,25,906.2,,24,815.4
QF_BV/sage/app1/bench_4,,5,325.5,,5,216.5,,5,358.5,,5,367.5
QF_BV/sage/app1/bench_29,,6,86.8,,5,98.7,,5,115.0,,5,128.7
QF_BV/sage/app1/bench_32,,6,87.7,,6,72.7,,5,122.4,,5,150.0
QF_BV/sage/app1/bench_37,,5,196.3,,5,212.5,,5,321.0,,5,410.4
QF_BV/sage/app1/bench_47,,5,89.9,,5,76.1,,6,121.5,,6,88.3
QF_BV/sage/app1/bench_52,,6,61.4,,6,58.6,,5,105.2,,5,125.5
QF_BV/sage/app1/bench_53,,6,50.8,,5,77.3,,5,109.4,,5,88.0
QF_BV/sage/app1/bench_54,,5,70.8,,6,56.9,,5,108.9,,5,145.2
QF_BV/sage/app1/bench_55,,5,51.1,,5,53.4,,5,113.7,,6,96.8
QF_BV/sage/app1/bench_60,,6,65.3,,5,85.2,,5,96.0,,5,123.8
QF_BV/sage/app1/bench_61,,6,63.6,,5,81.1,,5,157.0,,5,132.9
QF_BV/sage/app1/bench_62,,6,75.8,,6,95.7,,6,83.8,,5,126.0
QF_BV/sage/app1/bench_63,,6,52.9,,5,133.2,,5,111.1,,6,155.8
QF_BV/sage/app1/bench_66,,6,102.7,,5,74.0,,5,80.2,,6,152.4
QF_BV/sage/app1/bench_69,,6,83.3,,5,71.5,,5,104.9,,5,80.2
QF_BV/sage/app1/bench_99,,6,59.2,,5,64.4,,5,80.9,,5,109.3
QF_BV/sage/app1/bench_134,,6,73.0,,6,81.8,,5,87.5,,6,87.3
QF_BV/sage/app1/bench_169,,5,51.5,,5,69.8,,5,89.6,,5,119.2
QF_BV/sage/app1/bench_174,,6,56.1,,5,65.9,,6,106.6,,5,124.2
QF_BV/sage/app1/bench_175,,5,57.6,,5,67.0,,5,81.2,,5,114.5
QF_BV/sage/app1/bench_176,,6,97.4,,6,52.8,,6,65.7,,5,121.8
QF_BV/sage/app1/bench_177,,6,121.5,,6,107.6,,6,111.7,,6,145.8
QF_BV/sage/app1/bench_181,,5,187.9,,4,187.2,,5,343.6,,5,739.3
QF_BV/sage/app1/bench_182,,6,46.3,,6,124.8,,6,116.3,,6,80.6
QF_BV/sage/app1/bench_183,,6,103.5,,5,53.6,,5,116.5,,5,74.9
QF_BV/sage/app1/bench_184,,6,52.1,,6,86.1,,6,89.0,,5,75.1
QF_BV/sage/app1/bench_185,,6,70.9,,6,82.5,,6,118.8,,5,118.3
QF_BV/sage/app1/bench_188,,6,55.6,,6,133.2,,5,54.4,,6,132.2
QF_BV/sage/app1/bench_191,,6,46.6,,6,59.9,,6,104.8,,6,132.6
QF_BV/sage/app1/bench_201,,6,56.3,,6,105.3,,6,112.1,,6,139.2
QF_BV/sage/app1/bench_268,,6,41.5,,6,58.6,,5,99.8,,5,115.3
QF_BV/sage/app1/bench_310,,6,85.9,,6,63.3,,6,111.1,,6,159.6
QF_BV/sage/app1/bench_313,,6,82.3,,6,53.7,,6,123.0,,6,99.7
QF_BV/sage/app1/bench_329,,6,75.9,,6,82.0,,6,123.5,,6,155.5
QF_BV/sage/app1/bench_333,,6,76.8,,6,119.2,,6,114.8,,6,141.8
QF_BV/sage/app1/bench_334,,6,41.8,,6,83.0,,6,116.2,,6,134.4
QF_BV/sage/app1/bench_335,,6,75.1,,6,130.4,,6,120.6,,6,143.7
QF_BV/sage/app1/bench_338,,6,84.4,,6,113.5,,6,136.6,,6,162.8
QF_BV/sage/app1/bench_342,,6,60.8,,6,88.2,,6,192.8,,6,149.2
QF_BV/sage/app1/bench_343,,6,78.2,,6,70.3,,6,111.3,,6,150.2
QF_BV/sage/app1/bench_344,,6,56.9,,6,88.2,,6,112.3,,6,144.7
QF_BV/sage/app1/bench_345,,6,54.8,,6,84.7,,6,116.7,,6,136.9
QF_BV/sage/app1/bench_349,,6,104.5,,6,63.1,,6,121.5,,6,140.5
QF_BV/sage/app1/bench_352,,6,89.7,,6,91.6,,6,104.4,,6,140.0
QF_BV/sage/app1/bench_356,,6,43.9,,6,83.2,,6,68.6,,6,129.9
QF_BV/sage/app1/bench_372,,6,65.0,,6,93.6,,6,110.9,,6,135.0
QF_BV/sage/app1/bench_407,,6,77.5,,6,77.9,,6,100.0,,6,134.8
QF_BV/sage/app1/bench_411,,7,47.2,,6,70.8,,6,111.4,,6,125.1
QF_BV/sage/app1/bench_412,,6,57.9,,6,82.3,,6,175.0,,6,128.5
QF_BV/sage/app1/bench_413,,6,79.7,,6,77.9,,6,179.0,,6,127.3
QF_BV/sage/app1/bench_415,,6,63.5,,6,89.1,,6,111.0,,6,140.3
QF_BV/sage/app1/bench_419,,6,66.6,,6,78.6,,6,106.7,,6,133.8
QF_BV/sage/app1/bench_420,,6,76.1,,6,82.9,,6,164.5,,6,136.1
QF_BV/sage/app1/bench_421,,6,71.0,,6,81.8,,6,60.7,,6,83.6
QF_BV/sage/app1/bench_422,,7,84.6,,6,84.6,,6,117.1,,6,131.3
QF_BV/sage/app1/bench_426,,5,68.0,,6,45.8,,6,104.7,,6,128.6
QF_BV/sage/app1/bench_429,,6,112.3,,6,76.8,,6,162.4,,6,136.7
QF_BV/sage/app1/bench_443,,6,71.3,,6,83.2,,6,220.2,,6,191.9
QF_BV/sage/app1/bench_511,,7,67.0,,7,82.4,,6,82.1,,6,128.2
QF_BV/sage/app1/bench_512,,7,45.1,,6,73.6,,7,61.4,,6,132.9
QF_BV/sage/app1/bench_517,,8,118.2,,7,91.2,,6,56.7,,6,125.5
QF_BV/sage/app1/bench_531,,7,101.2,,7,77.8,,6,85.1,,6,133.1
QF_BV/sage/app1/bench_535,,8,68.4,,7,85.4,,6,70.4,,7,131.8
QF_BV/sage/app1/bench_537,,7,48.1,,6,82.0,,7,94.1,,7,129.2
QF_BV/sage/app1/bench_539,,7,49.5,,7,101.1,,7,65.0,,6,130.5
QF_BV/sage/app1/bench_542,,9,109.3,,7,94.9,,7,57.3,,7,137.6
QF_BV/sage/app1/bench_545,,7,49.4,,7,72.9,,6,72.2,,6,112.0
QF_BV/sage/app1/bench_552,,8,85.5,,7,64.8,,7,74.3,,7,147.3
QF_BV/sage/app1/bench_556,,7,61.8,,6,100.3,,6,61.5,,6,142.9
QF_BV/sage/app1/bench_562,,6,60.2,,6,112.3,,6,61.5,,6,73.7
QF_BV/sage/app1/bench_564,,6,80.2,,6,79.3,,6,129.3,,6,144.4
QF_BV/sage/app1/bench_567,,6,73.9,,6,76.8,,6,115.6,,6,133.4
QF_BV/sage/app1/bench_571,,6,37.5,,6,78.5,,6,105.4,,6,138.2
QF_BV/sage/app1/bench_602,,6,74.7,,6,92.6,,6,226.1,,6,155.6
QF_BV/sage/app1/bench_611,,6,62.3,,6,90.7,,6,229.2,,6,241.6
QF_BV/sage/app1/bench_620,,6,125.2,,6,79.5,,6,182.5,,6,144.2
QF_BV/sage/app1/bench_629,,6,76.9,,6,82.2,,6,111.4,,6,103.1
QF_BV/sage/app1/bench_638,,7,73.8,,6,84.7,,6,163.4,,6,130.8
QF_BV/sage/app1/bench_646,,6,66.5,,6,83.4,,6,113.4,,6,131.0
QF_BV/sage/app1/bench_655,,6,43.8,,6,72.8,,6,63.9,,6,187.2
QF_BV/sage/app1/bench_664,,6,80.3,,6,100.9,,6,70.1,,6,85.2
QF_BV/sage/app1/bench_674,,6,82.9,,6,75.4,,6,132.1,,6,124.7
QF_BV/sage/app1/bench_681,,5,131.6,,5,238.4,,5,371.6,,4,391.4
QF_BV/sage/app1/bench_683,,6,36.4,,6,71.6,,6,100.7,,6,131.6
QF_BV/sage/app1/bench_691,,6,61.7,,6,69.1,,6,92.7,,6,113.3
QF_BV/sage/app1/bench_692,,5,215.3,,4,177.9,,5,311.8,,5,493.0
QF_BV/sage/app1/bench_699,,6,66.1,,6,72.0,,6,101.8,,6,126.5
QF_BV/sage/app1/bench_707,,6,67.4,,6,68.1,,6,61.1,,6,114.9
QF_BV/sage/app1/bench_715,,7,60.3,,6,64.7,,6,61.8,,6,109.7
QF_BV/sage/app1/bench_722,,7,55.5,,6,39.0,,6,80.8,,6,82.7
QF_BV/sage/app1/bench_730,,6,56.4,,6,38.7,,6,87.4,,6,111.9
QF_BV/sage/app1/bench_738,,7,54.5,,6,67.8,,6,74.2,,6,65.3
QF_BV/sage/app1/bench_745,,7,48.6,,6,50.9,,6,77.1,,6,123.0
QF_BV/sage/app1/bench_753,,7,52.6,,7,59.0,,6,78.7,,6,99.2
QF_BV/sage/app1/bench_761,,7,37.6,,6,30.1,,6,69.4,,6,99.7
QF_BV/sage/app1/bench_836,,5,207.4,,5,162.2,,5,348.1,,5,851.0
QF_BV/sage/app1/bench_847,,5,198.9,,5,408.6,,5,327.9,,5,435.7
QF_BV/sage/app1/bench_858,,5,178.3,,5,230.6,,5,331.3,,5,271.4
QF_BV/sage/app1/bench_869,,5,130.7,,5,310.0,,5,665.1,,5,434.4
QF_BV/sage/app1/bench_880,,5,291.8,,5,239.8,,5,329.5,,5,291.8
QF_BV/sage/app1/bench_914,,5,143.4,,5,306.4,,4,242.0,,5,685.7
QF_BV/sage/app1/bench_926,,7,85.9,,6,43.0,,6,69.0,,6,66.6
QF_BV/sage/app1/bench_947,,5,219.4,,5,156.9,,5,213.1,,5,250.4
QF_BV/sage/app1/bench_983,,7,65.0,,7,87.8,,6,81.7,,6,91.4
QF_BV/sage/app1/bench_985,,7,62.1,,7,54.1,,7,76.3,,6,92.1
QF_BV/sage/app1/bench_987,,6,37.4,,6,35.9,,6,72.0,,6,101.5
QF_BV/sage/app1/bench_989,,7,54.2,,6,33.4,,6,68.4,,6,88.5
QF_BV/sage/app1/bench_992,,7,43.1,,6,44.5,,6,71.9,,6,136.9
QF_BV/sage/app1/bench_994,,6,57.6,,6,38.5,,6,73.0,,6,91.4
QF_BV/sage/app1/bench_996,,6,49.1,,6,44.1,,6,62.1,,6,97.3
QF_BV/sage/app1/bench_998,,6,29.4,,6,50.5,,6,95.5,,6,95.8
QF_BV/sage/app1/bench_1000,,7,26.4,,5,33.0,,6,36.4,,6,83.2
QF_BV/sage/app1/bench_1004,,6,26.2,,5,31.3,,5,38.8,,6,82.4
QF_BV/sage/app1/bench_1006,,6,20.6,,5,30.4,,6,46.1,,6,79.3
QF_BV/sage/app1/bench_1008,,6,24.4,,5,36.3,,5,28.4,,5,81.4
QF_BV/sage/app1/bench_1010,,6,28.1,,5,31.5,,5,29.6,,5,77.6
QF_BV/sage/app1/bench_1012,,5,17.8,,5,31.6,,5,36.2,,5,78.3
QF_BV/sage/app1/bench_1015,,5,24.0,,5,32.6,,5,42.8,,5,70.8
QF_BV/sage/app1/bench_1017,,5,46.6,,5,34.1,,5,32.7,,5,70.0
QF_BV/sage/app1/bench_1019,,5,28.9,,5,32.4,,5,47.1,,5,66.0
QF_BV/sage/app1/bench_1021,,5,24.7,,5,33.6,,5,41.1,,5,76.2
QF_BV/sage/app1/bench_1023,,5,23.0,,5,39.6,,5,49.0,,5,73.4
QF_BV/sage/app1/bench_1027,,5,16.7,,5,29.7,,5,33.7,,5,84.2
QF_BV/sage/app1/bench_1035,,5,23.8,,5,36.1,,5,32.8,,5,78.4
QF_BV/sage/app1/bench_1109,,5,30.8,,5,35.3,,5,48.9,,5,83.4
QF_BV/sage/app1/bench_1110,,5,25.6,,5,35.6,,5,47.2,,5,86.2
QF_BV/sage/app1/bench_1126,,5,167.9,,5,232.5,,5,363.4,,5,414.0
QF_BV/sage/app1/bench_1128,,5,38.5,,5,40.0,,5,45.3,,5,87.2
QF_BV/sage/app1/bench_1448,,5,154.0,,5,250.5,,5,618.2,,5,232.1
QF_BV/sage/app1/bench_1459,,5,252.5,,5,162.2,,5,318.5,,5,241.2
QF_BV/sage/app1/bench_1470,,5,160.3,,5,143.1,,5,313.8,,5,402.1
QF_BV/sage/app1/bench_1481,,5,158.8,,5,122.4,,5,306.3,,4,366.7
QF_BV/sage/app1/bench_1492,,5,178.5,,5,218.4,,5,283.6,,5,238.6
QF_BV/sage/app1/bench_1525,,5,167.5,,5,221.8,,5,303.6,,5,358.0
QF_BV/sage/app1/bench_1559,,5,146.2,,5,219.6,,5,291.7,,5,380.9
QF_BV/sage/app1/bench_1873,,5,209.5,,5,243.8,,5,212.8,,4,378.6
