Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/sage/app1/bench_63,,6,64.1,,6,49.6,,5,99.1,,5,128.8
QF_BV/sage/app1/bench_66,,6,52.9,,5,79.2,,6,213.6,,5,74.8
QF_BV/sage/app1/bench_69,,6,54.0,,6,106.4,,6,80.2,,5,113.7
QF_BV/sage/app1/bench_99,,5,60.0,,5,63.5,,5,89.1,,5,164.8
QF_BV/sage/app1/bench_134,,6,68.8,,6,90.5,,6,119.7,,6,147.5
QF_BV/sage/app1/bench_169,,5,55.0,,6,94.7,,5,97.2,,5,114.1
QF_BV/sage/app1/bench_174,,6,46.8,,5,92.0,,5,79.3,,6,81.8
QF_BV/sage/app1/bench_175,,6,54.8,,5,119.8,,5,85.8,,5,71.3
QF_BV/sage/app1/bench_176,,6,54.6,,5,84.7,,5,91.9,,5,118.5
QF_BV/sage/app1/bench_177,,6,47.7,,6,49.2,,6,111.4,,6,137.8
QF_BV/sage/app1/bench_181,,5,219.6,,5,226.5,,5,527.9,,5,271.0
QF_BV/sage/app1/bench_182,,6,64.8,,6,48.5,,5,84.9,,6,133.8
QF_BV/sage/app1/bench_183,,5,57.8,,5,73.0,,5,86.1,,5,123.4
QF_BV/sage/app1/bench_184,,6,102.1,,6,77.9,,5,85.9,,5,115.2
QF_BV/sage/app1/bench_185,,6,57.4,,6,51.9,,6,104.2,,6,128.3
QF_BV/sage/app1/bench_188,,6,57.4,,6,47.9,,6,205.4,,6,151.7
QF_BV/sage/app1/bench_191,,6,74.1,,6,60.5,,5,88.1,,6,148.6
QF_BV/sage/app1/bench_201,,6,63.9,,6,89.1,,6,67.2,,6,86.5
QF_BV/sage/app1/bench_268,,6,56.4,,6,83.6,,6,111.2,,5,107.5
QF_BV/sage/app1/bench_310,,6,87.3,,6,92.2,,6,145.8,,5,132.0
QF_BV/sage/app1/bench_313,,6,82.0,,6,94.4,,6,124.0,,6,266.0
QF_BV/sage/app1/bench_329,,6,98.3,,6,74.9,,6,225.1,,6,146.8
QF_BV/sage/app1/bench_333,,6,118.9,,6,88.1,,6,114.6,,6,109.1
QF_BV/sage/app1/bench_334,,6,83.7,,6,48.9,,6,113.5,,6,238.9
QF_BV/sage/app1/bench_335,,6,74.5,,6,82.9,,6,113.6,,6,138.8
QF_BV/sage/app1/bench_338,,6,60.6,,6,90.1,,6,131.6,,6,92.5
QF_BV/sage/app1/bench_342,,6,64.9,,6,100.8,,6,233.6,,6,143.8
QF_BV/sage/app1/bench_343,,6,53.0,,6,79.0,,6,107.9,,6,231.3
QF_BV/sage/app1/bench_344,,6,64.8,,6,49.8,,6,169.1,,6,138.6
QF_BV/sage/app1/bench_345,,6,66.1,,6,57.4,,6,62.6,,6,131.9
QF_BV/sage/app1/bench_349,,6,56.9,,6,94.5,,5,196.6,,5,128.4
QF_BV/sage/app1/bench_352,,6,80.7,,6,55.1,,6,107.6,,6,213.4
QF_BV/sage/app1/bench_356,,6,58.8,,6,78.1,,6,109.5,,6,134.8
QF_BV/sage/app1/bench_372,,6,71.8,,6,87.7,,6,108.6,,6,159.9
QF_BV/sage/app1/bench_407,,6,65.8,,6,53.6,,6,107.4,,6,137.9
QF_BV/sage/app1/bench_411,,7,70.8,,6,77.8,,6,119.6,,6,129.9
QF_BV/sage/app1/bench_412,,6,39.0,,6,81.1,,6,190.9,,6,136.2
QF_BV/sage/app1/bench_413,,6,70.1,,6,57.9,,6,63.0,,6,126.4
QF_BV/sage/app1/bench_415,,6,57.5,,6,98.2,,6,101.6,,6,128.4
QF_BV/sage/app1/bench_419,,7,50.1,,6,98.8,,6,98.8,,6,78.5
QF_BV/sage/app1/bench_420,,6,59.3,,6,101.9,,6,104.7,,6,226.1
QF_BV/sage/app1/bench_421,,6,78.0,,6,87.2,,6,197.5,,6,135.1
QF_BV/sage/app1/bench_422,,6,55.1,,6,107.4,,6,73.6,,6,129.0
QF_BV/sage/app1/bench_426,,6,58.8,,6,108.8,,6,95.5,,6,126.6
QF_BV/sage/app1/bench_429,,6,48.6,,6,84.1,,6,149.1,,6,76.5
QF_BV/sage/app1/bench_443,,6,75.7,,6,57.1,,6,75.0,,6,135.3
QF_BV/sage/app1/bench_511,,7,51.2,,7,87.0,,6,76.1,,6,127.2
QF_BV/sage/app1/bench_512,,7,45.8,,7,90.5,,6,68.2,,6,124.3
QF_BV/sage/app1/bench_517,,7,49.1,,7,96.2,,7,83.4,,6,138.2
QF_BV/sage/app1/bench_531,,8,65.4,,8,97.6,,6,72.0,,6,127.4
QF_BV/sage/app1/bench_535,,7,52.5,,7,86.4,,6,53.7,,6,121.0
QF_BV/sage/app1/bench_537,,6,54.5,,6,79.4,,7,81.2,,6,117.2
QF_BV/sage/app1/bench_539,,8,55.5,,7,85.4,,6,71.3,,7,133.8
QF_BV/sage/app1/bench_542,,8,60.9,,7,82.3,,7,70.2,,8,144.8
QF_BV/sage/app1/bench_545,,7,62.8,,7,93.8,,6,53.1,,6,139.8
QF_BV/sage/app1/bench_552,,7,95.1,,7,86.4,,7,164.9,,7,91.1
QF_BV/sage/app1/bench_556,,7,87.3,,6,54.1,,6,98.1,,6,149.4
QF_BV/sage/app1/bench_562,,6,67.4,,6,62.0,,6,105.4,,6,123.9
QF_BV/sage/app1/bench_564,,6,64.6,,6,78.2,,6,130.5,,6,182.6
QF_BV/sage/app1/bench_567,,6,109.7,,6,92.1,,6,112.0,,6,127.2
QF_BV/sage/app1/bench_571,,6,73.4,,6,71.5,,6,107.8,,6,153.3
QF_BV/sage/app1/bench_602,,6,97.0,,6,164.5,,6,102.6,,6,114.8
QF_BV/sage/app1/bench_611,,6,84.0,,6,104.5,,6,138.1,,6,146.7
QF_BV/sage/app1/bench_620,,6,75.1,,6,58.4,,6,117.6,,6,152.3
QF_BV/sage/app1/bench_629,,6,73.4,,6,49.9,,6,166.1,,6,77.2
QF_BV/sage/app1/bench_638,,6,59.4,,6,80.5,,6,131.0,,6,133.3
QF_BV/sage/app1/bench_646,,6,61.3,,6,99.0,,6,104.8,,6,129.2
QF_BV/sage/app1/bench_655,,7,59.9,,6,80.5,,6,114.1,,6,139.5
QF_BV/sage/app1/bench_664,,6,76.3,,6,51.3,,6,95.2,,6,130.7
QF_BV/sage/app1/bench_674,,6,71.3,,6,67.7,,6,170.6,,6,71.6
QF_BV/sage/app1/bench_681,,5,194.5,,5,238.3,,5,335.9,,4,322.5
QF_BV/sage/app1/bench_683,,6,68.4,,6,71.2,,6,99.1,,6,122.5
QF_BV/sage/app1/bench_691,,6,63.2,,6,71.9,,6,84.3,,6,71.7
QF_BV/sage/app1/bench_692,,5,146.8,,5,378.8,,4,267.0,,5,417.2
QF_BV/sage/app1/bench_699,,6,64.8,,6,70.9,,6,121.9,,6,116.0
QF_BV/sage/app1/bench_707,,7,54.8,,6,53.3,,6,84.0,,6,211.2
QF_BV/sage/app1/bench_715,,7,50.1,,6,67.2,,6,73.1,,6,74.1
QF_BV/sage/app1/bench_722,,6,57.6,,6,66.1,,6,93.8,,6,109.9
QF_BV/sage/app1/bench_730,,7,92.5,,6,70.2,,6,83.0,,6,119.1
QF_BV/sage/app1/bench_738,,6,44.0,,7,78.7,,6,82.5,,6,107.0
QF_BV/sage/app1/bench_745,,7,45.3,,6,54.8,,6,77.3,,6,68.2
QF_BV/sage/app1/bench_753,,7,45.3,,7,68.5,,7,88.2,,7,83.9
QF_BV/sage/app1/bench_761,,7,46.6,,7,29.9,,6,63.4,,6,91.7
QF_BV/sage/app1/bench_836,,5,174.2,,5,156.1,,5,379.2,,5,454.3
QF_BV/sage/app1/bench_847,,5,196.1,,5,241.4,,4,224.8,,5,435.2
QF_BV/sage/app1/bench_858,,5,298.7,,5,155.5,,5,323.0,,5,297.0
QF_BV/sage/app1/bench_869,,5,201.0,,5,237.6,,5,365.6,,5,433.0
QF_BV/sage/app1/bench_880,,5,182.3,,5,245.8,,5,551.3,,4,378.3
QF_BV/sage/app1/bench_914,,5,160.2,,5,135.7,,4,242.4,,5,399.6
QF_BV/sage/app1/bench_926,,7,29.2,,7,50.1,,6,68.2,,6,94.4
QF_BV/sage/app1/bench_947,,5,188.0,,5,219.8,,5,317.8,,5,428.7
QF_BV/sage/app1/bench_983,,7,43.2,,7,51.0,,7,121.9,,6,107.3
QF_BV/sage/app1/bench_985,,7,39.9,,7,51.0,,7,115.2,,7,104.5
QF_BV/sage/app1/bench_987,,7,33.1,,7,33.2,,6,66.5,,6,93.0
QF_BV/sage/app1/bench_989,,7,56.1,,6,41.5,,6,49.8,,6,90.6
QF_BV/sage/app1/bench_992,,7,43.7,,6,43.8,,6,47.4,,6,96.0
QF_BV/sage/app1/bench_994,,6,34.2,,6,47.6,,6,69.2,,6,103.2
QF_BV/sage/app1/bench_996,,6,38.4,,6,46.7,,6,70.0,,6,95.3
QF_BV/sage/app1/bench_998,,6,36.2,,6,28.6,,6,104.2,,6,63.3
QF_BV/sage/app1/bench_1000,,6,25.7,,6,35.2,,5,28.9,,6,87.0
QF_BV/sage/app1/bench_1004,,5,24.9,,6,40.2,,6,32.2,,5,72.5
QF_BV/sage/app1/bench_1006,,6,28.4,,5,33.9,,5,35.3,,5,79.8
QF_BV/sage/app1/bench_1008,,6,30.4,,5,34.3,,5,45.1,,5,74.8
QF_BV/sage/app1/bench_1010,,6,26.2,,5,33.2,,5,33.1,,5,67.3
QF_BV/sage/app1/bench_1012,,6,30.1,,5,32.3,,5,28.6,,5,82.3
QF_BV/sage/app1/bench_1015,,5,18.9,,5,31.1,,5,30.9,,5,78.0
QF_BV/sage/app1/bench_1017,,5,21.9,,5,30.7,,5,45.6,,5,74.0
QF_BV/sage/app1/bench_1019,,5,28.5,,5,36.4,,5,31.2,,5,66.8
QF_BV/sage/app1/bench_1021,,5,26.2,,5,33.0,,5,32.0,,5,67.4
QF_BV/sage/app1/bench_1023,,5,20.5,,5,37.8,,5,32.3,,5,82.0
QF_BV/sage/app1/bench_1027,,5,18.9,,5,33.6,,5,43.9,,5,70.6
QF_BV/sage/app1/bench_1035,,5,20.7,,5,30.4,,5,40.2,,5,76.3
QF_BV/sage/app1/bench_1109,,6,54.0,,5,39.5,,5,35.9,,5,76.9
QF_BV/sage/app1/bench_1110,,6,26.2,,5,39.0,,5,51.0,,5,88.8
QF_BV/sage/app1/bench_1126,,5,311.7,,5,348.1,,5,322.5,,5,388.8
QF_BV/sage/app1/bench_1128,,5,32.7,,5,38.9,,5,32.2,,5,80.2
QF_BV/sage/app1/bench_1448,,5,142.7,,5,233.3,,5,218.8,,4,346.4
QF_BV/sage/app1/bench_1459,,5,276.2,,5,248.6,,5,306.0,,5,669.5
QF_BV/sage/app1/bench_1470,,5,118.7,,5,220.3,,5,477.9,,5,442.9
QF_BV/sage/app1/bench_1481,,5,168.5,,5,331.1,,5,328.8,,5,419.0
QF_BV/sage/app1/bench_1492,,5,158.0,,5,214.3,,5,200.9,,5,371.2
QF_BV/sage/app1/bench_1525,,5,166.1,,5,255.5,,5,326.3,,5,262.5
QF_BV/sage/app1/bench_1559,,5,154.2,,5,275.8,,5,320.5,,5,202.4
QF_BV/sage/app1/bench_1873,,5,135.5,,5,144.8,,5,296.0,,5,370.7
QF_BV/sage/app1/bench_1877,,5,165.0,,5,206.6,,5,351.3,,5,380.5
QF_BV/sage/app1/bench_1913,,5,164.6,,5,147.4,,5,596.4,,5,383.1
QF_BV/sage/app1/bench_1914,,5,264.2,,5,319.8,,5,313.4,,4,559.5
QF_BV/sage/app1/bench_1915,,5,172.3,,5,224.6,,5,363.3,,5,362.7
QF_BV/sage/app1/bench_1916,,5,260.1,,5,206.3,,5,273.9,,5,381.2
QF_BV/sage/app1/bench_1917,,5,153.8,,5,219.2,,5,493.6,,5,227.8
QF_BV/sage/app1/bench_1920,,5,138.2,,5,179.4,,5,279.5,,5,387.8
QF_BV/sage/app1/bench_1924,,5,151.7,,5,127.0,,5,526.5,,5,355.4
QF_BV/sage/app1/bench_1950,,5,183.8,,5,225.6,,5,312.2,,5,443.9
QF_BV/sage/app1/bench_2004,,5,207.1,,5,98.0,,5,438.7,,5,303.8
QF_BV/sage/app1/bench_2005,,5,159.7,,5,190.9,,5,170.4,,5,186.0
QF_BV/sage/app1/bench_2020,,5,111.7,,5,154.9,,5,364.5,,5,272.4
QF_BV/sage/app1/bench_2021,,5,140.0,,5,112.7,,5,254.9,,5,431.5
QF_BV/sage/app1/bench_2022,,5,146.5,,5,165.0,,5,236.9,,5,268.2
QF_BV/sage/app1/bench_2024,,5,267.5,,5,166.5,,5,148.2,,5,280.1
QF_BV/sage/app1/bench_2025,,5,124.8,,5,140.9,,5,245.3,,5,193.8
QF_BV/sage/app1/bench_2028,,5,126.7,,5,172.4,,5,223.2,,5,166.5
QF_BV/sage/app1/bench_2031,,5,181.5,,5,216.6,,5,313.9,,5,409.5
QF_BV/sage/app1/bench_2088,,5,135.7,,5,186.3,,5,228.9,,5,284.7
QF_BV/sage/app1/bench_2089,,5,155.5,,4,138.3,,4,289.7,,5,290.1
QF_BV/sage/app1/bench_2124,,5,199.2,,5,161.6,,5,348.4,,5,321.4
QF_BV/sage/app1/bench_2128,,5,136.1,,5,254.8,,5,226.9,,5,267.6
QF_BV/sage/app1/bench_2129,,5,217.0,,5,304.3,,5,354.7,,5,385.9
QF_BV/sage/app1/bench_2133,,5,125.2,,5,106.7,,5,193.3,,5,289.4
QF_BV/sage/app1/bench_2135,,5,169.3,,5,169.0,,5,154.3,,5,304.4
QF_BV/sage/app1/bench_2138,,5,136.7,,5,183.4,,5,148.9,,5,374.8
QF_BV/sage/app1/bench_2141,,5,146.8,,5,165.2,,5,365.8,,5,277.7
QF_BV/sage/app1/bench_2173,,5,171.9,,5,199.5,,5,316.3,,5,357.8
QF_BV/sage/app1/bench_2219,,5,159.1,,5,223.7,,5,324.3,,5,368.5
QF_BV/sage/app1/bench_2252,,5,102.8,,5,118.4,,5,184.0,,5,190.6
QF_BV/sage/app1/bench_2257,,5,130.0,,5,115.5,,5,164.0,,5,212.9
QF_BV/sage/app1/bench_2258,,5,160.4,,5,158.8,,5,234.6,,5,274.9
QF_BV/sage/app1/bench_2262,,5,99.3,,5,173.9,,5,143.6,,5,199.9
QF_BV/sage/app1/bench_2263,,5,103.8,,5,86.4,,5,166.0,,5,183.6
QF_BV/sage/app1/bench_2266,,5,90.0,,5,123.8,,5,187.0,,5,228.5
QF_BV/sage/app1/bench_2270,,5,65.5,,5,173.6,,5,155.8,,5,364.5
QF_BV/sage/app1/bench_2293,,5,119.5,,5,197.5,,5,187.6,,5,252.3
QF_BV/sage/app1/bench_2322,,5,237.4,,5,244.1,,5,507.3,,4,404.5
QF_BV/sage/app1/bench_2330,,5,85.4,,5,150.2,,5,172.3,,5,131.0
QF_BV/sage/app1/bench_2365,,5,65.9,,5,85.5,,5,179.2,,5,167.5
QF_BV/sage/app1/bench_2367,,5,193.3,,5,170.5,,5,324.8,,4,222.4
QF_BV/sage/app1/bench_2370,,5,88.6,,5,109.3,,5,127.0,,5,177.9
QF_BV/sage/app1/bench_2371,,5,104.4,,5,107.8,,5,152.0,,5,177.7
QF_BV/sage/app1/bench_2375,,6,95.2,,5,71.0,,5,127.6,,5,154.4
QF_BV/sage/app1/bench_2376,,5,71.1,,5,95.4,,5,257.0,,5,189.6
QF_BV/sage/app1/bench_2380,,5,74.9,,5,102.8,,5,268.7,,5,158.2
QF_BV/sage/app1/bench_2383,,5,74.0,,5,137.4,,5,136.5,,5,166.4
QF_BV/sage/app1/bench_2405,,5,92.9,,5,111.9,,5,145.6,,5,208.1
QF_BV/sage/app1/bench_2428,,5,103.2,,5,152.6,,5,140.6,,5,199.2
QF_BV/sage/app1/bench_2461,,5,114.3,,5,76.5,,5,211.6,,5,130.8
QF_BV/sage/app1/bench_2465,,5,52.1,,5,85.9,,5,155.1,,5,253.7
QF_BV/sage/app1/bench_2466,,5,71.9,,5,77.8,,5,66.5,,5,143.8
QF_BV/sage/app1/bench_2468,,5,67.0,,5,135.9,,5,125.6,,5,148.1
QF_BV/sage/app1/bench_2472,,6,80.6,,5,43.2,,5,163.3,,5,126.6
QF_BV/sage/app1/bench_2473,,5,57.4,,5,43.4,,5,111.7,,5,261.9
QF_BV/sage/app1/bench_2474,,5,70.6,,5,112.0,,5,106.9,,5,141.6
QF_BV/sage/app1/bench_2477,,5,80.1,,5,89.8,,5,114.4,,5,142.7
QF_BV/sage/app1/bench_2481,,5,77.7,,5,86.9,,5,109.2,,5,123.3
QF_BV/sage/app1/bench_2525,,5,60.2,,5,82.6,,5,108.7,,5,125.8
QF_BV/sage/app1/bench_2529,,5,65.5,,5,54.4,,5,96.9,,5,125.5
QF_BV/sage/app1/bench_2547,,5,62.1,,5,90.3,,5,131.8,,5,147.7
QF_BV/sage/app1/bench_2582,,5,52.0,,5,93.1,,5,94.0,,5,175.7
QF_BV/sage/app1/bench_2586,,5,62.7,,5,119.9,,5,112.1,,5,174.5
QF_BV/sage/app1/bench_2587,,6,58.0,,5,67.7,,5,155.8,,5,123.7
QF_BV/sage/app1/bench_2588,,6,72.2,,5,79.3,,5,100.9,,5,200.0
QF_BV/sage/app1/bench_2593,,6,45.3,,5,54.6,,5,142.1,,5,133.5
QF_BV/sage/app1/bench_2594,,5,63.1,,5,72.9,,5,105.0,,5,81.8
QF_BV/sage/app1/bench_2595,,5,64.7,,5,69.4,,6,107.5,,5,114.3
QF_BV/sage/app1/bench_2598,,5,66.5,,5,73.1,,6,171.6,,6,142.5
QF_BV/sage/app1/bench_2602,,6,62.1,,5,76.2,,5,101.8,,5,129.7
QF_BV/sage/app1/bench_2634,,6,67.3,,5,78.7,,5,157.7,,5,142.3
QF_BV/sage/app1/bench_2644,,5,194.8,,4,158.6,,5,527.7,,5,424.9
QF_BV/sage/app1/bench_2660,,5,47.7,,5,76.6,,5,100.2,,5,136.3
QF_BV/sage/app12/bench_1570,,2,3.9,,2,4.9,,2,10.8,,2,16.2
QF_BV/sage/app12/bench_1592,,3,5.3,,2,5.3,,2,8.6,,2,13.7
QF_BV/sage/app12/bench_1603,,2,6.5,,3,6.6,,2,10.6,,2,13.5
QF_BV/sage/app12/bench_1625,,2,4.3,,2,6.3,,2,7.5,,2,6.7
QF_BV/sage/app12/bench_1636,,2,6.3,,2,6.8,,2,10.7,,2,8.5
QF_BV/sage/app12/bench_1670,,3,7.7,,3,6.0,,2,9.1,,2,13.8
QF_BV/sage/app12/bench_1681,,2,5.5,,2,6.8,,2,9.9,,2,18.5
QF_BV/sage/app12/bench_1692,,2,5.9,,3,6.7,,2,17.8,,2,12.3
QF_BV/sage/app12/bench_1803,,3,8.5,,3,10.5,,3,24.2,,3,19.5
QF_BV/sage/app12/bench_1914,,3,5.5,,2,5.5,,2,9.1,,2,13.6
QF_BV/sage/app12/bench_2047,,3,7.5,,3,10.3,,2,11.3,,2,13.5
QF_BV/sage/app12/bench_2625,,3,6.2,,3,11.0,,2,8.4,,2,12.1
QF_BV/sage/app12/bench_2714,,3,6.9,,3,14.2,,2,7.4,,2,12.3
QF_BV/sage/app12/bench_2847,,3,7.8,,3,7.6,,2,8.8,,3,19.3
QF_BV/sage/app12/bench_2869,,3,7.2,,3,7.6,,2,13.7,,2,12.9
QF_BV/sage/app12/bench_2892,,3,7.0,,3,11.6,,3,24.5,,2,13.7
QF_BV/sage/app12/bench_2914,,3,8.0,,3,10.6,,3,24.8,,2,12.3
QF_BV/sage/app12/bench_2969,,3,5.2,,2,7.9,,2,16.2,,2,14.4
QF_BV/sage/app12/bench_3014,,3,8.1,,2,6.6,,3,20.5,,2,11.3
QF_BV/sage/app12/bench_3202,,3,7.0,,3,7.3,,2,10.0,,3,20.1
QF_BV/sage/app12/bench_3236,,3,9.8,,3,8.3,,2,9.3,,2,12.6
QF_BV/sage/app12/bench_3247,,3,5.8,,3,10.5,,3,19.4,,2,19.1
QF_BV/sage/app12/bench_3258,,3,6.2,,3,9.0,,2,6.6,,3,25.1
QF_BV/sage/app12/bench_3291,,3,6.1,,3,6.1,,2,11.0,,3,13.2
QF_BV/sage/app12/bench_3324,,3,8.5,,3,6.8,,3,14.6,,2,14.5
QF_BV/sage/app12/bench_3337,,2,6.2,,3,10.0,,3,14.0,,2,12.2
QF_BV/sage/app12/bench_3359,,3,7.0,,3,9.2,,3,17.5,,3,21.2
QF_BV/sage/app12/bench_3381,,3,10.3,,3,11.2,,3,26.2,,3,23.1
QF_BV/sage/app12/bench_3392,,3,9.6,,3,8.7,,3,16.3,,3,24.4
QF_BV/sage/app12/bench_3403,,3,10.7,,3,12.7,,3,12.9,,3,24.3
QF_BV/sage/app12/bench_3414,,3,5.0,,3,11.5,,3,15.8,,3,20.4
QF_BV/sage/app12/bench_3425,,3,5.8,,3,8.0,,3,23.8,,3,20.9
QF_BV/sage/app12/bench_3459,,3,9.9,,3,10.3,,3,24.2,,3,23.0
QF_BV/sage/app12/bench_3470,,3,7.0,,3,12.3,,3,18.2,,3,22.6
QF_BV/sage/app12/bench_3481,,3,9.7,,3,8.6,,3,17.5,,3,21.5
QF_BV/sage/app12/bench_3592,,3,5.2,,3,9.6,,3,16.4,,3,22.3
QF_BV/sage/app12/bench_3703,,3,8.2,,3,13.8,,3,15.2,,3,20.9
QF_BV/sage/app12/bench_3836,,3,8.2,,3,8.3,,3,25.1,,3,22.9
QF_BV/sage/app12/bench_4114,,3,8.2,,3,7.7,,3,15.2,,3,18.0
QF_BV/sage/app12/bench_4202,,3,7.7,,3,16.0,,3,15.5,,3,13.9
QF_BV/sage/app12/bench_4681,,3,9.4,,3,8.4,,3,16.0,,3,20.9
QF_BV/sage/app12/bench_5258,,3,7.8,,3,10.7,,3,14.8,,3,24.6
QF_BV/sage/app12/bench_5324,,3,8.1,,3,12.1,,3,16.4,,3,11.9
QF_BV/sage/app12/bench_5327,,3,8.1,,3,12.3,,3,15.5,,3,21.5
QF_BV/sage/app12/bench_5328,,3,9.4,,3,14.5,,3,16.0,,3,20.1
QF_BV/sage/app12/bench_5329,,3,7.4,,3,9.2,,3,15.6,,3,14.2
QF_BV/sage/app12/bench_5333,,3,5.1,,3,11.5,,3,9.9,,3,21.5
QF_BV/sage/app12/bench_5334,,3,8.9,,3,13.5,,3,10.0,,3,20.7
QF_BV/sage/app12/bench_5335,,3,8.6,,3,9.5,,3,15.2,,3,20.7
QF_BV/sage/app12/bench_5348,,3,6.0,,3,14.1,,3,14.2,,3,17.3
QF_BV/sage/app12/bench_5349,,3,7.5,,3,8.0,,3,16.0,,3,20.8
QF_BV/sage/app12/bench_5350,,3,7.6,,3,14.2,,3,15.1,,3,21.2
QF_BV/sage/app12/bench_5354,,3,6.2,,3,13.3,,3,24.4,,3,25.1
QF_BV/sage/app12/bench_5361,,3,7.4,,3,8.6,,3,15.6,,3,24.1
QF_BV/sage/app12/bench_5365,,3,6.5,,3,12.2,,3,15.8,,3,23.1
QF_BV/sage/app12/bench_5367,,4,8.0,,4,21.6,,4,53.1,,4,29.3
QF_BV/sage/app12/bench_5369,,4,11.9,,4,17.1,,4,47.7,,4,26.5
QF_BV/sage/app12/bench_5370,,4,9.2,,4,14.6,,3,24.1,,3,25.8
QF_BV/sage/app12/bench_5371,,3,9.2,,3,10.0,,3,17.9,,3,14.5
QF_BV/sage/app12/bench_5372,,4,10.3,,3,10.1,,3,16.2,,3,19.9
QF_BV/sage/app12/bench_5373,,4,8.2,,3,10.4,,3,17.2,,3,12.8
QF_BV/sage/app12/bench_5377,,4,9.5,,4,11.2,,4,31.1,,4,19.4
QF_BV/sage/app12/bench_5378,,4,10.7,,4,19.2,,4,13.2,,3,13.2
QF_BV/sage/app12/bench_5379,,4,33.1,,4,9.8,,4,39.4,,3,20.2
QF_BV/sage/app12/bench_5390,,4,12.6,,4,15.0,,4,28.4,,4,27.9
QF_BV/sage/app12/bench_5401,,4,7.7,,4,19.7,,3,14.7,,3,19.9
QF_BV/sage/app12/bench_5414,,4,9.5,,3,10.0,,3,26.8,,3,21.0
QF_BV/sage/app12/bench_5445,,4,7.5,,4,17.9,,4,13.4,,4,25.7
QF_BV/sage/app12/bench_5457,,4,5.8,,4,15.7,,4,21.7,,4,36.1
QF_BV/sage/app12/bench_5461,,4,10.2,,4,11.2,,4,22.1,,4,26.6
QF_BV/sage/app12/bench_5520,,4,8.1,,4,13.7,,4,41.5,,3,21.4
QF_BV/sage/app12/bench_5532,,4,9.5,,4,11.3,,4,36.9,,3,13.6
QF_BV/sage/app12/bench_5537,,4,10.9,,4,15.0,,4,21.7,,3,19.4
QF_BV/sage/app12/bench_5540,,4,10.7,,4,14.2,,4,29.6,,3,19.5
QF_BV/sage/app12/bench_5544,,4,9.9,,4,11.0,,4,22.1,,3,14.1
QF_BV/sage/app12/bench_5545,,4,10.1,,4,16.0,,4,29.6,,4,36.5
QF_BV/sage/app12/bench_5546,,4,10.0,,4,16.3,,4,30.1,,4,30.8
QF_BV/sage/app12/bench_5547,,4,10.4,,4,15.9,,4,13.1,,4,33.1
QF_BV/sage/app12/bench_5559,,4,8.2,,4,8.5,,4,17.4,,4,37.4
QF_BV/sage/app12/bench_5560,,4,6.0,,4,10.0,,4,19.2,,4,27.4
QF_BV/sage/app12/bench_5561,,4,11.0,,4,11.7,,4,21.2,,3,20.2
QF_BV/sage/app12/bench_5566,,4,9.8,,4,14.3,,4,20.1,,4,26.9
QF_BV/sage/app12/bench_5573,,4,8.3,,4,13.9,,4,19.8,,4,27.9
QF_BV/sage/app12/bench_5577,,4,10.3,,4,18.6,,4,13.2,,4,25.9
QF_BV/sage/app12/bench_5578,,4,9.3,,4,15.4,,4,24.4,,4,31.1
QF_BV/sage/app12/bench_5580,,4,8.7,,4,14.0,,4,15.1,,4,32.4
