Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/sage/app1/bench_1004,,6,27.7,,5,32.1,,6,38.9,,5,83.8
QF_BV/sage/app1/bench_1006,,6,27.0,,6,38.5,,6,34.5,,6,97.1
QF_BV/sage/app1/bench_1008,,6,23.1,,5,34.6,,5,39.7,,5,79.2
QF_BV/sage/app1/bench_1010,,6,20.3,,5,32.1,,5,32.7,,5,71.3
QF_BV/sage/app1/bench_1012,,6,26.2,,5,35.3,,5,40.7,,5,67.8
QF_BV/sage/app1/bench_1015,,5,19.4,,5,29.4,,5,37.5,,5,82.1
QF_BV/sage/app1/bench_1017,,5,23.7,,5,36.4,,5,34.2,,5,74.3
QF_BV/sage/app1/bench_1019,,5,24.5,,5,38.0,,5,44.1,,5,75.5
QF_BV/sage/app1/bench_1021,,5,19.8,,5,36.9,,5,30.9,,5,77.7
QF_BV/sage/app1/bench_1023,,5,26.9,,5,36.9,,5,34.1,,5,81.0
QF_BV/sage/app1/bench_1027,,5,24.4,,5,31.9,,5,31.7,,5,66.4
QF_BV/sage/app1/bench_1035,,5,49.2,,5,38.0,,5,38.5,,5,73.7
QF_BV/sage/app1/bench_1109,,5,30.5,,5,35.3,,5,41.0,,5,78.1
QF_BV/sage/app1/bench_1110,,5,51.4,,5,42.8,,5,33.4,,5,77.8
QF_BV/sage/app1/bench_1126,,5,215.3,,5,241.0,,5,313.0,,5,843.9
QF_BV/sage/app1/bench_1128,,5,25.8,,5,44.0,,5,56.3,,5,80.3
QF_BV/sage/app1/bench_1448,,5,178.4,,5,214.1,,5,433.1,,4,341.2
QF_BV/sage/app1/bench_1459,,5,139.7,,5,209.2,,5,290.1,,5,213.4
QF_BV/sage/app1/bench_1470,,5,192.4,,5,152.1,,5,347.8,,5,382.6
QF_BV/sage/app1/bench_1481,,5,268.7,,5,206.5,,4,192.0,,4,276.0
QF_BV/sage/app1/bench_1492,,5,118.1,,5,243.0,,5,342.7,,5,636.7
QF_BV/sage/app1/bench_1525,,5,210.6,,5,222.6,,5,202.6,,5,389.6
QF_BV/sage/app1/bench_1559,,5,298.8,,5,199.4,,5,313.2,,5,350.8
QF_BV/sage/app1/bench_1873,,5,180.7,,5,219.6,,5,351.3,,5,296.4
QF_BV/sage/app1/bench_1877,,5,183.8,,5,229.6,,5,201.7,,5,351.7
QF_BV/sage/app1/bench_1913,,5,131.8,,5,167.9,,5,341.7,,5,399.0
QF_BV/sage/app1/bench_1914,,5,164.6,,5,236.0,,4,268.0,,4,375.4
QF_BV/sage/app1/bench_1915,,5,188.8,,5,162.8,,5,283.9,,5,238.9
QF_BV/sage/app1/bench_1916,,5,139.9,,5,193.2,,5,290.7,,5,411.0
QF_BV/sage/app1/bench_1917,,5,139.2,,5,282.2,,5,279.1,,5,226.2
QF_BV/sage/app1/bench_1920,,5,196.6,,5,217.8,,5,327.1,,5,414.4
QF_BV/sage/app1/bench_1924,,5,224.8,,5,214.9,,5,296.4,,5,390.2
QF_BV/sage/app1/bench_1950,,5,142.8,,5,360.9,,5,437.5,,5,650.1
QF_BV/sage/app1/bench_2004,,5,107.9,,5,161.7,,5,266.9,,5,296.8
QF_BV/sage/app1/bench_2005,,5,147.0,,5,202.1,,5,262.5,,5,168.8
QF_BV/sage/app1/bench_2020,,5,160.1,,5,93.0,,5,214.1,,5,287.2
QF_BV/sage/app1/bench_2021,,5,104.0,,5,167.1,,5,247.1,,5,276.3
QF_BV/sage/app1/bench_2022,,5,128.4,,5,99.5,,5,140.9,,5,270.7
QF_BV/sage/app1/bench_2024,,5,166.1,,5,168.7,,5,234.1,,5,270.0
QF_BV/sage/app1/bench_2025,,5,231.9,,5,171.4,,5,219.2,,5,331.2
QF_BV/sage/app1/bench_2028,,5,124.2,,5,158.8,,5,444.4,,5,319.5
QF_BV/sage/app1/bench_2031,,5,238.8,,5,211.6,,5,291.5,,5,357.6
QF_BV/sage/app1/bench_2088,,5,137.3,,5,163.8,,5,222.1,,5,450.5
QF_BV/sage/app1/bench_2089,,5,203.1,,5,338.9,,4,277.1,,5,506.8
QF_BV/sage/app1/bench_2124,,5,112.6,,5,185.6,,5,217.9,,5,172.5
QF_BV/sage/app1/bench_2128,,5,106.0,,5,162.1,,5,222.4,,5,324.9
QF_BV/sage/app1/bench_2129,,5,206.2,,5,348.3,,5,238.2,,5,435.9
QF_BV/sage/app1/bench_2133,,5,173.2,,5,164.4,,5,388.6,,5,297.4
QF_BV/sage/app1/bench_2135,,5,147.8,,5,167.1,,5,287.2,,5,285.4
QF_BV/sage/app1/bench_2138,,5,97.2,,5,181.0,,5,303.3,,5,312.9
QF_BV/sage/app1/bench_2141,,5,129.3,,5,145.9,,5,203.7,,5,159.7
QF_BV/sage/app1/bench_2173,,5,186.1,,5,120.5,,5,391.8,,5,400.6
QF_BV/sage/app1/bench_2219,,5,176.4,,5,123.5,,5,272.5,,5,353.2
QF_BV/sage/app1/bench_2252,,5,66.5,,5,87.5,,5,187.9,,5,119.9
QF_BV/sage/app1/bench_2257,,5,106.0,,5,115.0,,5,153.0,,5,358.4
QF_BV/sage/app1/bench_2258,,5,120.5,,5,247.7,,5,135.7,,5,386.9
QF_BV/sage/app1/bench_2262,,5,112.6,,5,95.1,,5,266.8,,5,193.4
QF_BV/sage/app1/bench_2263,,5,117.2,,5,124.2,,5,160.4,,5,351.2
QF_BV/sage/app1/bench_2266,,5,147.2,,5,120.4,,5,165.3,,5,359.9
QF_BV/sage/app1/bench_2270,,5,81.8,,5,69.7,,5,155.1,,5,202.2
QF_BV/sage/app1/bench_2293,,5,99.2,,5,93.0,,5,263.8,,5,231.3
QF_BV/sage/app1/bench_2322,,5,222.9,,4,216.8,,5,344.6,,4,413.9
QF_BV/sage/app1/bench_2330,,5,139.9,,5,86.8,,5,321.1,,5,219.3
QF_BV/sage/app1/bench_2365,,5,65.4,,5,97.9,,5,125.1,,5,354.4
QF_BV/sage/app1/bench_2367,,5,119.1,,4,173.9,,5,409.8,,5,431.3
QF_BV/sage/app1/bench_2370,,5,70.2,,5,87.7,,5,123.7,,5,94.0
QF_BV/sage/app1/bench_2371,,5,84.9,,5,61.7,,5,167.2,,5,114.3
QF_BV/sage/app1/bench_2375,,5,96.0,,5,98.4,,5,120.7,,5,149.7
QF_BV/sage/app1/bench_2376,,5,79.8,,5,89.5,,5,122.3,,5,172.8
QF_BV/sage/app1/bench_2380,,5,87.5,,5,127.9,,5,135.4,,5,155.4
QF_BV/sage/app1/bench_2383,,5,68.2,,5,90.6,,5,137.4,,5,154.9
QF_BV/sage/app1/bench_2405,,5,144.2,,5,70.8,,5,130.1,,5,172.9
QF_BV/sage/app1/bench_2428,,5,93.3,,5,105.9,,5,143.4,,5,162.6
QF_BV/sage/app1/bench_2461,,5,66.1,,5,74.9,,5,100.2,,5,135.2
QF_BV/sage/app1/bench_2465,,5,53.5,,5,81.9,,5,165.0,,5,144.3
QF_BV/sage/app1/bench_2466,,5,66.0,,5,72.6,,5,108.9,,5,137.8
QF_BV/sage/app1/bench_2468,,5,78.4,,5,92.4,,5,128.7,,5,115.6
QF_BV/sage/app1/bench_2472,,6,69.8,,5,79.9,,5,106.0,,5,83.8
QF_BV/sage/app1/bench_2473,,5,40.3,,5,79.2,,5,103.2,,5,140.5
QF_BV/sage/app1/bench_2474,,5,55.4,,5,87.6,,5,106.3,,5,83.6
QF_BV/sage/app1/bench_2477,,6,49.6,,5,79.7,,5,90.5,,5,79.4
QF_BV/sage/app1/bench_2481,,5,113.4,,5,95.1,,5,65.0,,5,125.3
QF_BV/sage/app1/bench_2525,,6,74.9,,5,84.9,,5,114.2,,5,131.1
QF_BV/sage/app1/bench_2529,,5,72.8,,5,83.8,,5,94.4,,5,136.0
QF_BV/sage/app1/bench_2547,,5,92.9,,5,79.2,,5,111.1,,5,141.6
QF_BV/sage/app1/bench_2582,,5,65.6,,5,75.8,,5,59.7,,5,117.2
QF_BV/sage/app1/bench_2586,,5,58.2,,5,77.2,,5,97.7,,5,77.5
QF_BV/sage/app1/bench_2587,,6,60.2,,5,68.5,,5,94.8,,5,127.6
QF_BV/sage/app1/bench_2588,,6,53.1,,5,83.4,,5,105.4,,5,131.5
QF_BV/sage/app1/bench_2593,,5,73.7,,5,80.9,,5,106.0,,5,125.8
QF_BV/sage/app1/bench_2594,,5,55.9,,5,71.7,,5,93.3,,5,122.5
QF_BV/sage/app1/bench_2595,,5,65.9,,5,71.4,,6,124.8,,5,122.6
QF_BV/sage/app1/bench_2598,,6,49.7,,6,96.4,,6,112.0,,5,132.3
QF_BV/sage/app1/bench_2602,,6,46.4,,5,86.7,,5,82.5,,5,133.9
QF_BV/sage/app1/bench_2634,,5,111.0,,5,80.2,,6,187.8,,5,232.3
QF_BV/sage/app1/bench_2644,,5,211.0,,4,193.7,,5,239.4,,4,338.0
QF_BV/sage/app1/bench_2660,,5,62.8,,5,74.6,,6,98.0,,5,84.5
QF_BV/sage/app12/bench_1570,,3,6.5,,2,5.9,,2,13.0,,2,14.2
QF_BV/sage/app12/bench_1592,,3,5.1,,3,8.6,,3,11.5,,2,14.3
QF_BV/sage/app12/bench_1603,,2,3.3,,2,8.3,,2,13.3,,2,14.1
QF_BV/sage/app12/bench_1625,,2,4.4,,2,5.1,,2,6.6,,2,11.1
QF_BV/sage/app12/bench_1636,,2,4.5,,2,8.5,,2,11.1,,2,14.8
QF_BV/sage/app12/bench_1670,,3,8.3,,3,11.0,,2,11.0,,2,13.2
QF_BV/sage/app12/bench_1681,,2,4.7,,2,6.3,,2,11.7,,2,13.9
QF_BV/sage/app12/bench_1692,,2,3.3,,3,9.4,,2,9.5,,2,10.1
QF_BV/sage/app12/bench_1803,,3,5.7,,3,11.9,,3,11.6,,3,26.8
QF_BV/sage/app12/bench_1914,,2,5.1,,2,5.7,,2,8.8,,2,13.8
QF_BV/sage/app12/bench_2047,,2,5.9,,3,9.1,,2,10.2,,2,8.4
QF_BV/sage/app12/bench_2625,,2,6.3,,3,10.0,,2,8.6,,2,13.6
QF_BV/sage/app12/bench_2714,,3,5.2,,3,7.0,,2,6.5,,2,9.3
QF_BV/sage/app12/bench_2847,,3,7.6,,3,10.1,,2,8.7,,2,13.1
QF_BV/sage/app12/bench_2869,,3,7.3,,3,9.6,,2,9.6,,2,11.9
QF_BV/sage/app12/bench_2892,,2,6.2,,3,10.2,,3,15.2,,2,12.6
QF_BV/sage/app12/bench_2914,,3,7.7,,3,9.8,,2,8.6,,3,20.2
QF_BV/sage/app12/bench_2969,,3,6.4,,3,7.4,,2,8.1,,3,19.7
QF_BV/sage/app12/bench_3014,,3,7.8,,3,7.5,,2,9.4,,2,13.1
QF_BV/sage/app12/bench_3202,,3,7.1,,3,11.6,,2,8.9,,2,10.2
QF_BV/sage/app12/bench_3236,,3,6.0,,3,14.6,,3,16.6,,2,12.8
QF_BV/sage/app12/bench_3247,,3,4.4,,2,6.0,,2,8.3,,2,13.8
QF_BV/sage/app12/bench_3258,,3,4.5,,3,7.2,,2,6.1,,3,13.3
QF_BV/sage/app12/bench_3291,,3,5.5,,3,11.2,,2,7.9,,3,16.7
QF_BV/sage/app12/bench_3324,,3,4.8,,3,7.3,,3,27.1,,3,20.6
QF_BV/sage/app12/bench_3337,,3,7.3,,3,6.9,,2,8.5,,3,22.5
QF_BV/sage/app12/bench_3359,,3,10.9,,3,11.2,,3,16.8,,3,21.7
QF_BV/sage/app12/bench_3381,,3,11.4,,3,10.9,,3,17.4,,3,22.2
QF_BV/sage/app12/bench_3392,,3,7.1,,3,12.3,,3,12.6,,3,23.0
QF_BV/sage/app12/bench_3403,,3,9.2,,3,11.2,,3,15.2,,3,24.4
QF_BV/sage/app12/bench_3414,,3,8.7,,3,10.1,,3,15.0,,3,20.0
QF_BV/sage/app12/bench_3425,,3,10.1,,3,10.8,,3,18.9,,3,29.3
QF_BV/sage/app12/bench_3459,,3,10.2,,3,13.4,,3,11.2,,3,24.8
QF_BV/sage/app12/bench_3470,,3,10.4,,3,12.9,,3,16.4,,3,22.2
QF_BV/sage/app12/bench_3481,,3,9.9,,3,9.1,,3,16.1,,3,20.4
QF_BV/sage/app12/bench_3592,,3,9.7,,3,9.1,,3,17.5,,3,25.8
QF_BV/sage/app12/bench_3703,,3,8.0,,3,8.9,,3,13.8,,3,13.5
QF_BV/sage/app12/bench_3836,,3,6.6,,3,11.2,,3,15.7,,3,21.9
QF_BV/sage/app12/bench_4114,,3,7.8,,3,10.3,,3,15.6,,3,21.5
QF_BV/sage/app12/bench_4202,,3,8.4,,3,9.2,,3,14.1,,3,19.8
QF_BV/sage/app12/bench_4681,,3,6.7,,3,10.5,,3,15.3,,3,21.4
QF_BV/sage/app12/bench_5258,,3,5.7,,3,9.3,,3,23.4,,3,13.9
QF_BV/sage/app12/bench_5324,,3,7.8,,3,7.4,,3,26.1,,3,21.4
QF_BV/sage/app12/bench_5327,,3,8.1,,3,10.1,,3,22.4,,3,14.8
QF_BV/sage/app12/bench_5328,,3,8.4,,3,12.6,,3,24.1,,3,25.5
QF_BV/sage/app12/bench_5329,,3,8.3,,3,10.6,,3,16.1,,3,23.3
QF_BV/sage/app12/bench_5333,,3,7.9,,3,9.2,,3,17.6,,3,22.1
QF_BV/sage/app12/bench_5334,,3,7.2,,3,10.7,,3,15.8,,3,20.7
QF_BV/sage/app12/bench_5335,,3,7.2,,3,12.8,,3,11.5,,3,25.9
QF_BV/sage/app12/bench_5348,,3,5.8,,3,9.9,,3,15.2,,3,27.6
QF_BV/sage/app12/bench_5349,,3,5.4,,3,8.5,,3,15.2,,3,13.8
QF_BV/sage/app12/bench_5350,,3,8.2,,3,13.1,,3,13.3,,3,22.0
QF_BV/sage/app12/bench_5354,,3,6.9,,3,9.9,,3,15.3,,3,18.4
QF_BV/sage/app12/bench_5361,,3,5.8,,3,7.6,,3,16.5,,3,21.8
QF_BV/sage/app12/bench_5365,,3,7.9,,3,11.5,,3,25.3,,3,27.7
QF_BV/sage/app12/bench_5367,,4,11.0,,4,17.2,,3,17.1,,4,28.2
QF_BV/sage/app12/bench_5369,,4,11.3,,4,22.4,,4,40.0,,3,21.2
QF_BV/sage/app12/bench_5370,,4,7.4,,4,10.7,,3,16.8,,3,22.8
QF_BV/sage/app12/bench_5371,,3,7.0,,3,9.0,,3,18.1,,3,23.2
QF_BV/sage/app12/bench_5372,,4,6.2,,3,10.1,,3,13.4,,3,20.7
QF_BV/sage/app12/bench_5373,,4,11.4,,3,10.8,,3,13.4,,3,12.5
QF_BV/sage/app12/bench_5377,,4,7.2,,4,18.1,,3,15.0,,3,24.4
QF_BV/sage/app12/bench_5378,,4,6.8,,4,10.4,,3,15.8,,3,21.9
QF_BV/sage/app12/bench_5379,,4,10.7,,4,14.0,,4,31.1,,4,19.2
QF_BV/sage/app12/bench_5390,,4,13.6,,4,18.8,,4,40.6,,4,31.5
QF_BV/sage/app12/bench_5401,,4,10.4,,4,12.5,,3,10.6,,4,19.5
QF_BV/sage/app12/bench_5414,,4,6.9,,3,9.2,,3,15.8,,3,23.2
QF_BV/sage/app12/bench_5445,,4,12.0,,4,17.1,,3,15.3,,4,20.4
QF_BV/sage/app12/bench_5457,,4,11.4,,4,10.8,,4,34.9,,3,18.9
QF_BV/sage/app12/bench_5461,,4,10.3,,4,10.0,,4,36.5,,3,17.4
QF_BV/sage/app12/bench_5520,,4,10.5,,4,15.3,,4,30.3,,4,32.6
QF_BV/sage/app12/bench_5532,,4,6.7,,4,17.7,,3,18.2,,3,19.4
QF_BV/sage/app12/bench_5537,,4,10.2,,4,11.9,,4,13.6,,4,25.9
QF_BV/sage/app12/bench_5540,,4,7.7,,4,16.9,,4,20.6,,4,29.0
QF_BV/sage/app12/bench_5544,,4,9.8,,4,13.5,,4,19.0,,3,28.4
QF_BV/sage/app12/bench_5545,,4,10.5,,4,8.3,,4,45.5,,4,18.4
QF_BV/sage/app12/bench_5546,,4,6.7,,4,10.6,,4,43.2,,4,30.2
QF_BV/sage/app12/bench_5547,,4,8.7,,4,15.5,,3,13.9,,4,17.1
QF_BV/sage/app12/bench_5559,,4,10.1,,4,8.5,,4,13.6,,4,29.7
QF_BV/sage/app12/bench_5560,,4,11.1,,4,13.8,,4,21.6,,4,17.6
QF_BV/sage/app12/bench_5561,,4,10.7,,4,12.2,,4,20.5,,4,26.2
QF_BV/sage/app12/bench_5566,,4,10.3,,4,17.2,,4,25.1,,4,26.9
QF_BV/sage/app12/bench_5573,,4,10.4,,4,11.9,,4,20.7,,4,28.2
QF_BV/sage/app12/bench_5577,,4,8.4,,4,15.2,,4,23.1,,4,30.9
QF_BV/sage/app12/bench_5578,,4,8.2,,4,12.9,,4,23.4,,4,29.2
QF_BV/sage/app12/bench_5580,,4,10.0,,4,16.8,,4,41.4,,4,29.3
