Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/bench_ab/a168test0018,,1,0.0,,1,0.0,,1,0.2,,1,0.0
QF_BV/bench_ab/a403test0043,,2,0.0,,21,0.5,,3,0.0,,2,0.0
QF_BV/bench_ab/a481test0001,,1,0.1,,1,0.2,,1,0.3,,1,0.1
QF_BV/bench_ab/a493test0006,,1,0.1,,1,0.0,,1,0.1,,1,0.1
QF_BV/bench_ab/a639test0017,,33,0.3,,221,1.8,,7,0.1,,43,0.6
QF_BV/bench_ab/a651test0090,,22,0.3,,39,0.2,,9,0.1,,46,0.2
QF_BV/bench_ab/a655test0003,,17,0.1,,39,0.4,,51,0.6,,36,0.2
QF_BV/bench_ab/a659test0071,,11,0.1,,39,0.2,,51,0.1,,29,0.1
QF_BV/bench_ab/a668test0098,,2,0.0,,19,0.0,,2,0.0,,2,0.0
QF_BV/bmc-bv-svcomp14/byte_add_false.c.17,,2,3.5,,2,1.9,,3,1.7,,2,0.8
QF_BV/bmc-bv-svcomp14/byte_add_false.c.21,,2,4.6,,3,6.9,,2,1.7,,2,1.3
QF_BV/bmc-bv/ex19,,3,52.2,,134,1697.4,,10,207.3,,5,137.6
QF_BV/bmc-bv/fermat,,3,6.6,,4,0.6,,4,9.6,,3,7.5
QF_BV/bmc-bv/graycode,,1,1.8,,1,0.7,,1,1.4,,1,1.6
QF_BV/bmc-bv/inf1,,1,0.1,,1,0.0,,1,0.4,,1,0.1
QF_BV/bmc-bv/magic,,1,6.1,,1,4.3,,1,6.2,,1,3.6
QF_BV/bmc-bv/queens,,1,3.4,,1,1.9,,1,3.0,,1,2.7
QF_BV/bmc-bv/sudoku,,1,44.1,,1,47.5,,1,15.8,,1,28.2
QF_BV/brummayerbiere2/smulov4bw0256,,2,727.2,,- -,- -,,2,984.2,,2,1143.9
QF_BV/brummayerbiere2/smulov4bw0064,,2,4.7,,10,2.2,,2,5.5,,2,5.8
QF_BV/brummayerbiere2/smulov4bw0128,,2,60.6,,- -,- -,,2,72.7,,2,73.8
QF_BV/brummayerbiere2/smulov4bw0032,,2,1.4,,2,0.6,,2,1.6,,2,1.5
QF_BV/gulwani-pldi08/fig1d.phx,,4,111.2,,5,51.1,,4,55.5,,4,68.4
QF_BV/gulwani-pldi08/fig5.phx,,3,43.5,,4,22.3,,4,48.6,,4,39.9
QF_BV/gulwani-pldi08/fig6.phx,,4,12.0,,5,4.2,,6,12.0,,4,7.4
QF_BV/gulwani-pldi08/simplePostAndPre.phx,,3,34.5,,4,14.7,,4,27.1,,3,23.2
QF_BV/RWS/Example_1.txt,,5,19.1,,6,17.9,,6,9.4,,6,13.8
QF_BV/RWS/Example_2.txt,,5,27.1,,5,18.1,,6,17.1,,5,11.9
QF_BV/RWS/Example_4.txt,,4,11.6,,4,17.9,,4,12.8,,4,10.9
QF_BV/RWS/Example_5.txt,,4,16.3,,4,15.0,,4,9.5,,4,8.8
QF_BV/RWS/Example_6.txt,,3,5.2,,3,3.5,,3,4.4,,3,5.0
QF_BV/RWS/Example_14.txt,,5,25.1,,6,29.0,,6,23.7,,6,24.3
QF_BV/sage/app1/bench_1141,,2,4.0,,4,5.1,,3,5.5,,2,3.1
QF_BV/sage/app1/bench_1258,,1,0.0,,- -,- -,,1,0.0,,1,0.0
QF_BV/sage/app1/bench_1262,,2,3.0,,2,0.9,,2,4.0,,2,3.6
QF_BV/sage/app1/bench_1288,,2,4.5,,2,1.4,,2,3.4,,2,3.3
QF_BV/sage/app1/bench_1339,,2,2.8,,2,1.2,,2,1.4,,2,1.9
QF_BV/sage/app1/bench_1346,,2,2.7,,2,1.0,,2,2.3,,2,2.3
QF_BV/sage/app1/bench_1710,,2,0.0,,- -,- -,,4,0.1,,4,0.1
QF_BV/sage/app1/bench_1738,,3,0.0,,119,1.4,,3,0.0,,29,0.4
QF_BV/sage/app1/bench_1742,,2,0.0,,584,73.8,,2,0.0,,2,0.0
QF_BV/sage/app1/bench_1768,,2,0.0,,218,8.0,,2,0.0,,2,0.1
QF_BV/sage/app12/bench_228,,3,0.1,,- -,- -,,2,0.1,,3,0.1
QF_BV/sage/app12/bench_363,,1,0.1,,1,0.0,,1,0.1,,1,0.1
QF_BV/sage/app12/bench_446,,2,0.3,,- -,- -,,2,0.1,,2,0.1
QF_BV/sage/app12/bench_451,,2,0.0,,- -,- -,,2,0.0,,3,0.0
QF_BV/sage/app12/bench_953,,2,0.1,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app12/bench_1051,,2,9.1,,2,3.3,,2,7.6,,2,6.3
QF_BV/sage/app12/bench_1183,,2,9.6,,2,10.4,,2,6.6,,2,8.4
QF_BV/sage/app12/bench_1353,,2,1.7,,- -,- -,,2,0.2,,2,0.6
QF_BV/sage/app12/bench_2353,,3,17.0,,- -,- -,,3,1.7,,2,3.4
QF_BV/sage/app12/bench_2428,,2,2.1,,- -,- -,,2,0.4,,2,1.2
QF_BV/sage/app12/bench_2451,,2,2.0,,- -,- -,,2,0.3,,2,1.0
QF_BV/sage/app12/bench_3681,,2,0.0,,253,3.2,,2,0.0,,2,0.0
QF_BV/sage/app12/bench_3852,,2,0.0,,490,9.4,,2,0.0,,2,0.0
QF_BV/sage/app12/bench_3921,,8,0.1,,383,23.3,,8,0.1,,- -,- -
QF_BV/sage/app12/bench_3957,,2,0.0,,- -,- -,,2,0.0,,2,0.0
QF_BV/sage/app12/bench_4059,,2,0.0,,- -,- -,,2,0.0,,2,0.0
QF_BV/sage/app12/bench_4177,,2,0.0,,779,25.1,,3,0.0,,2,0.0
QF_BV/sage/app12/bench_4845,,2,0.0,,6,0.1,,2,0.0,,2,0.1
QF_BV/sage/app12/bench_5599,,2,0.6,,- -,- -,,2,0.1,,2,0.1
QF_BV/sage/app2/bench_48,,6,3.1,,- -,- -,,8,0.8,,4,0.8
QF_BV/sage/app2/bench_225,,3,5.7,,14,22.2,,3,3.2,,3,3.1
