Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/bench_ab/a168test0018,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/bench_ab/a403test0043,,2,0.0,,21,0.2,,2,0.0,,2,0.0
QF_BV/bench_ab/a481test0001,,1,0.1,,1,0.0,,1,0.0,,1,0.1
QF_BV/bench_ab/a493test0006,,1,0.1,,1,0.0,,1,0.2,,1,0.1
QF_BV/bench_ab/a639test0017,,33,0.3,,221,3.7,,86,0.9,,41,0.5
QF_BV/bench_ab/a651test0090,,18,0.2,,39,0.4,,62,0.5,,33,0.1
QF_BV/bench_ab/a655test0003,,25,0.2,,39,0.4,,59,0.3,,35,0.1
QF_BV/bench_ab/a659test0071,,28,0.2,,39,0.5,,57,0.4,,50,0.2
QF_BV/bench_ab/a668test0098,,2,0.0,,19,0.1,,2,0.0,,2,0.0
QF_BV/bmc-bv-svcomp14/byte_add_false.c.17,,2,4.0,,2,3.5,,4,2.1,,2,1.0
QF_BV/bmc-bv-svcomp14/byte_add_false.c.21,,2,3.9,,3,3.2,,3,2.3,,2,1.5
QF_BV/bmc-bv/ex19,,3,54.0,,134,612.9,,26,461.5,,3,50.8
QF_BV/bmc-bv/fermat,,3,8.2,,4,0.6,,4,10.2,,3,7.2
QF_BV/bmc-bv/graycode,,1,1.4,,1,0.7,,1,1.8,,1,1.3
QF_BV/bmc-bv/inf1,,1,0.1,,1,0.6,,1,1.2,,1,0.1
QF_BV/bmc-bv/magic,,1,5.1,,1,7.7,,1,5.5,,1,4.1
QF_BV/bmc-bv/queens,,1,2.4,,1,2.0,,1,2.2,,1,3.3
QF_BV/bmc-bv/sudoku,,1,45.0,,1,27.0,,1,33.0,,1,28.7
QF_BV/brummayerbiere2/smulov4bw0256,,2,751.9,,- -,- -,,2,1201.4,,2,961.8
QF_BV/brummayerbiere2/smulov4bw0064,,2,5.8,,10,2.4,,2,3.0,,2,6.5
QF_BV/brummayerbiere2/smulov4bw0128,,2,63.6,,- -,- -,,2,92.3,,2,48.4
QF_BV/brummayerbiere2/smulov4bw0032,,2,1.6,,2,0.2,,2,1.3,,2,1.5
QF_BV/gulwani-pldi08/fig1d.phx,,3,91.3,,5,32.4,,5,180.0,,4,74.5
QF_BV/gulwani-pldi08/fig5.phx,,3,45.3,,4,21.8,,4,27.5,,4,37.3
QF_BV/gulwani-pldi08/fig6.phx,,4,11.3,,5,3.2,,7,20.2,,4,9.4
QF_BV/gulwani-pldi08/simplePostAndPre.phx,,3,43.4,,4,14.4,,4,41.8,,3,42.8
QF_BV/RWS/Example_1.txt,,5,14.1,,6,15.7,,6,13.1,,6,14.1
QF_BV/RWS/Example_2.txt,,5,18.6,,5,10.4,,5,9.4,,5,12.7
QF_BV/RWS/Example_4.txt,,4,16.1,,4,7.5,,4,11.9,,4,10.6
QF_BV/RWS/Example_5.txt,,4,18.4,,4,30.8,,4,7.5,,4,12.3
QF_BV/RWS/Example_6.txt,,3,5.7,,3,5.6,,3,5.3,,4,5.9
QF_BV/RWS/Example_14.txt,,5,28.9,,6,16.9,,5,31.9,,6,25.6
QF_BV/sage/app1/bench_1141,,2,5.0,,4,3.4,,2,2.3,,2,3.4
QF_BV/sage/app1/bench_1258,,1,0.0,,- -,- -,,1,0.0,,1,0.0
QF_BV/sage/app1/bench_1262,,2,3.5,,2,1.0,,2,3.6,,2,2.8
QF_BV/sage/app1/bench_1288,,2,4.3,,2,0.9,,2,3.9,,2,3.1
QF_BV/sage/app1/bench_1339,,2,2.8,,2,0.7,,2,2.3,,2,2.3
QF_BV/sage/app1/bench_1346,,2,2.8,,2,1.0,,2,3.5,,2,2.4
QF_BV/sage/app1/bench_1710,,3,0.0,,- -,- -,,3,0.1,,4,0.1
QF_BV/sage/app1/bench_1738,,3,0.0,,119,1.5,,2,0.0,,19,0.2
QF_BV/sage/app1/bench_1742,,2,0.1,,584,22.1,,2,0.2,,2,0.1
QF_BV/sage/app1/bench_1768,,2,0.1,,218,8.1,,2,0.0,,2,0.1
QF_BV/sage/app12/bench_228,,3,0.1,,- -,- -,,2,0.1,,2,0.0
QF_BV/sage/app12/bench_363,,1,0.1,,1,0.1,,1,0.1,,1,0.1
QF_BV/sage/app12/bench_446,,2,0.1,,- -,- -,,2,0.1,,2,0.1
QF_BV/sage/app12/bench_451,,2,0.0,,- -,- -,,2,0.0,,2,0.0
QF_BV/sage/app12/bench_953,,2,0.0,,2,0.0,,2,0.1,,2,0.1
QF_BV/sage/app12/bench_1051,,2,8.0,,2,5.4,,2,6.9,,2,6.7
QF_BV/sage/app12/bench_1183,,2,13.4,,2,13.2,,2,9.2,,2,7.3
QF_BV/sage/app12/bench_1353,,2,1.1,,- -,- -,,2,0.2,,2,0.3
QF_BV/sage/app12/bench_2353,,3,15.0,,- -,- -,,3,1.0,,2,1.5
QF_BV/sage/app12/bench_2428,,2,1.8,,- -,- -,,2,0.4,,2,1.1
QF_BV/sage/app12/bench_2451,,2,1.5,,- -,- -,,2,0.3,,2,1.1
QF_BV/sage/app12/bench_3681,,2,0.0,,253,3.9,,3,0.0,,2,0.0
QF_BV/sage/app12/bench_3852,,2,0.0,,490,12.7,,2,0.0,,2,0.0
QF_BV/sage/app12/bench_3921,,7,0.1,,383,35.8,,6,1.2,,- -,- -
QF_BV/sage/app12/bench_3957,,2,0.0,,- -,- -,,2,0.0,,3,0.0
QF_BV/sage/app12/bench_4059,,2,1.4,,- -,- -,,2,0.0,,2,0.0
QF_BV/sage/app12/bench_4177,,2,0.0,,779,34.0,,2,0.9,,3,0.0
QF_BV/sage/app12/bench_4845,,2,0.0,,6,0.0,,2,0.0,,2,0.0
