Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,12,102.3,,12,50.4,,11,122.1,,11,179.4
QF_BV/RWS/Example_8.txt,,8,27.5,,8,32.4,,7,38.7,,7,63.2
QF_BV/RWS/Example_9.txt,,9,286.6,,9,285.7,,9,479.6,,9,627.6
QF_BV/RWS/Example_10.txt,,13,239.7,,14,349.3,,13,418.9,,13,692.7
QF_BV/RWS/Example_11.txt,,25,3500.1,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,9,781.8,,8,1059.3,,8,1812.6,,8,2997.9
QF_BV/RWS/Example_13.txt,,10,61.2,,10,111.2,,10,188.8,,9,252.8
QF_BV/RWS/Example_16.txt,,20,142.9,,19,145.7,,18,704.8,,18,477.0
QF_BV/RWS/Example_17.txt,,9,63.5,,9,91.7,,8,409.6,,8,314.9
QF_BV/sage/app1/bench_4,,3,128.1,,3,144.3,,3,220.3,,3,266.9
QF_BV/sage/app1/bench_29,,3,44.8,,3,54.6,,3,81.8,,3,102.3
QF_BV/sage/app1/bench_32,,3,47.4,,3,37.7,,3,89.4,,3,97.3
QF_BV/sage/app1/bench_37,,3,136.5,,3,90.7,,3,212.4,,3,274.0
QF_BV/sage/app1/bench_47,,3,43.0,,3,38.4,,3,49.4,,3,78.6
QF_BV/sage/app1/bench_52,,4,51.5,,3,74.8,,3,64.3,,3,89.6
QF_BV/sage/app1/bench_53,,3,43.5,,3,59.1,,3,69.8,,3,54.1
QF_BV/sage/app1/bench_54,,3,48.5,,3,91.5,,3,111.9,,3,92.2
QF_BV/sage/app1/bench_55,,3,41.1,,3,55.4,,3,77.8,,4,129.4
QF_BV/sage/app1/bench_60,,3,41.9,,3,50.3,,3,69.7,,3,164.3
QF_BV/sage/app1/bench_61,,3,26.8,,3,49.6,,3,71.5,,3,82.0
QF_BV/sage/app1/bench_62,,3,38.6,,3,53.5,,3,74.7,,3,151.7
QF_BV/sage/app1/bench_63,,3,38.3,,3,53.5,,3,62.9,,3,82.2
QF_BV/sage/app1/bench_66,,4,47.9,,3,52.1,,3,130.8,,3,80.0
QF_BV/sage/app1/bench_69,,3,36.3,,3,44.5,,3,77.1,,3,57.7
QF_BV/sage/app1/bench_99,,3,43.0,,3,51.1,,3,71.2,,3,82.0
QF_BV/sage/app1/bench_134,,3,44.6,,4,35.0,,3,60.0,,3,102.8
QF_BV/sage/app1/bench_169,,3,38.5,,3,44.3,,3,66.2,,3,76.0
QF_BV/sage/app1/bench_174,,4,46.0,,3,43.9,,3,70.7,,3,72.2
QF_BV/sage/app1/bench_175,,3,44.1,,3,45.9,,3,93.8,,3,78.4
QF_BV/sage/app1/bench_176,,3,42.6,,3,43.4,,3,61.0,,3,75.9
QF_BV/sage/app1/bench_177,,3,40.8,,3,31.4,,4,84.0,,3,78.9
QF_BV/sage/app1/bench_181,,3,188.2,,3,233.4,,3,283.7,,3,248.1
QF_BV/sage/app1/bench_182,,3,40.1,,3,51.2,,3,58.2,,4,104.2
