Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,12,52.6,,12,84.9,,11,93.4,,11,115.1
QF_BV/RWS/Example_8.txt,,8,23.1,,7,30.0,,7,47.1,,7,58.5
QF_BV/RWS/Example_9.txt,,9,335.0,,9,158.4,,9,448.6,,9,671.2
QF_BV/RWS/Example_10.txt,,13,280.6,,14,187.9,,13,697.8,,13,356.8
QF_BV/RWS/Example_11.txt,,24,3576.1,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,9,346.5,,8,815.0,,8,2128.7,,8,2716.0
QF_BV/RWS/Example_13.txt,,10,80.8,,10,132.6,,9,187.4,,9,277.1
QF_BV/RWS/Example_16.txt,,20,137.9,,19,174.2,,19,286.7,,19,590.8
QF_BV/RWS/Example_17.txt,,9,139.4,,9,115.8,,8,410.1,,8,318.5
QF_BV/sage/app1/bench_4,,3,116.4,,3,157.5,,3,209.8,,3,252.2
QF_BV/sage/app1/bench_29,,3,59.6,,3,58.7,,3,83.7,,3,105.1
QF_BV/sage/app1/bench_32,,3,50.8,,3,41.5,,3,76.7,,3,100.0
QF_BV/sage/app1/bench_37,,3,210.0,,3,169.7,,3,391.6,,3,206.8
QF_BV/sage/app1/bench_47,,3,62.4,,3,52.2,,3,63.1,,3,100.1
QF_BV/sage/app1/bench_52,,3,48.0,,3,62.4,,3,71.6,,3,87.8
QF_BV/sage/app1/bench_53,,3,46.6,,3,48.4,,3,118.1,,3,80.4
QF_BV/sage/app1/bench_54,,3,77.4,,3,52.2,,3,39.9,,3,97.1
QF_BV/sage/app1/bench_55,,3,48.0,,3,56.0,,3,87.4,,4,70.6
QF_BV/sage/app1/bench_60,,3,31.4,,3,57.7,,3,106.3,,3,84.6
QF_BV/sage/app1/bench_61,,3,36.9,,3,53.2,,3,95.7,,3,134.1
QF_BV/sage/app1/bench_62,,3,40.0,,3,32.6,,3,68.7,,3,86.0
QF_BV/sage/app1/bench_63,,3,48.7,,3,60.9,,3,77.4,,3,179.1
QF_BV/sage/app1/bench_66,,3,32.6,,3,47.8,,3,72.1,,3,80.7
QF_BV/sage/app1/bench_69,,3,50.6,,3,47.6,,3,67.5,,3,77.7
QF_BV/sage/app1/bench_99,,3,33.4,,3,46.3,,3,61.8,,3,72.8
QF_BV/sage/app1/bench_134,,3,41.6,,3,45.5,,3,43.5,,3,50.7
QF_BV/sage/app1/bench_169,,3,37.5,,3,37.3,,3,60.1,,3,71.8
QF_BV/sage/app1/bench_174,,3,43.1,,3,46.2,,3,66.0,,3,81.1
QF_BV/sage/app1/bench_175,,3,47.1,,3,45.5,,3,104.7,,3,73.3
QF_BV/sage/app1/bench_176,,4,50.3,,3,43.0,,3,38.1,,3,82.8
QF_BV/sage/app1/bench_177,,4,50.8,,3,52.5,,3,68.0,,3,83.3
QF_BV/sage/app1/bench_181,,3,118.4,,3,141.8,,3,201.6,,3,260.4
QF_BV/sage/app1/bench_182,,3,38.3,,3,31.8,,3,64.1,,3,79.6
QF_BV/sage/app1/bench_183,,3,46.2,,3,52.1,,3,65.0,,3,71.9
QF_BV/sage/app1/bench_184,,3,41.4,,3,46.7,,3,55.6,,3,68.9
QF_BV/sage/app1/bench_185,,4,52.6,,4,94.6,,3,126.4,,3,76.0
QF_BV/sage/app1/bench_188,,3,40.4,,3,47.7,,3,36.7,,4,97.7
QF_BV/sage/app1/bench_191,,4,45.2,,4,38.8,,3,62.5,,3,88.8
QF_BV/sage/app1/bench_201,,3,35.0,,3,47.6,,3,71.0,,3,78.4
QF_BV/sage/app1/bench_268,,4,42.4,,3,46.9,,3,104.2,,3,44.8
QF_BV/sage/app1/bench_310,,4,62.2,,4,47.0,,4,178.3,,4,75.4
QF_BV/sage/app1/bench_313,,4,34.6,,4,68.0,,4,87.7,,4,122.1
QF_BV/sage/app1/bench_329,,4,95.8,,4,68.9,,4,74.0,,3,58.3
QF_BV/sage/app1/bench_333,,3,40.6,,4,58.0,,3,69.4,,4,99.3
QF_BV/sage/app1/bench_334,,3,44.4,,3,56.5,,3,66.5,,4,181.9
QF_BV/sage/app1/bench_335,,4,68.6,,4,64.2,,3,63.0,,4,104.7
QF_BV/sage/app1/bench_338,,4,37.7,,3,51.0,,4,153.3,,3,89.0
QF_BV/sage/app1/bench_342,,4,53.8,,4,63.7,,3,52.4,,4,102.0
QF_BV/sage/app1/bench_343,,4,58.2,,4,39.8,,3,62.9,,4,63.8
QF_BV/sage/app1/bench_344,,4,39.7,,4,36.0,,3,61.7,,4,65.6
QF_BV/sage/app1/bench_345,,4,45.0,,4,63.9,,3,67.0,,4,105.3
QF_BV/sage/app1/bench_349,,4,51.0,,3,50.7,,3,61.3,,4,102.4
QF_BV/sage/app1/bench_352,,4,59.6,,4,42.5,,4,78.9,,4,105.2
QF_BV/sage/app1/bench_356,,4,67.0,,4,57.9,,3,58.0,,4,54.1
QF_BV/sage/app1/bench_372,,4,50.5,,4,96.5,,4,85.2,,4,58.2
QF_BV/sage/app1/bench_407,,4,35.1,,4,53.1,,4,54.8,,4,93.1
QF_BV/sage/app1/bench_411,,4,63.2,,4,59.6,,4,50.5,,4,60.4
QF_BV/sage/app1/bench_412,,3,33.1,,4,53.4,,4,79.5,,4,97.9
