Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/sage/app1/bench_545,,4,35.5,,4,49.3,,4,39.7,,4,84.0
QF_BV/sage/app1/bench_552,,4,54.7,,4,56.5,,4,78.0,,4,92.1
QF_BV/sage/app1/bench_556,,4,47.3,,4,51.3,,4,71.0,,4,93.8
QF_BV/sage/app1/bench_562,,4,39.4,,4,54.2,,4,63.4,,4,93.4
QF_BV/sage/app1/bench_564,,4,27.3,,4,70.4,,4,82.8,,4,97.2
QF_BV/sage/app1/bench_567,,4,40.4,,4,89.9,,4,50.8,,4,65.3
QF_BV/sage/app1/bench_571,,4,49.8,,4,58.5,,4,78.9,,4,88.7
QF_BV/sage/app1/bench_602,,4,45.3,,4,70.6,,4,165.2,,4,117.3
QF_BV/sage/app1/bench_611,,4,42.2,,4,67.0,,4,89.9,,4,62.3
QF_BV/sage/app1/bench_620,,4,45.3,,4,56.7,,4,95.9,,4,100.2
QF_BV/sage/app1/bench_629,,4,49.9,,4,65.5,,4,123.8,,4,102.3
QF_BV/sage/app1/bench_638,,4,49.9,,4,64.4,,4,84.9,,4,99.3
QF_BV/sage/app1/bench_646,,4,58.7,,4,35.2,,4,135.9,,4,100.6
QF_BV/sage/app1/bench_655,,4,81.3,,4,56.0,,4,74.1,,4,108.5
QF_BV/sage/app1/bench_664,,4,40.9,,4,56.8,,4,72.5,,4,96.1
QF_BV/sage/app1/bench_674,,4,44.8,,4,55.5,,4,73.6,,4,192.5
QF_BV/sage/app1/bench_681,,3,148.0,,3,116.7,,3,140.8,,3,317.2
QF_BV/sage/app1/bench_683,,4,28.7,,4,52.1,,4,72.2,,4,90.4
QF_BV/sage/app1/bench_691,,4,41.8,,4,46.8,,4,66.2,,4,47.7
QF_BV/sage/app1/bench_692,,3,106.3,,3,92.5,,3,211.2,,3,276.0
QF_BV/sage/app1/bench_699,,4,43.8,,4,74.2,,4,70.2,,4,91.6
QF_BV/sage/app1/bench_707,,4,36.2,,4,32.0,,4,44.7,,4,83.3
QF_BV/sage/app1/bench_715,,4,26.4,,4,39.6,,4,68.4,,4,54.0
QF_BV/sage/app1/bench_722,,4,37.0,,4,50.5,,4,56.1,,4,79.4
QF_BV/sage/app1/bench_730,,4,38.4,,4,52.3,,4,65.8,,4,85.5
QF_BV/sage/app1/bench_738,,4,41.5,,4,42.8,,4,113.0,,4,72.6
QF_BV/sage/app1/bench_745,,4,49.5,,4,41.9,,4,110.2,,4,68.9
QF_BV/sage/app1/bench_753,,5,24.3,,4,28.7,,4,53.4,,4,74.2
QF_BV/sage/app1/bench_761,,5,25.2,,4,32.7,,4,74.4,,4,47.1
QF_BV/sage/app1/bench_836,,3,134.4,,3,184.4,,3,234.1,,3,296.4
QF_BV/sage/app1/bench_847,,3,107.3,,3,162.5,,3,233.4,,3,182.4
QF_BV/sage/app1/bench_858,,3,115.6,,3,259.8,,3,303.1,,3,187.3
QF_BV/sage/app1/bench_869,,3,120.6,,3,157.8,,3,253.4,,3,179.2
QF_BV/sage/app1/bench_880,,3,185.1,,3,220.5,,3,219.9,,3,176.5
QF_BV/sage/app1/bench_914,,3,110.4,,3,143.2,,3,209.7,,3,235.3
QF_BV/sage/app1/bench_926,,4,29.9,,4,30.0,,4,74.0,,4,63.8
QF_BV/sage/app1/bench_947,,3,131.3,,3,121.0,,3,136.6,,3,253.2
QF_BV/sage/app1/bench_983,,5,37.6,,4,21.4,,4,48.2,,4,65.1
QF_BV/sage/app1/bench_985,,5,27.4,,4,27.6,,4,45.2,,4,63.8
QF_BV/sage/app1/bench_987,,4,22.4,,4,27.7,,4,49.3,,4,61.4
QF_BV/sage/app1/bench_989,,4,25.1,,4,29.1,,4,47.9,,4,63.5
QF_BV/sage/app1/bench_992,,4,31.5,,4,23.1,,4,48.5,,4,43.3
QF_BV/sage/app1/bench_994,,4,25.1,,4,33.0,,4,58.6,,4,65.2
QF_BV/sage/app1/bench_996,,4,34.3,,4,34.2,,4,45.3,,4,62.4
QF_BV/sage/app1/bench_998,,4,28.0,,4,31.6,,4,53.8,,4,63.8
QF_BV/sage/app1/bench_1000,,4,14.9,,4,25.1,,4,29.4,,4,62.5
QF_BV/sage/app1/bench_1004,,4,20.3,,4,25.9,,4,23.9,,4,62.0
QF_BV/sage/app1/bench_1006,,5,24.5,,4,27.0,,4,27.8,,4,54.5
QF_BV/sage/app1/bench_1008,,4,37.5,,4,25.3,,4,26.2,,4,60.5
QF_BV/sage/app1/bench_1010,,4,14.8,,4,26.6,,4,32.5,,4,62.9
QF_BV/sage/app1/bench_1012,,4,22.6,,4,25.2,,4,20.9,,4,64.3
QF_BV/sage/app1/bench_1015,,4,15.2,,4,26.6,,4,22.7,,4,56.1
QF_BV/sage/app1/bench_1017,,4,15.0,,3,21.7,,4,24.4,,4,57.0
QF_BV/sage/app1/bench_1019,,4,24.8,,4,29.1,,4,26.4,,4,61.4
QF_BV/sage/app1/bench_1021,,4,15.9,,4,31.1,,4,29.5,,4,65.0
QF_BV/sage/app1/bench_1023,,4,42.9,,4,33.5,,4,33.8,,4,61.9
QF_BV/sage/app1/bench_1027,,4,18.6,,3,22.1,,4,36.0,,4,65.9
QF_BV/sage/app1/bench_1035,,4,20.0,,3,24.8,,4,24.3,,4,61.0
QF_BV/sage/app1/bench_1109,,4,17.8,,4,28.7,,4,28.2,,4,70.0
QF_BV/sage/app1/bench_1110,,4,27.0,,4,30.6,,4,38.3,,4,64.0
QF_BV/sage/app1/bench_1126,,3,170.0,,3,102.9,,3,228.7,,3,243.7
QF_BV/sage/app1/bench_1128,,4,21.1,,4,29.0,,4,26.2,,4,66.8
QF_BV/sage/app1/bench_1448,,3,187.1,,3,184.4,,3,222.2,,3,253.7
QF_BV/sage/app1/bench_1459,,3,109.3,,3,136.1,,3,218.4,,3,244.8
QF_BV/sage/app1/bench_1470,,3,192.6,,3,157.1,,3,444.9,,3,263.8
QF_BV/sage/app1/bench_1481,,3,95.1,,3,165.5,,3,128.7,,3,255.4
QF_BV/sage/app1/bench_1492,,3,112.0,,3,215.4,,3,192.7,,3,156.5
QF_BV/sage/app1/bench_1525,,3,164.3,,3,152.1,,3,243.6,,3,258.4
QF_BV/sage/app1/bench_1559,,3,160.7,,3,213.8,,3,198.9,,3,164.1
QF_BV/sage/app1/bench_1873,,3,116.8,,3,81.7,,3,354.6,,3,265.0
QF_BV/sage/app1/bench_1877,,3,163.5,,3,173.6,,3,200.0,,3,255.4
QF_BV/sage/app1/bench_1913,,3,111.8,,3,139.9,,3,200.8,,3,261.0
QF_BV/sage/app1/bench_1914,,3,133.4,,3,139.6,,3,209.2,,3,230.4
QF_BV/sage/app1/bench_1915,,3,138.2,,3,145.0,,3,186.5,,3,352.7
QF_BV/sage/app1/bench_1916,,3,145.4,,3,145.1,,3,181.1,,3,136.5
QF_BV/sage/app1/bench_1917,,3,152.1,,3,131.3,,3,204.6,,3,229.5
QF_BV/sage/app1/bench_1920,,3,127.1,,3,79.4,,3,205.7,,3,284.2
QF_BV/sage/app1/bench_1924,,3,107.1,,3,110.4,,3,140.3,,3,234.7
QF_BV/sage/app1/bench_1950,,3,108.7,,3,76.8,,3,217.9,,3,266.9
QF_BV/sage/app1/bench_2004,,3,93.8,,3,196.1,,3,211.1,,3,362.8
QF_BV/sage/app1/bench_2005,,3,97.2,,3,148.2,,3,165.4,,3,109.7
QF_BV/sage/app1/bench_2020,,3,92.4,,3,86.5,,3,165.3,,3,119.3
QF_BV/sage/app1/bench_2021,,3,138.4,,3,132.7,,3,256.8,,3,174.3
QF_BV/sage/app1/bench_2022,,3,93.6,,3,95.9,,3,319.6,,3,175.7
QF_BV/sage/app1/bench_2024,,3,90.1,,3,143.8,,3,139.7,,3,110.8
QF_BV/sage/app1/bench_2025,,3,67.9,,3,121.7,,3,146.8,,3,168.3
QF_BV/sage/app1/bench_2028,,3,108.5,,3,77.4,,3,148.2,,3,104.4
QF_BV/sage/app1/bench_2031,,3,97.9,,3,102.3,,3,228.1,,3,232.0
QF_BV/sage/app1/bench_2088,,3,102.5,,3,112.7,,3,238.6,,3,174.4
QF_BV/sage/app1/bench_2089,,3,147.8,,3,139.9,,3,336.9,,3,182.0
QF_BV/sage/app1/bench_2124,,3,89.7,,3,63.8,,3,98.7,,3,175.2
QF_BV/sage/app1/bench_2128,,3,102.5,,3,104.3,,3,151.4,,3,111.2
QF_BV/sage/app1/bench_2129,,3,154.4,,3,282.1,,3,243.4,,3,169.8
QF_BV/sage/app1/bench_2133,,3,63.6,,3,116.8,,3,257.0,,3,131.6
QF_BV/sage/app1/bench_2135,,3,89.4,,3,106.3,,3,153.8,,3,194.0
QF_BV/sage/app1/bench_2138,,3,131.3,,3,111.3,,3,157.0,,3,132.4
QF_BV/sage/app1/bench_2141,,3,98.1,,3,57.5,,3,85.3,,3,182.6
QF_BV/sage/app1/bench_2173,,3,128.4,,3,221.2,,3,193.8,,3,238.2
QF_BV/sage/app1/bench_2219,,3,137.0,,3,92.7,,3,165.1,,3,212.1
QF_BV/sage/app1/bench_2252,,3,72.6,,3,71.9,,3,114.9,,3,127.8
QF_BV/sage/app1/bench_2257,,3,67.3,,3,50.8,,3,110.3,,3,142.1
QF_BV/sage/app1/bench_2258,,3,105.3,,3,101.4,,3,286.2,,3,155.3
QF_BV/sage/app1/bench_2262,,3,67.5,,3,47.7,,3,103.4,,3,251.6
QF_BV/sage/app1/bench_2263,,3,42.4,,3,85.5,,3,109.5,,3,143.7
QF_BV/sage/app1/bench_2266,,3,60.3,,3,63.7,,3,59.9,,3,141.0
QF_BV/sage/app1/bench_2270,,3,65.3,,3,72.2,,3,109.1,,3,108.5
QF_BV/sage/app1/bench_2293,,3,67.0,,3,89.7,,3,79.0,,3,87.8
QF_BV/sage/app1/bench_2322,,3,144.9,,3,114.1,,3,153.4,,3,294.2
QF_BV/sage/app1/bench_2330,,3,64.8,,3,82.2,,3,110.8,,3,155.0
QF_BV/sage/app1/bench_2365,,3,32.0,,3,53.7,,3,198.4,,3,68.0
QF_BV/sage/app1/bench_2367,,3,99.6,,3,177.4,,3,228.2,,3,263.6
QF_BV/sage/app1/bench_2370,,3,48.3,,3,43.4,,3,82.3,,3,121.9
QF_BV/sage/app1/bench_2371,,3,73.8,,3,103.8,,3,96.1,,3,115.8
QF_BV/sage/app1/bench_2375,,3,57.3,,3,102.0,,3,92.7,,3,100.0
QF_BV/sage/app1/bench_2376,,3,35.7,,3,75.5,,3,86.1,,3,102.4
QF_BV/sage/app1/bench_2380,,3,72.5,,3,69.0,,3,83.3,,3,104.8
QF_BV/sage/app1/bench_2383,,3,48.9,,3,46.3,,3,50.3,,3,102.7
QF_BV/sage/app1/bench_2405,,3,105.0,,3,78.1,,3,108.0,,3,108.7
QF_BV/sage/app1/bench_2428,,3,101.6,,3,70.2,,3,95.5,,3,219.8
QF_BV/sage/app1/bench_2461,,3,28.9,,3,48.9,,3,126.7,,3,94.4
QF_BV/sage/app1/bench_2465,,3,44.0,,3,74.8,,3,75.8,,3,51.0
QF_BV/sage/app1/bench_2466,,3,44.1,,3,53.1,,3,78.6,,3,54.1
QF_BV/sage/app1/bench_2468,,3,50.0,,3,47.1,,3,78.4,,3,108.9
QF_BV/sage/app1/bench_2472,,3,31.6,,3,53.1,,3,88.9,,3,87.4
QF_BV/sage/app1/bench_2473,,3,45.8,,3,53.0,,3,76.3,,3,97.1
QF_BV/sage/app1/bench_2474,,3,40.6,,3,47.2,,3,73.8,,3,87.7
QF_BV/sage/app1/bench_2477,,3,67.1,,3,61.2,,3,75.7,,3,97.8
QF_BV/sage/app1/bench_2481,,3,41.2,,3,53.4,,3,64.6,,3,121.2
QF_BV/sage/app1/bench_2525,,3,62.6,,3,58.5,,3,49.0,,3,96.2
QF_BV/sage/app1/bench_2529,,3,48.2,,3,36.0,,3,61.0,,3,56.5
QF_BV/sage/app1/bench_2547,,3,64.3,,3,53.4,,3,102.9,,3,97.7
QF_BV/sage/app1/bench_2582,,3,45.1,,3,68.4,,3,74.3,,3,76.0
QF_BV/sage/app1/bench_2586,,3,73.3,,3,78.9,,3,66.0,,3,77.7
QF_BV/sage/app1/bench_2587,,3,57.5,,3,58.1,,3,66.8,,3,78.8
QF_BV/sage/app1/bench_2588,,3,45.1,,3,52.2,,3,79.6,,3,86.3
QF_BV/sage/app1/bench_2593,,3,39.9,,3,52.4,,3,42.3,,3,85.5
QF_BV/sage/app1/bench_2594,,3,41.8,,3,57.2,,3,75.3,,3,146.5
QF_BV/sage/app1/bench_2595,,3,37.2,,3,56.9,,3,59.4,,3,80.9
QF_BV/sage/app1/bench_2598,,3,41.2,,3,49.6,,3,41.7,,3,136.7
QF_BV/sage/app1/bench_2602,,3,29.1,,3,38.1,,3,64.8,,3,95.3
QF_BV/sage/app1/bench_2634,,3,52.9,,3,30.9,,3,73.2,,3,91.6
QF_BV/sage/app1/bench_2644,,3,94.5,,3,173.1,,3,306.2,,3,295.8
QF_BV/sage/app1/bench_2660,,3,33.0,,3,47.6,,3,74.7,,3,83.3
QF_BV/sage/app12/bench_1570,,1,3.1,,1,4.2,,1,6.4,,1,8.2
QF_BV/sage/app12/bench_1592,,1,4.0,,1,7.2,,1,6.8,,1,11.8
QF_BV/sage/app12/bench_1603,,1,4.8,,1,5.8,,1,8.4,,1,11.0
QF_BV/sage/app12/bench_1625,,1,3.2,,1,2.8,,1,7.6,,1,5.6
QF_BV/sage/app12/bench_1636,,1,4.9,,1,11.3,,1,4.3,,1,8.6
QF_BV/sage/app12/bench_1670,,1,4.6,,1,3.5,,1,6.0,,1,9.2
QF_BV/sage/app12/bench_1681,,1,4.7,,1,4.9,,1,6.3,,1,9.8
QF_BV/sage/app12/bench_1692,,1,4.6,,1,3.7,,1,12.9,,1,11.8
QF_BV/sage/app12/bench_1803,,1,3.0,,1,4.3,,1,4.8,,1,8.2
QF_BV/sage/app12/bench_1914,,1,3.4,,1,4.1,,1,6.9,,1,5.5
QF_BV/sage/app12/bench_2047,,1,3.8,,1,4.3,,1,6.5,,1,5.5
QF_BV/sage/app12/bench_2625,,1,2.7,,1,5.6,,1,4.2,,1,9.5
QF_BV/sage/app12/bench_2714,,1,10.6,,1,5.5,,1,7.9,,1,8.4
QF_BV/sage/app12/bench_2847,,1,4.1,,1,4.4,,1,6.1,,1,8.4
QF_BV/sage/app12/bench_2869,,1,3.4,,1,5.8,,1,5.7,,1,11.4
QF_BV/sage/app12/bench_2892,,1,4.5,,1,5.8,,1,6.9,,1,8.1
QF_BV/sage/app12/bench_2914,,1,2.9,,1,7.8,,1,7.4,,1,8.0
QF_BV/sage/app12/bench_2969,,1,4.8,,1,4.6,,1,10.3,,1,9.4
QF_BV/sage/app12/bench_3014,,1,4.2,,1,4.8,,1,6.7,,1,8.0
QF_BV/sage/app12/bench_3202,,1,4.3,,1,5.8,,1,12.5,,1,7.6
QF_BV/sage/app12/bench_3236,,1,3.0,,1,6.3,,1,5.1,,1,8.9
QF_BV/sage/app12/bench_3247,,1,3.7,,1,3.3,,1,4.8,,1,11.1
QF_BV/sage/app12/bench_3258,,1,2.9,,1,4.8,,1,10.3,,1,9.3
QF_BV/sage/app12/bench_3291,,1,4.4,,1,3.4,,1,12.0,,1,8.7
QF_BV/sage/app12/bench_3324,,1,3.5,,1,4.8,,1,5.9,,1,7.7
QF_BV/sage/app12/bench_3337,,1,3.6,,1,5.9,,1,7.9,,1,7.3
QF_BV/sage/app12/bench_3359,,2,7.4,,2,7.5,,2,7.5,,2,9.0
QF_BV/sage/app12/bench_3381,,2,5.7,,2,7.2,,2,13.0,,2,18.5
QF_BV/sage/app12/bench_3392,,2,7.7,,2,8.2,,2,18.9,,2,18.6
QF_BV/sage/app12/bench_3403,,1,3.7,,1,3.9,,1,13.5,,1,10.4
QF_BV/sage/app12/bench_3414,,1,4.5,,1,5.0,,1,8.1,,1,10.4
QF_BV/sage/app12/bench_3425,,2,7.8,,2,8.2,,2,13.2,,2,10.5
QF_BV/sage/app12/bench_3459,,2,4.6,,2,8.2,,2,12.2,,2,21.9
QF_BV/sage/app12/bench_3470,,2,6.7,,2,6.1,,2,22.9,,2,11.3
QF_BV/sage/app12/bench_3481,,2,7.5,,2,6.7,,2,19.8,,2,15.9
QF_BV/sage/app12/bench_3592,,2,7.2,,2,7.4,,2,12.9,,2,14.6
QF_BV/sage/app12/bench_3703,,2,4.5,,2,11.2,,2,12.0,,2,15.3
QF_BV/sage/app12/bench_3836,,2,5.9,,2,7.0,,2,7.3,,2,10.5
QF_BV/sage/app12/bench_4114,,2,6.5,,2,8.2,,2,11.9,,2,19.1
QF_BV/sage/app12/bench_4202,,2,6.0,,2,8.7,,2,10.9,,2,14.1
QF_BV/sage/app12/bench_4681,,2,8.0,,2,16.8,,2,18.8,,2,14.4
QF_BV/sage/app12/bench_5258,,2,4.2,,2,8.4,,2,10.9,,2,14.6
QF_BV/sage/app12/bench_5324,,2,6.4,,2,10.9,,2,11.8,,2,15.7
QF_BV/sage/app12/bench_5327,,2,4.9,,2,6.7,,2,12.0,,2,13.9
QF_BV/sage/app12/bench_5328,,2,7.2,,2,7.5,,2,13.4,,2,16.1
QF_BV/sage/app12/bench_5329,,2,6.4,,2,8.9,,2,17.9,,2,13.9
QF_BV/sage/app12/bench_5333,,2,6.4,,2,5.7,,2,11.6,,2,15.4
QF_BV/sage/app12/bench_5334,,2,4.3,,2,8.2,,2,11.5,,2,16.1
QF_BV/sage/app12/bench_5335,,2,6.4,,2,5.8,,2,13.3,,2,9.2
QF_BV/sage/app12/bench_5348,,2,3.8,,2,6.2,,2,19.4,,2,8.5
QF_BV/sage/app12/bench_5349,,2,6.3,,2,8.0,,2,20.6,,2,14.7
QF_BV/sage/app12/bench_5350,,2,5.8,,2,5.8,,2,20.7,,2,14.6
QF_BV/sage/app12/bench_5354,,2,5.7,,2,6.4,,2,8.6,,2,9.7
QF_BV/sage/app12/bench_5361,,2,6.4,,2,8.2,,2,19.3,,2,14.4
QF_BV/sage/app12/bench_5365,,2,7.1,,2,9.0,,2,16.6,,2,9.9
QF_BV/sage/app12/bench_5367,,2,7.7,,2,9.0,,2,28.8,,2,18.9
QF_BV/sage/app12/bench_5369,,2,7.8,,2,7.0,,2,9.1,,2,17.4
QF_BV/sage/app12/bench_5370,,2,6.1,,2,11.7,,2,12.2,,2,16.8
QF_BV/sage/app12/bench_5371,,2,5.8,,2,9.5,,2,12.2,,2,19.0
QF_BV/sage/app12/bench_5372,,2,6.8,,2,10.7,,2,12.3,,2,15.6
QF_BV/sage/app12/bench_5373,,2,7.6,,2,9.0,,2,26.5,,2,15.4
QF_BV/sage/app12/bench_5377,,2,7.8,,2,10.8,,2,17.9,,2,14.9
QF_BV/sage/app12/bench_5378,,2,7.5,,2,7.8,,2,22.4,,2,15.3
QF_BV/sage/app12/bench_5379,,2,21.1,,2,11.8,,2,10.2,,2,17.1
QF_BV/sage/app12/bench_5390,,2,8.1,,2,22.2,,2,14.2,,2,11.1
QF_BV/sage/app12/bench_5401,,2,7.3,,2,12.4,,2,8.3,,2,15.7
QF_BV/sage/app12/bench_5414,,2,6.9,,2,9.3,,2,12.8,,2,17.3
QF_BV/sage/app12/bench_5445,,2,6.4,,2,7.2,,2,13.1,,2,11.6
QF_BV/sage/app12/bench_5457,,2,7.0,,2,10.3,,2,12.7,,2,9.2
QF_BV/sage/app12/bench_5461,,2,4.4,,2,10.6,,2,12.9,,2,9.6
QF_BV/sage/app12/bench_5520,,2,6.9,,2,6.8,,2,16.8,,2,16.3
QF_BV/sage/app12/bench_5532,,2,5.9,,2,7.0,,2,13.1,,2,10.0
QF_BV/sage/app12/bench_5537,,2,5.6,,2,9.1,,2,12.7,,2,8.8
QF_BV/sage/app12/bench_5540,,2,6.3,,2,9.2,,2,12.5,,2,14.7
QF_BV/sage/app12/bench_5544,,2,7.1,,2,7.0,,2,19.1,,2,16.1
QF_BV/sage/app12/bench_5545,,2,6.2,,2,6.6,,2,7.3,,2,14.6
QF_BV/sage/app12/bench_5546,,2,7.1,,2,9.6,,2,12.3,,2,9.6
QF_BV/sage/app12/bench_5547,,2,7.3,,2,7.5,,2,7.7,,2,15.6
QF_BV/sage/app12/bench_5559,,2,4.4,,2,9.6,,2,20.6,,2,15.9
QF_BV/sage/app12/bench_5560,,2,6.2,,2,7.4,,2,11.4,,2,13.5
QF_BV/sage/app12/bench_5561,,2,5.5,,2,7.2,,2,8.1,,2,15.5
QF_BV/sage/app12/bench_5566,,2,6.2,,2,8.0,,2,7.6,,2,15.2
QF_BV/sage/app12/bench_5573,,2,6.9,,2,9.9,,2,19.4,,2,16.4
QF_BV/sage/app12/bench_5577,,2,4.5,,2,10.0,,2,14.3,,2,9.3
QF_BV/sage/app12/bench_5578,,2,6.5,,2,6.7,,2,8.6,,2,11.8
QF_BV/sage/app12/bench_5580,,2,6.8,,2,9.4,,2,12.4,,2,17.5
