Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,12,75.4,,12,153.9,,11,233.5,,11,289.7
QF_BV/RWS/Example_8.txt,,8,16.4,,7,31.1,,7,43.8,,7,60.3
QF_BV/RWS/Example_9.txt,,9,345.9,,9,284.9,,9,442.2,,9,388.7
QF_BV/RWS/Example_10.txt,,13,147.9,,14,176.5,,13,419.6,,13,578.4
QF_BV/RWS/Example_11.txt,,24,3434.5,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,8,419.1,,9,2179.2,,8,3122.7,,7,1387.8
QF_BV/RWS/Example_13.txt,,10,94.1,,10,112.4,,10,197.8,,9,257.6
QF_BV/RWS/Example_16.txt,,20,153.7,,19,423.7,,18,451.9,,18,313.0
QF_BV/RWS/Example_17.txt,,9,77.7,,9,137.3,,8,190.5,,8,545.6
QF_BV/sage/app1/bench_4,,3,174.4,,3,142.6,,3,372.8,,3,279.9
QF_BV/sage/app1/bench_29,,3,39.0,,3,53.0,,3,88.7,,3,94.3
QF_BV/sage/app1/bench_32,,3,46.7,,3,74.7,,3,84.5,,3,113.4
QF_BV/sage/app1/bench_37,,3,116.0,,3,248.1,,3,256.0,,3,297.4
QF_BV/sage/app1/bench_47,,3,44.4,,3,52.4,,3,75.3,,3,82.2
QF_BV/sage/app1/bench_52,,3,47.0,,3,54.1,,3,77.8,,3,82.9
QF_BV/sage/app1/bench_53,,3,45.9,,3,61.1,,3,75.8,,3,82.5
QF_BV/sage/app1/bench_54,,3,42.9,,3,52.4,,3,72.9,,3,84.4
QF_BV/sage/app1/bench_55,,3,45.8,,3,55.5,,3,164.5,,3,92.3
QF_BV/sage/app1/bench_60,,3,57.1,,3,35.2,,3,62.0,,3,85.9
QF_BV/sage/app1/bench_61,,3,44.4,,3,55.4,,3,72.0,,3,80.8
QF_BV/sage/app1/bench_62,,3,46.0,,3,66.0,,3,47.5,,3,85.5
QF_BV/sage/app1/bench_63,,3,75.8,,3,47.6,,3,74.7,,3,84.0
QF_BV/sage/app1/bench_66,,4,49.6,,3,55.1,,3,41.1,,3,89.3
QF_BV/sage/app1/bench_69,,4,41.8,,3,52.0,,3,65.9,,3,82.7
QF_BV/sage/app1/bench_99,,3,33.9,,3,46.5,,3,67.4,,3,78.5
QF_BV/sage/app1/bench_134,,3,53.4,,3,47.6,,3,62.9,,3,87.7
QF_BV/sage/app1/bench_169,,3,37.2,,3,43.4,,3,60.3,,3,75.7
QF_BV/sage/app1/bench_174,,3,49.6,,3,44.9,,3,59.8,,3,81.4
QF_BV/sage/app1/bench_175,,3,50.9,,3,42.5,,3,60.7,,3,57.0
QF_BV/sage/app1/bench_176,,4,40.7,,3,46.1,,3,67.4,,3,74.9
QF_BV/sage/app1/bench_177,,3,52.0,,3,39.9,,3,59.8,,3,60.0
QF_BV/sage/app1/bench_181,,3,118.5,,3,154.8,,3,358.4,,3,256.3
QF_BV/sage/app1/bench_182,,4,42.2,,4,35.3,,3,69.2,,4,57.8
QF_BV/sage/app1/bench_183,,3,41.4,,3,35.4,,3,68.1,,3,77.0
QF_BV/sage/app1/bench_184,,3,38.6,,4,62.5,,3,105.5,,3,73.5
QF_BV/sage/app1/bench_185,,3,45.8,,4,66.0,,3,68.1,,3,76.3
QF_BV/sage/app1/bench_188,,3,41.4,,4,55.1,,3,61.8,,3,79.7
QF_BV/sage/app1/bench_191,,3,37.8,,3,33.9,,3,59.6,,3,42.8
QF_BV/sage/app1/bench_201,,4,67.7,,4,64.0,,4,47.5,,3,89.0
QF_BV/sage/app1/bench_268,,4,48.9,,4,60.9,,3,65.2,,3,71.3
QF_BV/sage/app1/bench_310,,3,45.3,,4,66.0,,3,69.6,,3,93.1
QF_BV/sage/app1/bench_313,,4,54.2,,4,47.6,,3,67.3,,4,114.5
QF_BV/sage/app1/bench_329,,4,47.6,,4,38.3,,4,89.9,,4,101.9
QF_BV/sage/app1/bench_333,,4,56.6,,4,38.2,,3,43.4,,4,103.5
QF_BV/sage/app1/bench_334,,4,46.9,,3,54.5,,4,82.6,,4,108.1
