Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,3,48.2,,3,32.9,,3,17.7,,3,24.5
QF_BV/RWS/Example_8.txt,,3,24.9,,3,25.9,,3,11.8,,3,14.9
QF_BV/RWS/Example_9.txt,,3,305.0,,3,247.4,,3,220.7,,3,120.2
QF_BV/RWS/Example_10.txt,,4,138.7,,4,85.2,,4,97.9,,4,71.9
QF_BV/RWS/Example_11.txt,,3,1376.0,,4,1380.3,,- -,- -,,4,1894.4
QF_BV/RWS/Example_12.txt,,2,471.6,,3,1009.8,,3,444.5,,3,565.3
QF_BV/RWS/Example_13.txt,,3,156.3,,3,41.5,,3,126.0,,3,47.7
QF_BV/RWS/Example_16.txt,,3,77.9,,3,57.6,,3,42.0,,3,52.1
QF_BV/RWS/Example_17.txt,,3,159.1,,3,56.1,,3,185.2,,3,64.0
QF_BV/sage/app1/bench_4,,1,90.3,,1,41.0,,1,72.1,,1,47.8
QF_BV/sage/app1/bench_29,,1,68.3,,1,21.6,,1,46.2,,1,18.0
QF_BV/sage/app1/bench_32,,1,50.0,,1,22.9,,1,28.1,,1,17.1
QF_BV/sage/app1/bench_37,,1,96.7,,1,117.4,,1,111.7,,1,37.2
QF_BV/sage/app1/bench_47,,1,22.6,,1,20.3,,1,17.2,,1,13.4
QF_BV/sage/app1/bench_52,,1,31.5,,1,37.1,,1,22.9,,1,13.1
QF_BV/sage/app1/bench_53,,1,27.4,,1,42.2,,1,22.0,,1,15.2
QF_BV/sage/app1/bench_54,,1,28.8,,1,24.1,,1,20.5,,1,15.6
QF_BV/sage/app1/bench_55,,1,30.8,,1,12.8,,1,22.2,,1,22.1
QF_BV/sage/app1/bench_60,,1,20.1,,1,25.5,,1,20.1,,1,13.3
QF_BV/sage/app1/bench_61,,1,42.7,,1,30.3,,1,20.9,,1,16.0
QF_BV/sage/app1/bench_62,,1,63.0,,1,24.6,,1,23.7,,1,13.0
QF_BV/sage/app1/bench_63,,1,31.1,,1,17.8,,1,47.4,,1,14.8
QF_BV/sage/app1/bench_66,,1,31.6,,1,22.8,,1,44.5,,1,14.8
QF_BV/sage/app1/bench_69,,1,28.5,,1,17.8,,1,20.9,,1,13.5
QF_BV/sage/app1/bench_99,,1,25.1,,1,15.6,,1,18.4,,1,10.6
QF_BV/sage/app1/bench_134,,1,31.5,,1,34.1,,1,21.9,,1,15.2
QF_BV/sage/app1/bench_169,,1,25.0,,1,13.8,,1,50.2,,1,14.2
QF_BV/sage/app1/bench_174,,1,24.1,,1,16.4,,1,15.9,,1,11.7
QF_BV/sage/app1/bench_175,,1,24.4,,1,34.5,,1,21.0,,1,12.9
QF_BV/sage/app1/bench_176,,1,26.1,,1,12.5,,1,19.1,,1,13.3
QF_BV/sage/app1/bench_177,,1,42.6,,1,22.6,,1,32.7,,1,13.3
QF_BV/sage/app1/bench_181,,1,107.4,,1,69.4,,1,61.5,,1,40.0
QF_BV/sage/app1/bench_182,,1,28.4,,1,21.5,,1,11.2,,1,11.4
QF_BV/sage/app1/bench_183,,1,30.9,,1,20.0,,1,20.7,,1,13.9
QF_BV/sage/app1/bench_184,,1,24.6,,1,16.8,,1,20.1,,1,9.3
QF_BV/sage/app1/bench_185,,1,27.1,,1,21.8,,1,12.2,,1,14.5
QF_BV/sage/app1/bench_188,,1,47.3,,1,20.3,,1,34.2,,1,13.1
QF_BV/sage/app1/bench_191,,1,26.4,,1,18.2,,1,19.7,,1,14.0
QF_BV/sage/app1/bench_201,,1,36.3,,1,35.6,,1,19.1,,1,13.8
QF_BV/sage/app1/bench_268,,1,28.1,,1,28.7,,1,17.0,,1,11.3
QF_BV/sage/app1/bench_310,,1,32.6,,1,21.8,,1,49.0,,1,15.7
QF_BV/sage/app1/bench_313,,1,28.5,,1,14.5,,1,23.7,,1,14.3
QF_BV/sage/app1/bench_329,,1,58.0,,1,21.4,,1,19.1,,1,13.3
QF_BV/sage/app1/bench_333,,1,27.4,,1,25.1,,1,22.2,,1,13.8
QF_BV/sage/app1/bench_334,,1,27.9,,1,25.5,,1,37.5,,1,13.7
QF_BV/sage/app1/bench_335,,1,30.5,,1,31.9,,1,20.5,,1,10.7
QF_BV/sage/app1/bench_338,,1,79.5,,1,20.1,,1,40.8,,1,17.1
