Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,3,46.4,,3,17.2,,3,27.7,,3,24.4
QF_BV/RWS/Example_8.txt,,3,17.1,,3,58.3,,3,13.8,,3,13.9
QF_BV/RWS/Example_9.txt,,3,186.2,,3,80.0,,3,115.8,,3,134.9
QF_BV/RWS/Example_10.txt,,4,182.5,,4,84.8,,4,85.4,,4,65.6
QF_BV/RWS/Example_11.txt,,3,1900.2,,4,1467.8,,4,1684.2,,4,1634.7
QF_BV/RWS/Example_12.txt,,3,759.3,,3,495.6,,3,1372.5,,3,510.8
QF_BV/RWS/Example_13.txt,,3,122.7,,3,44.3,,3,87.6,,3,44.7
QF_BV/RWS/Example_16.txt,,3,124.8,,3,50.4,,3,135.5,,3,63.5
QF_BV/RWS/Example_17.txt,,3,114.8,,3,43.0,,3,97.9,,3,53.7
QF_BV/sage/app1/bench_4,,1,95.5,,1,59.4,,1,56.7,,1,41.8
QF_BV/sage/app1/bench_29,,1,38.4,,1,14.7,,1,24.5,,1,19.4
QF_BV/sage/app1/bench_32,,1,35.8,,1,38.6,,1,36.2,,1,18.1
QF_BV/sage/app1/bench_37,,1,164.8,,1,67.6,,1,74.7,,1,37.7
QF_BV/sage/app1/bench_47,,1,31.5,,1,18.4,,1,12.0,,1,15.4
QF_BV/sage/app1/bench_52,,1,33.0,,1,20.1,,1,20.9,,1,14.2
QF_BV/sage/app1/bench_53,,1,50.5,,1,18.3,,1,39.0,,1,13.6
QF_BV/sage/app1/bench_54,,1,17.1,,1,42.3,,1,18.0,,1,14.9
QF_BV/sage/app1/bench_55,,1,35.5,,1,16.2,,1,43.0,,1,17.0
QF_BV/sage/app1/bench_60,,1,40.2,,1,30.6,,1,20.8,,1,14.6
QF_BV/sage/app1/bench_61,,1,32.0,,1,12.3,,1,21.0,,1,14.6
QF_BV/sage/app1/bench_62,,1,33.9,,1,19.4,,1,20.1,,1,13.0
QF_BV/sage/app1/bench_63,,1,19.3,,1,22.5,,1,19.6,,1,14.0
QF_BV/sage/app1/bench_66,,1,27.7,,1,32.5,,1,13.2,,1,14.0
QF_BV/sage/app1/bench_69,,1,25.4,,1,31.1,,1,12.4,,1,13.3
QF_BV/sage/app1/bench_99,,1,29.4,,1,20.7,,1,16.9,,1,11.6
QF_BV/sage/app1/bench_134,,1,30.5,,1,21.7,,1,23.3,,1,13.3
QF_BV/sage/app1/bench_169,,1,30.4,,1,27.7,,1,15.8,,1,12.4
QF_BV/sage/app1/bench_174,,1,27.2,,1,36.9,,1,13.8,,1,12.4
QF_BV/sage/app1/bench_175,,1,26.1,,1,20.6,,1,18.7,,1,13.5
QF_BV/sage/app1/bench_176,,1,14.9,,1,13.4,,1,17.3,,1,15.6
QF_BV/sage/app1/bench_177,,1,61.3,,1,17.2,,1,24.6,,1,15.8
QF_BV/sage/app1/bench_181,,1,79.2,,1,70.5,,1,184.3,,1,50.2
QF_BV/sage/app1/bench_182,,1,25.2,,1,15.3,,1,15.6,,1,11.8
QF_BV/sage/app1/bench_183,,1,29.5,,1,15.4,,1,10.9,,1,14.5
QF_BV/sage/app1/bench_184,,1,24.9,,1,32.8,,1,15.1,,1,11.7
QF_BV/sage/app1/bench_185,,1,59.1,,1,20.2,,1,38.6,,1,13.0
QF_BV/sage/app1/bench_188,,1,35.7,,1,15.8,,1,21.3,,1,13.2
QF_BV/sage/app1/bench_191,,1,17.4,,1,19.7,,1,18.1,,1,11.4
QF_BV/sage/app1/bench_201,,1,50.4,,1,22.6,,1,19.9,,1,14.1
QF_BV/sage/app1/bench_268,,1,28.0,,1,18.7,,1,45.9,,1,11.6
QF_BV/sage/app1/bench_310,,1,59.6,,1,12.9,,1,13.3,,1,18.9
QF_BV/sage/app1/bench_313,,1,34.1,,1,24.4,,1,33.2,,1,14.3
QF_BV/sage/app1/bench_329,,1,27.9,,1,11.4,,1,20.2,,1,15.3
QF_BV/sage/app1/bench_333,,1,27.2,,1,38.9,,1,21.0,,1,10.9
QF_BV/sage/app1/bench_334,,1,18.6,,1,19.0,,1,20.0,,1,14.8
QF_BV/sage/app1/bench_335,,1,27.1,,1,17.8,,1,39.4,,1,14.1
QF_BV/sage/app1/bench_338,,1,31.9,,1,17.6,,1,12.5,,1,14.5
QF_BV/sage/app1/bench_342,,1,30.2,,1,10.7,,1,24.5,,1,15.2
