Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/gulwani-pldi08/fig1d.phx,,11,80.0,,8,70.7,,9,162.2,,9,202.6
QF_BV/gulwani-pldi08/fig5.phx,,7,33.0,,6,51.0,,6,70.9,,6,87.2
QF_BV/gulwani-pldi08/fig6.phx,,9,3.5,,10,11.1,,9,25.7,,9,46.1
QF_BV/gulwani-pldi08/simplePostAndPre.phx,,6,19.0,,6,33.2,,6,53.0,,6,76.9
QF_BV/RWS/Example_1.txt,,25,27.3,,25,40.9,,23,65.4,,23,102.0
QF_BV/RWS/Example_2.txt,,15,25.0,,15,33.0,,14,29.4,,15,74.6
QF_BV/RWS/Example_4.txt,,10,14.3,,10,15.7,,10,49.3,,9,53.4
QF_BV/RWS/Example_5.txt,,7,12.7,,7,13.2,,7,25.5,,7,35.0
QF_BV/RWS/Example_6.txt,,7,3.4,,7,6.5,,6,12.4,,6,18.2
QF_BV/RWS/Example_14.txt,,26,28.7,,24,69.3,,22,97.7,,23,147.0
QF_BV/sage/app1/bench_1141,,6,6.5,,4,3.3,,3,5.8,,4,14.0
QF_BV/sage/app1/bench_1258,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/sage/app1/bench_1262,,6,2.4,,4,3.6,,4,6.9,,4,14.2
QF_BV/sage/app1/bench_1288,,4,1.4,,4,4.2,,4,7.4,,3,9.5
QF_BV/sage/app1/bench_1339,,3,1.3,,3,1.9,,3,3.8,,3,6.8
QF_BV/sage/app1/bench_1346,,4,1.0,,4,2.2,,3,3.2,,4,8.3
QF_BV/sage/app1/bench_1710,,39,0.3,,3,0.0,,4,0.1,,3,0.1
QF_BV/sage/app1/bench_1738,,168,1.1,,5,0.0,,5,0.1,,3,0.1
QF_BV/sage/app1/bench_1742,,7,0.1,,3,0.1,,3,0.3,,3,0.2
QF_BV/sage/app1/bench_1768,,5,0.1,,4,0.0,,3,0.1,,3,0.1
QF_BV/sage/app12/bench_228,,35,0.1,,2,0.1,,4,0.1,,3,0.1
QF_BV/sage/app12/bench_363,,3,0.1,,2,0.5,,2,0.2,,2,0.3
QF_BV/sage/app12/bench_446,,3,0.0,,2,0.1,,2,0.1,,3,0.2
QF_BV/sage/app12/bench_451,,112,0.3,,2,0.0,,3,0.0,,3,0.1
QF_BV/sage/app12/bench_953,,3,0.0,,3,0.0,,3,0.1,,2,0.1
QF_BV/sage/app12/bench_1051,,5,9.5,,5,12.2,,5,12.1,,4,23.7
QF_BV/sage/app12/bench_1183,,5,7.7,,5,11.9,,5,26.5,,5,38.5
QF_BV/sage/app12/bench_1353,,325,200.7,,9,4.8,,8,5.5,,8,6.9
QF_BV/sage/app12/bench_2353,,273,1276.0,,28,143.8,,32,167.6,,32,170.9
QF_BV/sage/app12/bench_2428,,340,67.8,,15,17.1,,17,16.0,,17,29.6
QF_BV/sage/app12/bench_2451,,345,59.0,,10,10.1,,11,9.4,,14,22.0
QF_BV/sage/app12/bench_3681,,3,0.0,,2,0.0,,3,0.0,,2,0.0
QF_BV/sage/app12/bench_3852,,10,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app12/bench_3921,,33,0.7,,- -,- -,,75,1.0,,- -,- -
QF_BV/sage/app12/bench_3957,,117,0.2,,5,0.0,,26,0.1,,12,0.1
QF_BV/sage/app12/bench_4059,,82,0.1,,33,0.1,,18,1.4,,16,0.2
QF_BV/sage/app12/bench_4177,,3,0.0,,4,0.1,,3,0.1,,2,0.0
QF_BV/sage/app12/bench_4845,,10,0.0,,3,0.0,,2,0.0,,3,0.1
QF_BV/sage/app12/bench_5599,,5,0.1,,2,0.1,,2,0.1,,3,0.5
QF_BV/sage/app2/bench_48,,- -,- -,,30,8.2,,27,9.8,,23,13.8
QF_BV/sage/app2/bench_225,,7,4.7,,6,3.6,,5,8.0,,5,11.3
QF_BV/sage/app2/bench_278,,5,1.0,,4,2.4,,4,9.4,,3,14.7
QF_BV/sage/app2/bench_282,,4,1.3,,3,1.9,,3,6.6,,3,12.6
QF_BV/sage/app2/bench_458,,44,0.1,,6,0.1,,6,0.1,,4,0.1
QF_BV/sage/app2/bench_642,,19,18.7,,11,13.4,,7,8.8,,9,16.5
QF_BV/sage/app2/bench_645,,4,0.6,,4,0.8,,4,2.6,,4,4.4
QF_BV/sage/app2/bench_664,,29,11.3,,9,7.2,,9,11.2,,9,16.5
QF_BV/sage/app2/bench_719,,17,6.4,,10,5.7,,10,10.2,,12,22.6
QF_BV/sage/app2/bench_830,,413,303.9,,12,14.0,,15,15.4,,13,20.7
QF_BV/sage/app2/bench_863,,6,6.2,,5,3.8,,5,9.9,,5,9.2
QF_BV/sage/app2/bench_1196,,7,6.6,,5,5.2,,5,9.0,,5,13.5
QF_BV/sage/app2/bench_1387,,46,447.7,,17,168.6,,14,196.3,,13,208.0
QF_BV/sage/app5/bench_42,,8,1.8,,5,2.6,,4,5.7,,4,6.7
QF_BV/sage/app5/bench_349,,5,5.7,,4,6.9,,4,9.8,,4,23.1
QF_BV/sage/app5/bench_357,,5,5.7,,4,4.6,,4,7.7,,4,20.1
QF_BV/sage/app5/bench_575,,22,0.8,,4,0.1,,4,0.1,,4,0.2
QF_BV/sage/app5/bench_742,,2,0.2,,2,0.1,,2,0.2,,2,0.4
QF_BV/sage/app5/bench_794,,2,0.0,,2,0.0,,2,0.0,,3,0.1
QF_BV/sage/app5/bench_931,,10,0.4,,3,0.2,,4,0.7,,4,1.2
QF_BV/sage/app5/bench_959,,5,0.3,,4,1.4,,4,0.6,,4,1.2
QF_BV/sage/app5/bench_960,,106,0.8,,4,0.1,,3,0.1,,5,0.1
QF_BV/sage/app5/bench_1163,,10,0.6,,5,0.3,,5,1.1,,5,1.8
QF_BV/sage/app5/bench_1170,,13,0.7,,5,0.4,,5,1.1,,5,2.2
QF_BV/sage/app5/bench_1182,,5,1.9,,5,2.9,,4,8.6,,4,16.7
QF_BV/sage/app5/bench_1262,,4,0.2,,3,0.1,,4,0.2,,3,0.3
QF_BV/sage/app8/bench_23,,4,1.2,,4,1.4,,3,2.8,,3,4.0
QF_BV/sage/app8/bench_49,,4,0.4,,4,0.6,,3,0.8,,4,2.7
QF_BV/sage/app8/bench_400,,4,12.8,,4,9.5,,4,22.9,,4,42.1
QF_BV/sage/app8/bench_443,,5,9.2,,4,26.0,,4,28.2,,4,36.5
QF_BV/sage/app8/bench_498,,4,9.1,,4,17.0,,4,21.7,,4,38.8
QF_BV/sage/app8/bench_525,,12,0.1,,5,0.1,,5,0.4,,4,0.5
QF_BV/sage/app8/bench_828,,5,9.4,,5,8.3,,5,20.9,,5,31.4
QF_BV/sage/app8/bench_1892,,4,0.5,,4,0.4,,4,1.0,,4,1.1
QF_BV/sage/app8/bench_2006,,6,0.4,,5,0.5,,4,1.2,,4,1.7
QF_BV/sage/app8/bench_2310,,5,0.2,,4,0.2,,4,0.7,,4,0.8
QF_BV/sage/app8/bench_2647,,7,0.6,,6,0.9,,4,1.1,,4,3.4
QF_BV/sage/app8/bench_2880,,6,0.5,,5,0.8,,5,1.9,,4,3.0
QF_BV/sage/app8/bench_3177,,5,1.1,,4,1.3,,4,2.4,,4,4.8
QF_BV/sage/app8/bench_3314,,5,0.4,,4,0.5,,4,1.9,,4,1.7
QF_BV/sage/app8/bench_3368,,4,0.5,,3,0.8,,4,3.1,,4,4.5
QF_BV/sage/app8/bench_3424,,4,0.6,,4,0.6,,4,1.3,,4,2.0
QF_BV/sage/app8/bench_3448,,4,0.4,,3,0.2,,3,0.3,,3,0.5
QF_BV/sage/app8/bench_3677,,5,0.1,,4,0.1,,6,0.4,,5,0.7
QF_BV/sage/app8/bench_3814,,4,0.2,,4,0.6,,4,1.5,,4,2.6
QF_BV/sage/app8/bench_3836,,3,0.1,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app8/bench_3842,,10,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_885,,5,2.4,,5,2.9,,5,7.2,,5,11.5
QF_BV/sage/app9/bench_919,,8,0.2,,4,0.1,,7,0.2,,3,0.2
QF_BV/sage/app9/bench_979,,4,0.1,,3,0.1,,3,0.2,,3,0.2
QF_BV/sage/app9/bench_1203,,5,0.4,,4,0.6,,3,1.2,,4,2.5
QF_BV/sage/app9/bench_1269,,5,0.5,,4,0.3,,4,0.8,,4,1.4
QF_BV/sage/app9/bench_1323,,5,0.1,,4,0.3,,4,0.6,,4,0.8
QF_BV/sage/app9/bench_1384,,8,2.2,,5,2.2,,5,5.2,,6,10.5
QF_BV/sage/app9/bench_1400,,6,1.5,,6,2.2,,5,4.7,,5,8.3
QF_BV/sage/app9/bench_1552,,7,0.4,,5,0.7,,5,2.4,,5,3.6
QF_BV/sage/app9/bench_1659,,6,0.5,,6,1.2,,5,2.5,,5,4.6
QF_BV/sage/app9/bench_1969,,4,0.1,,3,0.2,,3,0.3,,3,0.7
QF_BV/sage/app9/bench_2061,,4,0.0,,2,0.0,,3,0.1,,4,0.1
QF_BV/sage/app9/bench_2358,,4,0.0,,2,0.0,,2,0.0,,2,0.1
QF_BV/sage/app9/bench_2518,,4,0.2,,4,0.4,,3,0.5,,3,1.2
QF_BV/sage/app9/bench_2940,,4,0.3,,4,0.5,,4,1.4,,4,3.0
QF_BV/sage/app9/bench_3094,,31,0.1,,3,0.0,,4,0.1,,4,0.2
QF_BV/sage/app9/bench_3134,,4,12.1,,4,16.2,,4,26.8,,4,38.8
QF_BV/sage/app9/bench_3261,,3,0.0,,2,0.1,,2,0.0,,2,0.1
QF_BV/sage/app9/bench_3278,,4,7.9,,4,16.4,,4,22.0,,4,37.1
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75770,,4,1.4,,4,5.7,,4,14.6,,4,43.4
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75771,,4,1.3,,4,4.9,,4,22.8,,4,40.0
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75772,,4,1.2,,4,6.5,,4,20.8,,4,40.3
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76166,,8,36.2,,6,82.8,,6,142.4,,6,104.3
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76167,,8,37.7,,6,48.5,,6,102.8,,6,123.0
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76168,,8,44.8,,6,80.0,,6,112.3,,6,152.1
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76751,,6,37.6,,6,90.5,,5,110.4,,6,163.8
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76752,,7,51.4,,6,50.5,,6,141.6,,6,166.9
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76753,,5,24.9,,6,47.9,,6,313.7,,6,163.9
QF_BV/stp_samples/run_03230.trace.cond_011983_0x4182de_00,,48,6.4,,8,1.1,,7,1.4,,6,2.0
QF_BV/stp_samples/run_03230.trace.cond_012011_0x4182de_00,,157,22.3,,9,1.9,,7,1.6,,6,2.4
QF_BV/stp_samples/run_03230.trace.cond_012123_0x4182de_00,,32,7.7,,9,3.4,,7,3.5,,6,6.6
QF_BV/stp_samples/run_03230.trace.cond_012151_0x4182de_00,,69,30.0,,10,2.4,,7,3.7,,7,2.9
QF_BV/stp_samples/run_03230.trace.cond_012161_0x4182b4_00,,45,18.1,,9,3.8,,7,3.8,,7,3.5
QF_BV/stp_samples/run_03230.trace.cond_012207_0x4182de_00,,94,37.6,,9,4.6,,7,4.0,,7,7.1
QF_BV/stp_samples/run_03230.trace.cond_012217_0x4182b4_00,,197,29.5,,11,6.1,,7,2.9,,8,6.7
QF_BV/stp_samples/run_00000.trace.cond_017461_0x95026e6_00,,5,1.0,,5,0.7,,5,1.6,,5,3.7
QF_BV/stp_samples/run_00000.trace.cond_017924_0x950130a_00,,6,1.1,,5,0.8,,5,3.3,,5,3.2
QF_BV/stp_samples/run_00000.trace.cond_019659_0x950130a_00,,7,1.9,,6,2.1,,5,2.6,,5,4.4
QF_BV/stp_samples/run_00000.trace.cond_021021_0x7c80d002_00,,7,1.6,,6,2.7,,6,4.2,,6,6.4
QF_BV/stp_samples/run_03230.trace.cond_025326_0x418209_00,,36,16.0,,8,4.3,,6,4.8,,6,5.9
QF_BV/stp_samples/run_03230.trace.cond_025424_0x41820e_00,,11,6.1,,6,3.9,,6,3.5,,5,5.5
QF_BV/stp_samples/run_03230.trace.cond_025503_0x418209_00,,8,3.1,,5,1.9,,4,4.0,,4,5.2
QF_BV/stp_samples/run_03230.trace.cond_025521_0x41821d_00,,9,4.8,,5,1.7,,5,4.7,,4,2.8
QF_BV/stp_samples/run_03230.trace.cond_025533_0x418209_00,,7,3.8,,5,3.3,,4,3.9,,4,5.2
QF_BV/stp_samples/run_03230.trace.cond_025570_0x41821d_00,,5,3.0,,5,2.0,,3,2.3,,3,3.6
QF_BV/stp_samples/run_00000.trace.cond_285209_0xe7b047_00,,1,2.8,,1,1.4,,1,1.8,,1,4.2
QF_BV/stp_samples/run_00013.trace.cond_285237_0xe752eb_00,,- -,- -,,16,2.9,,13,5.5,,14,9.2
QF_BV/stp_samples/run_00013.trace.cond_285420_0xe753c9_00,,95,45.0,,8,4.8,,8,6.5,,8,6.8
QF_BV/tacas07/s-40-50-bv,,11,93.8,,10,162.0,,8,225.1,,9,335.3
,,,,,,,,,,,,
QF_ABV/bench_ab/a84test0002,,2,0.0,,2,0.0,,2,0.0,,3,0.1
QF_ABV/bench_ab/a271test0009,,3,0.0,,3,0.1,,2,0.1,,2,0.1
QF_ABV/bench_ab/a283test0002,,5,0.0,,12,0.1,,4,0.0,,5,0.1
QF_ABV/bench_ab/a288test0004,,3,0.0,,3,0.1,,2,0.1,,3,0.2
QF_ABV/bench_ab/a296test0002,,2,2.0,,2,1.3,,2,4.8,,2,4.5
QF_ABV/bench_ab/b264test0001,,2,0.0,,3,0.1,,2,0.1,,3,0.2
QF_ABV/bmc-arrays/ex6,,9,0.2,,16,1.2,,9,1.5,,26,8.0
QF_ABV/bmc-arrays/ex20,,12,52.9,,6,47.4,,5,67.1,,4,83.3
QF_ABV/bmc-arrays/inf4,,2,0.3,,2,0.5,,2,1.2,,2,2.0
QF_ABV/bmc-arrays/simple_control_on_input,,10,3.8,,5,4.5,,4,8.6,,5,16.4
QF_ABV/dwp_formulas/try3_true_functions_dwp_echo.set_char_quoting.il.dwp,,- -,- -,,12,0.5,,15,0.9,,10,0.6
QF_ABV/dwp_formulas/try3_noof_functions_dwp_setuidgid.get_quoting_style.il.dwp,,- -,- -,,6,0.1,,10,0.2,,15,0.5
QF_ABV/dwp_formulas/try3_true_functions_dwp_split.set_char_quoting.il.dwp,,681,111.8,,84,3.8,,12,0.6,,12,0.8
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_kill.close_stdout_set_file_name.il.dwp,,15,1.1,,13,1.0,,7,0.9,,16,2.9
QF_ABV/dwp_formulas/try3_true_functions_dwp_expr.set_char_quoting.il.dwp,,755,127.6,,7,0.4,,11,0.8,,34,2.4
QF_ABV/dwp_formulas/try3_noof_functions_dwp_cut.hash_get_entries.il.dwp,,6,160.3,,6,120.5,,6,260.8,,6,517.4
QF_ABV/dwp_formulas/try3_true_functions_dwp_whoami.set_quoting_style.il.dwp,,- -,- -,,- -,- -,,10,0.2,,10,0.3
QF_ABV/dwp_formulas/try4_true_functions_dwp_nl.get_quoting_style.il.dwp,,- -,- -,,33,0.4,,9,0.2,,13,0.4
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.strcmp_ctime.il.dwp,,7,3.6,,7,7.8,,6,14.3,,5,19.7
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_echo.set_quoting_style.il.dwp,,5,6.3,,5,9.0,,5,29.1,,5,31.4
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.rev_xstrcoll_size.il.dwp,,6,6.8,,8,13.5,,6,16.2,,6,35.4
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mkdir.set_quoting_style.il.dwp,,- -,- -,,- -,- -,,8,0.2,,46,1.7
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_factor.close_stdout_set_file_name.il.dwp,,7,0.7,,10,1.3,,4,0.6,,16,6.4
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_hostid.set_quoting_style.il.fse-bfs,,6,0.5,,7,1.0,,5,1.9,,5,3.9
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.bkm_scale.il.fse-bfs,,21,6.5,,9,3.1,,7,7.0,,8,13.7
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.set_quoting_style.il.fse-bfs,,5,0.4,,8,1.4,,5,2.1,,6,4.8
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_touch.close_stdout_set_file_name.il.fse-bfs,,8,0.4,,136,326.2,,5,0.6,,- -,- -
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_vdir.strmode.il.fse-bfs,,39,104.6,,13,29.7,,8,37.4,,8,66.9
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_stat.set_char_quoting.il.wp,,97,1641.2,,63,86.7,,27,46.0,,27,72.8
QF_ABV/egt/egt-0474,,7,0.3,,4,0.1,,3,0.2,,4,0.4
QF_ABV/egt/egt-1526,,9,0.4,,5,0.3,,4,0.3,,4,0.5
QF_ABV/egt/egt-1550,,4,0.2,,4,0.2,,3,0.2,,4,0.6
QF_ABV/egt/egt-4211,,6,0.2,,4,0.2,,3,0.3,,4,0.6
QF_ABV/egt/egt-6650,,9,0.3,,3,0.1,,3,0.1,,3,0.2
QF_ABV/egt/egt-7155,,8,0.3,,4,0.2,,3,0.3,,3,0.5
QF_ABV/platania/no_init_simple_member/no_init_simple_member2,,7,0.5,,2,0.2,,2,0.2,,2,0.2
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__014071,,108,158.3,,27,4.4,,25,5.8,,22,4.8
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015045,,5,1.4,,5,1.8,,4,2.4,,4,3.5
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015532,,5,1.7,,4,1.8,,4,2.7,,4,4.0
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__016019,,4,1.6,,4,2.0,,4,3.1,,4,4.1
QF_ABV/stp_samples/run_00007.trace.cond_014512_0x950130a_00,,5,1.0,,5,1.3,,4,1.7,,5,2.6
QF_ABV/stp_samples/run_00007.trace.cond_014534_0x95026e6_00,,5,1.6,,4,1.3,,4,1.9,,4,2.7
QF_ABV/stp_samples/run_00000.trace.cond_021458_0x7c80a939_00,,6,2.2,,6,3.0,,6,4.6,,6,6.0
QF_ABV/stp_samples/run_00000.trace.cond_021487_0x7c80aacd_00,,7,2.6,,6,2.8,,6,4.5,,6,6.4
QF_ABV/stp_samples/run_00000.trace.cond_021513_0x7c80ab56_00,,7,2.1,,8,3.9,,6,4.8,,6,6.8
QF_ABV/stp_samples/run_00000.trace.cond_021516_0x7c80ab62_00,,8,3.3,,7,3.6,,6,5.7,,6,7.4
QF_ABV/stp_samples/run_00000.trace.cond_021524_0x7c80ab81_00,,8,2.2,,8,4.1,,6,5.2,,7,8.3
QF_ABV/stp_samples/run_00000.trace.cond_021528_0x7c80ab8f_00,,8,4.0,,7,3.7,,6,6.0,,7,8.7
QF_ABV/stp_samples/run_00000.trace.cond_021530_0x7c80ab96_00,,7,3.8,,7,3.9,,6,5.5,,6,7.4
QF_ABV/stp_samples/run_00000.trace.cond_021534_0x7c80aba4_00,,9,4.1,,7,4.1,,6,5.8,,6,6.3
QF_ABV/stp_samples/run_00000.trace.cond_022152_0x7c80a939_00,,7,2.4,,6,3.5,,6,5.4,,6,7.7
QF_ABV/stp_samples/run_00000.trace.cond_022198_0x7c80ab39_00,,9,4.4,,7,4.2,,6,5.4,,6,6.4
QF_ABV/stp_samples/run_00000.trace.cond_022207_0x7c80ab56_00,,7,3.1,,6,3.7,,6,5.8,,6,7.8
QF_ABV/stp_samples/run_00000.trace.cond_022301_0x9503aad_00,,7,2.8,,8,5.2,,5,5.5,,6,8.1
QF_ABV/stp_samples/run_00000.trace.cond_022628_0x9502edb_00,,10,5.7,,7,5.8,,6,6.8,,6,7.2
QF_ABV/stp_samples/run_00000.trace.cond_022643_0x9502eaf_00,,9,5.9,,7,5.7,,6,8.2,,6,9.8
