Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/gulwani-pldi08/fig1d.phx,,11,101.0,,8,134.3,,8,173.6,,8,247.1
QF_BV/gulwani-pldi08/fig5.phx,,7,30.4,,7,40.8,,7,79.8,,6,87.6
QF_BV/gulwani-pldi08/fig6.phx,,13,6.7,,10,12.0,,9,24.6,,10,35.5
QF_BV/gulwani-pldi08/simplePostAndPre.phx,,7,22.5,,6,34.5,,6,66.2,,6,71.0
QF_BV/RWS/Example_1.txt,,24,26.8,,23,37.4,,23,62.5,,23,100.5
QF_BV/RWS/Example_2.txt,,15,22.3,,15,32.5,,14,48.9,,14,50.2
QF_BV/RWS/Example_4.txt,,10,8.4,,10,19.6,,9,24.4,,9,52.9
QF_BV/RWS/Example_5.txt,,8,12.7,,8,18.4,,7,24.3,,7,38.2
QF_BV/RWS/Example_6.txt,,6,5.7,,7,5.0,,6,11.2,,6,16.9
QF_BV/RWS/Example_14.txt,,25,46.7,,25,74.6,,23,132.1,,23,139.7
QF_BV/sage/app1/bench_1141,,5,4.5,,4,5.3,,4,7.3,,4,12.8
QF_BV/sage/app1/bench_1258,,1,0.0,,1,0.0,,1,0.0,,1,0.0
QF_BV/sage/app1/bench_1262,,5,3.0,,4,3.7,,4,6.0,,4,15.4
QF_BV/sage/app1/bench_1288,,4,2.4,,4,2.0,,4,9.3,,3,9.5
QF_BV/sage/app1/bench_1339,,3,0.6,,4,2.4,,3,5.0,,3,6.7
QF_BV/sage/app1/bench_1346,,4,1.3,,4,1.4,,3,3.7,,4,8.5
QF_BV/sage/app1/bench_1710,,15,0.1,,4,0.0,,4,0.1,,4,0.1
QF_BV/sage/app1/bench_1738,,250,3.0,,4,0.0,,5,0.1,,4,0.1
QF_BV/sage/app1/bench_1742,,5,0.1,,3,0.1,,3,0.1,,3,0.2
QF_BV/sage/app1/bench_1768,,4,0.0,,3,0.1,,3,0.1,,3,0.1
QF_BV/sage/app12/bench_228,,403,7.9,,2,0.0,,3,0.1,,3,0.1
QF_BV/sage/app12/bench_363,,2,0.1,,2,0.1,,2,0.1,,2,0.3
QF_BV/sage/app12/bench_446,,3,0.0,,3,0.1,,3,0.1,,3,0.1
QF_BV/sage/app12/bench_451,,349,2.5,,2,0.0,,3,0.0,,3,0.1
QF_BV/sage/app12/bench_953,,4,0.0,,3,0.0,,3,0.0,,3,0.1
QF_BV/sage/app12/bench_1051,,5,9.0,,5,12.2,,4,14.5,,5,27.6
QF_BV/sage/app12/bench_1183,,5,14.9,,5,19.5,,5,33.7,,5,38.4
QF_BV/sage/app12/bench_1353,,230,118.0,,6,3.4,,6,4.0,,8,6.8
QF_BV/sage/app12/bench_2353,,314,1075.0,,22,111.0,,41,227.2,,34,210.9
QF_BV/sage/app12/bench_2428,,321,63.9,,9,10.5,,12,9.6,,18,27.8
QF_BV/sage/app12/bench_2451,,373,43.7,,10,10.0,,9,13.2,,20,30.5
QF_BV/sage/app12/bench_3681,,3,0.0,,2,0.0,,3,0.0,,3,0.0
QF_BV/sage/app12/bench_3852,,165,0.2,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app12/bench_3921,,27,0.4,,- -,- -,,47,0.6,,- -,- -
QF_BV/sage/app12/bench_3957,,69,0.1,,26,0.1,,18,0.1,,86,0.8
QF_BV/sage/app12/bench_4059,,351,1.2,,7,0.0,,13,0.0,,70,0.7
QF_BV/sage/app12/bench_4177,,3,0.0,,3,0.0,,3,0.0,,2,0.0
QF_BV/sage/app12/bench_4845,,5,0.0,,4,0.0,,3,0.1,,3,0.1
QF_BV/sage/app12/bench_5599,,3,0.1,,2,0.0,,2,0.1,,3,0.2
QF_BV/sage/app2/bench_48,,- -,- -,,25,9.8,,27,12.8,,32,9.9
QF_BV/sage/app2/bench_225,,8,3.9,,6,3.9,,5,8.5,,5,12.4
QF_BV/sage/app2/bench_278,,4,1.4,,4,2.4,,4,7.8,,3,12.8
QF_BV/sage/app2/bench_282,,5,1.1,,3,2.6,,3,5.5,,3,14.3
QF_BV/sage/app2/bench_458,,20,0.1,,5,0.0,,4,0.1,,5,0.1
QF_BV/sage/app2/bench_642,,70,35.5,,10,7.9,,9,10.4,,9,18.4
QF_BV/sage/app2/bench_645,,5,0.6,,4,1.0,,4,1.7,,4,4.7
QF_BV/sage/app2/bench_664,,110,104.2,,8,7.1,,10,11.4,,9,16.5
QF_BV/sage/app2/bench_719,,196,166.3,,8,6.1,,11,12.9,,11,18.7
QF_BV/sage/app2/bench_830,,402,261.1,,11,7.5,,13,14.6,,14,17.5
QF_BV/sage/app2/bench_863,,5,4.6,,5,6.0,,5,8.7,,5,16.3
QF_BV/sage/app2/bench_1196,,6,3.0,,5,5.5,,5,9.1,,5,12.3
QF_BV/sage/app2/bench_1387,,33,393.0,,14,139.2,,14,135.6,,13,221.1
QF_BV/sage/app5/bench_42,,5,1.5,,5,2.6,,4,6.1,,4,9.4
QF_BV/sage/app5/bench_349,,6,5.9,,4,6.5,,4,8.8,,4,22.6
QF_BV/sage/app5/bench_357,,6,4.5,,4,6.5,,4,12.9,,4,21.6
QF_BV/sage/app5/bench_575,,87,0.4,,4,0.1,,4,0.2,,4,0.3
QF_BV/sage/app5/bench_742,,2,0.1,,2,0.1,,2,0.2,,2,0.3
QF_BV/sage/app5/bench_794,,3,0.0,,2,0.0,,2,0.0,,3,0.1
QF_BV/sage/app5/bench_931,,6,0.2,,3,0.2,,4,0.5,,4,1.2
QF_BV/sage/app5/bench_959,,5,0.2,,4,0.4,,4,0.8,,4,1.4
QF_BV/sage/app5/bench_960,,111,0.9,,4,0.0,,4,0.1,,3,0.1
QF_BV/sage/app5/bench_1163,,10,0.3,,5,0.4,,5,1.1,,5,2.1
QF_BV/sage/app5/bench_1170,,10,0.5,,4,0.3,,5,1.3,,5,2.5
QF_BV/sage/app5/bench_1182,,5,1.5,,5,4.3,,4,7.4,,4,16.2
QF_BV/sage/app5/bench_1262,,4,0.0,,4,0.5,,3,0.1,,3,0.3
QF_BV/sage/app8/bench_23,,4,0.8,,4,1.0,,3,2.2,,3,4.3
QF_BV/sage/app8/bench_49,,4,0.3,,4,0.6,,4,1.1,,4,2.4
QF_BV/sage/app8/bench_400,,5,13.5,,4,15.0,,4,27.1,,4,40.3
QF_BV/sage/app8/bench_443,,5,8.6,,4,10.0,,4,26.8,,4,40.1
QF_BV/sage/app8/bench_498,,4,18.4,,4,11.1,,4,26.7,,4,37.6
QF_BV/sage/app8/bench_525,,5,0.1,,4,0.1,,4,0.3,,11,0.8
QF_BV/sage/app8/bench_828,,5,7.8,,5,22.3,,5,24.5,,5,31.3
QF_BV/sage/app8/bench_1892,,4,0.3,,4,0.5,,4,1.1,,4,1.7
QF_BV/sage/app8/bench_2006,,5,0.3,,5,0.5,,5,1.8,,4,1.9
QF_BV/sage/app8/bench_2310,,5,0.1,,5,0.2,,4,0.6,,4,1.0
QF_BV/sage/app8/bench_2647,,7,0.3,,5,0.7,,5,1.4,,5,3.5
QF_BV/sage/app8/bench_2880,,5,0.4,,5,0.7,,4,1.9,,5,3.7
QF_BV/sage/app8/bench_3177,,4,0.6,,5,1.0,,4,2.6,,4,4.4
QF_BV/sage/app8/bench_3314,,5,0.3,,4,0.6,,4,1.8,,4,3.1
QF_BV/sage/app8/bench_3368,,4,0.6,,4,0.9,,4,2.3,,4,3.1
QF_BV/sage/app8/bench_3424,,5,0.6,,4,0.4,,4,1.2,,4,1.9
QF_BV/sage/app8/bench_3448,,4,0.1,,3,0.2,,3,0.4,,3,0.6
QF_BV/sage/app8/bench_3677,,8,0.1,,4,0.1,,4,0.3,,6,0.8
QF_BV/sage/app8/bench_3814,,4,0.3,,4,0.4,,4,1.4,,4,2.6
QF_BV/sage/app8/bench_3836,,3,0.0,,2,0.0,,2,0.1,,2,0.0
QF_BV/sage/app8/bench_3842,,4,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_885,,5,1.6,,4,1.9,,5,5.8,,6,9.5
QF_BV/sage/app9/bench_919,,5,0.1,,10,0.2,,8,0.3,,7,0.5
QF_BV/sage/app9/bench_979,,4,0.1,,4,0.1,,3,0.1,,3,0.2
QF_BV/sage/app9/bench_1203,,4,0.4,,4,0.6,,4,1.5,,4,2.2
QF_BV/sage/app9/bench_1269,,5,0.2,,4,0.3,,4,1.1,,4,1.7
QF_BV/sage/app9/bench_1323,,8,0.1,,4,0.2,,4,0.6,,4,1.2
QF_BV/sage/app9/bench_1384,,7,1.6,,5,2.0,,5,4.6,,5,5.6
QF_BV/sage/app9/bench_1400,,6,1.3,,6,2.2,,5,5.0,,5,8.5
QF_BV/sage/app9/bench_1552,,6,0.6,,5,2.2,,5,1.9,,5,4.1
QF_BV/sage/app9/bench_1659,,6,0.4,,6,0.8,,5,2.7,,5,5.5
QF_BV/sage/app9/bench_1969,,4,0.1,,3,0.3,,3,0.3,,3,0.6
QF_BV/sage/app9/bench_2061,,4,0.0,,2,0.0,,3,0.1,,4,0.2
QF_BV/sage/app9/bench_2358,,8,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_2518,,4,0.2,,3,0.2,,3,0.6,,3,1.2
QF_BV/sage/app9/bench_2940,,5,0.7,,5,0.6,,4,1.8,,4,2.9
QF_BV/sage/app9/bench_3094,,77,0.2,,3,0.0,,4,0.1,,3,0.1
QF_BV/sage/app9/bench_3134,,4,12.7,,4,15.2,,4,30.9,,4,43.2
QF_BV/sage/app9/bench_3261,,4,0.0,,2,0.1,,2,0.1,,2,0.0
QF_BV/sage/app9/bench_3278,,4,10.9,,4,26.0,,4,28.3,,4,37.5
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75770,,3,1.2,,4,5.0,,4,20.9,,4,40.9
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75771,,4,1.4,,4,4.8,,4,18.6,,4,32.6
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75772,,4,1.4,,4,6.1,,4,22.7,,4,43.6
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76166,,8,42.6,,7,58.8,,6,137.2,,6,278.9
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76167,,8,31.2,,6,202.6,,5,102.4,,6,156.5
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76168,,7,37.2,,6,84.6,,6,96.2,,6,91.3
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76751,,7,49.0,,6,85.3,,6,123.8,,6,163.1
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76752,,8,33.2,,6,83.7,,5,101.1,,6,169.2
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76753,,6,40.2,,6,84.2,,5,93.2,,6,172.8
QF_BV/stp_samples/run_03230.trace.cond_011983_0x4182de_00,,111,13.7,,9,0.9,,7,1.5,,6,2.2
QF_BV/stp_samples/run_03230.trace.cond_012011_0x4182de_00,,54,7.8,,7,3.2,,7,1.8,,5,2.1
QF_BV/stp_samples/run_03230.trace.cond_012123_0x4182de_00,,39,13.9,,9,3.5,,6,3.2,,7,5.1
QF_BV/stp_samples/run_03230.trace.cond_012151_0x4182de_00,,36,12.8,,9,4.1,,6,3.5,,7,7.1
QF_BV/stp_samples/run_03230.trace.cond_012161_0x4182b4_00,,98,36.9,,6,2.8,,7,3.6,,7,5.8
QF_BV/stp_samples/run_03230.trace.cond_012207_0x4182de_00,,62,33.6,,9,2.8,,7,4.2,,6,6.2
QF_BV/stp_samples/run_03230.trace.cond_012217_0x4182b4_00,,312,43.9,,10,5.6,,8,2.8,,7,7.0
QF_BV/stp_samples/run_00000.trace.cond_017461_0x95026e6_00,,5,1.1,,5,1.2,,5,1.6,,5,3.1
QF_BV/stp_samples/run_00000.trace.cond_017924_0x950130a_00,,6,1.1,,5,1.3,,5,2.1,,5,3.1
QF_BV/stp_samples/run_00000.trace.cond_019659_0x950130a_00,,7,0.9,,6,2.0,,6,3.5,,5,6.0
QF_BV/stp_samples/run_00000.trace.cond_021021_0x7c80d002_00,,7,2.5,,6,3.9,,5,3.8,,6,6.4
QF_BV/stp_samples/run_03230.trace.cond_025326_0x418209_00,,80,34.3,,9,5.1,,6,3.9,,6,3.6
QF_BV/stp_samples/run_03230.trace.cond_025424_0x41820e_00,,116,21.3,,8,5.0,,6,3.5,,6,6.7
QF_BV/stp_samples/run_03230.trace.cond_025503_0x418209_00,,9,7.0,,3,2.3,,4,3.7,,4,5.1
QF_BV/stp_samples/run_03230.trace.cond_025521_0x41821d_00,,7,3.5,,5,3.0,,4,3.9,,4,2.7
QF_BV/stp_samples/run_03230.trace.cond_025533_0x418209_00,,6,3.0,,4,2.8,,4,2.9,,4,4.8
QF_BV/stp_samples/run_03230.trace.cond_025570_0x41821d_00,,6,3.2,,4,2.6,,3,2.7,,4,3.0
QF_BV/stp_samples/run_00000.trace.cond_285209_0xe7b047_00,,1,2.4,,1,2.8,,1,3.6,,1,4.4
QF_BV/stp_samples/run_00013.trace.cond_285237_0xe752eb_00,,- -,- -,,13,4.5,,14,7.1,,15,9.8
QF_BV/stp_samples/run_00013.trace.cond_285420_0xe753c9_00,,275,133.4,,10,4.1,,8,6.8,,8,8.7
QF_BV/tacas07/s-40-50-bv,,10,73.7,,9,158.3,,9,239.9,,10,391.6
,,,,,,,,,,,,
QF_ABV/bench_ab/a84test0002,,2,0.0,,2,0.0,,2,0.0,,2,0.0
QF_ABV/bench_ab/a271test0009,,3,0.1,,2,0.0,,2,0.1,,3,0.3
QF_ABV/bench_ab/a283test0002,,6,0.1,,6,0.1,,4,0.0,,5,0.1
QF_ABV/bench_ab/a288test0004,,4,0.0,,2,0.0,,2,0.1,,3,0.2
QF_ABV/bench_ab/a296test0002,,2,1.5,,2,1.8,,2,4.6,,2,5.3
QF_ABV/bench_ab/b264test0001,,2,0.0,,2,0.0,,2,0.1,,3,0.2
QF_ABV/bmc-arrays/ex6,,10,0.6,,12,0.8,,10,1.5,,15,4.2
QF_ABV/bmc-arrays/ex20,,9,23.0,,10,69.2,,4,44.0,,6,113.7
QF_ABV/bmc-arrays/inf4,,2,0.3,,2,0.5,,2,1.1,,2,1.9
QF_ABV/bmc-arrays/simple_control_on_input,,9,2.7,,5,4.6,,4,10.6,,4,13.5
QF_ABV/dwp_formulas/try3_true_functions_dwp_echo.set_char_quoting.il.dwp,,874,186.4,,- -,- -,,12,0.8,,12,0.8
QF_ABV/dwp_formulas/try3_noof_functions_dwp_setuidgid.get_quoting_style.il.dwp,,- -,- -,,8,0.1,,13,0.3,,184,10.2
QF_ABV/dwp_formulas/try3_true_functions_dwp_split.set_char_quoting.il.dwp,,845,227.5,,259,10.6,,18,1.0,,11,0.6
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_kill.close_stdout_set_file_name.il.dwp,,16,1.9,,42,18.8,,9,1.1,,19,4.5
QF_ABV/dwp_formulas/try3_true_functions_dwp_expr.set_char_quoting.il.dwp,,845,229.2,,- -,- -,,12,0.8,,12,0.8
QF_ABV/dwp_formulas/try3_noof_functions_dwp_cut.hash_get_entries.il.dwp,,6,121.4,,7,240.8,,6,143.9,,6,747.1
QF_ABV/dwp_formulas/try3_true_functions_dwp_whoami.set_quoting_style.il.dwp,,- -,- -,,67,1.4,,13,0.3,,- -,- -
QF_ABV/dwp_formulas/try4_true_functions_dwp_nl.get_quoting_style.il.dwp,,- -,- -,,- -,- -,,16,0.3,,232,14.2
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.strcmp_ctime.il.dwp,,7,4.0,,7,8.4,,5,12.1,,6,31.4
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_echo.set_quoting_style.il.dwp,,5,7.8,,5,6.9,,5,21.2,,5,39.9
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.rev_xstrcoll_size.il.dwp,,5,6.7,,7,11.9,,6,21.1,,7,37.6
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mkdir.set_quoting_style.il.dwp,,- -,- -,,21,0.5,,32,0.9,,- -,- -
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_factor.close_stdout_set_file_name.il.dwp,,7,0.7,,21,4.1,,11,2.3,,173,2591.2
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_hostid.set_quoting_style.il.fse-bfs,,11,1.1,,5,0.8,,5,2.0,,5,4.0
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.bkm_scale.il.fse-bfs,,10,1.6,,8,2.5,,7,7.6,,6,11.5
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.set_quoting_style.il.fse-bfs,,5,0.4,,6,1.1,,5,2.3,,6,4.9
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_touch.close_stdout_set_file_name.il.fse-bfs,,143,220.1,,6,0.4,,5,0.6,,- -,- -
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_vdir.strmode.il.fse-bfs,,39,74.3,,17,37.3,,8,39.8,,6,57.7
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_stat.set_char_quoting.il.wp,,100,1955.1,,57,71.8,,31,62.0,,27,86.4
QF_ABV/egt/egt-0474,,8,0.2,,4,0.1,,4,0.3,,4,0.4
QF_ABV/egt/egt-1526,,8,0.3,,5,0.2,,4,0.3,,4,0.5
QF_ABV/egt/egt-1550,,10,0.6,,4,0.2,,4,0.4,,4,0.8
QF_ABV/egt/egt-4211,,5,0.2,,4,0.1,,3,0.4,,4,0.5
QF_ABV/egt/egt-6650,,9,0.3,,4,0.1,,3,0.1,,3,0.2
QF_ABV/egt/egt-7155,,9,0.4,,4,0.1,,3,0.2,,4,0.5
QF_ABV/platania/no_init_simple_member/no_init_simple_member2,,5,0.5,,3,0.3,,2,0.2,,2,0.2
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__014071,,78,61.4,,178,962.4,,24,5.3,,18,5.1
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015045,,5,1.1,,5,1.7,,4,2.2,,4,3.4
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015532,,5,1.7,,5,2.1,,4,2.3,,4,4.0
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__016019,,5,1.9,,4,2.1,,4,3.2,,4,4.0
QF_ABV/stp_samples/run_00007.trace.cond_014512_0x950130a_00,,5,1.2,,5,1.4,,4,1.8,,4,2.3
QF_ABV/stp_samples/run_00007.trace.cond_014534_0x95026e6_00,,5,1.3,,4,1.4,,4,1.9,,5,3.2
QF_ABV/stp_samples/run_00000.trace.cond_021458_0x7c80a939_00,,7,2.8,,7,3.1,,6,4.1,,6,7.0
QF_ABV/stp_samples/run_00000.trace.cond_021487_0x7c80aacd_00,,7,1.9,,6,2.8,,6,4.5,,6,6.8
QF_ABV/stp_samples/run_00000.trace.cond_021513_0x7c80ab56_00,,7,3.9,,8,3.0,,6,5.2,,6,7.3
QF_ABV/stp_samples/run_00000.trace.cond_021516_0x7c80ab62_00,,8,3.4,,7,3.7,,6,5.7,,6,5.1
QF_ABV/stp_samples/run_00000.trace.cond_021524_0x7c80ab81_00,,9,3.7,,7,3.6,,6,5.1,,6,7.5
QF_ABV/stp_samples/run_00000.trace.cond_021528_0x7c80ab8f_00,,8,3.4,,7,4.0,,6,5.7,,6,7.5
QF_ABV/stp_samples/run_00000.trace.cond_021530_0x7c80ab96_00,,8,3.0,,7,3.9,,6,5.4,,6,6.6
QF_ABV/stp_samples/run_00000.trace.cond_021534_0x7c80aba4_00,,8,4.3,,7,4.1,,6,5.5,,6,7.0
QF_ABV/stp_samples/run_00000.trace.cond_022152_0x7c80a939_00,,7,3.4,,6,3.5,,6,5.5,,5,6.4
QF_ABV/stp_samples/run_00000.trace.cond_022198_0x7c80ab39_00,,8,1.9,,8,3.2,,6,5.2,,6,7.4
QF_ABV/stp_samples/run_00000.trace.cond_022207_0x7c80ab56_00,,8,3.9,,7,4.1,,6,6.0,,6,7.9
QF_ABV/stp_samples/run_00000.trace.cond_022301_0x9503aad_00,,7,4.1,,8,5.2,,6,6.6,,6,8.3
QF_ABV/stp_samples/run_00000.trace.cond_022628_0x9502edb_00,,8,5.3,,7,5.7,,6,7.1,,6,9.7
QF_ABV/stp_samples/run_00000.trace.cond_022643_0x9502eaf_00,,9,5.9,,8,6.6,,6,8.3,,7,8.8
