Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/sage/app1/bench_1339,,3,1.2,,3,2.0,,3,4.2,,3,6.5
QF_BV/sage/app1/bench_1346,,4,0.8,,4,2.3,,3,5.2,,4,8.6
QF_BV/sage/app1/bench_1710,,32,0.3,,5,0.1,,4,0.1,,3,0.1
QF_BV/sage/app1/bench_1738,,401,2.7,,8,0.0,,4,0.1,,5,0.1
QF_BV/sage/app1/bench_1742,,6,0.1,,3,0.1,,3,0.1,,3,0.2
QF_BV/sage/app1/bench_1768,,3,0.0,,3,0.0,,3,0.1,,3,0.1
QF_BV/sage/app12/bench_228,,60,0.4,,2,0.0,,4,0.1,,4,0.2
QF_BV/sage/app12/bench_363,,3,0.1,,2,0.1,,2,0.2,,2,0.3
QF_BV/sage/app12/bench_446,,3,0.0,,3,0.0,,3,0.1,,3,0.2
QF_BV/sage/app12/bench_451,,18,0.1,,2,0.0,,3,0.0,,3,0.1
QF_BV/sage/app12/bench_953,,3,0.0,,3,0.0,,3,0.1,,3,0.2
QF_BV/sage/app12/bench_1051,,5,9.3,,5,12.3,,5,12.0,,5,35.9
QF_BV/sage/app12/bench_1183,,5,12.4,,5,11.1,,5,16.7,,5,34.3
QF_BV/sage/app12/bench_1353,,320,100.9,,9,4.5,,10,4.3,,8,5.7
QF_BV/sage/app12/bench_2353,,313,850.5,,24,63.5,,21,122.2,,31,200.2
QF_BV/sage/app12/bench_2428,,185,33.9,,9,10.1,,15,21.2,,17,29.3
QF_BV/sage/app12/bench_2451,,456,57.8,,18,10.0,,11,9.1,,13,19.0
QF_BV/sage/app12/bench_3681,,4,0.0,,2,0.0,,2,0.3,,2,0.0
QF_BV/sage/app12/bench_3852,,27,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app12/bench_3921,,53,0.7,,- -,- -,,159,2.2,,- -,- -
QF_BV/sage/app12/bench_3957,,73,0.1,,7,0.0,,13,0.1,,18,0.1
QF_BV/sage/app12/bench_4059,,74,0.1,,84,0.2,,36,0.1,,38,0.3
QF_BV/sage/app12/bench_4177,,3,0.0,,4,0.0,,3,0.0,,2,0.0
QF_BV/sage/app12/bench_4845,,9,0.0,,3,0.0,,3,0.1,,2,0.1
QF_BV/sage/app12/bench_5599,,5,0.1,,2,0.1,,2,0.2,,3,0.3
QF_BV/sage/app2/bench_48,,- -,- -,,29,11.2,,28,12.2,,24,14.9
QF_BV/sage/app2/bench_225,,8,10.5,,6,6.0,,5,8.6,,5,12.0
QF_BV/sage/app2/bench_278,,5,1.1,,4,5.4,,4,7.4,,3,13.8
QF_BV/sage/app2/bench_282,,4,2.6,,3,2.2,,3,6.4,,3,14.1
QF_BV/sage/app2/bench_458,,17,0.1,,15,0.1,,5,0.1,,5,0.2
QF_BV/sage/app2/bench_642,,36,38.9,,8,6.7,,9,12.6,,9,17.6
QF_BV/sage/app2/bench_645,,4,1.1,,4,1.6,,4,1.7,,4,3.1
QF_BV/sage/app2/bench_664,,76,35.0,,10,7.7,,10,12.9,,10,18.0
QF_BV/sage/app2/bench_719,,92,61.6,,9,4.5,,10,12.2,,10,17.4
QF_BV/sage/app2/bench_830,,453,368.0,,12,8.0,,13,13.1,,13,19.9
QF_BV/sage/app2/bench_863,,6,7.0,,5,6.1,,5,7.9,,5,8.1
QF_BV/sage/app2/bench_1196,,6,8.2,,5,5.8,,5,7.2,,5,13.9
QF_BV/sage/app2/bench_1387,,43,334.1,,20,341.8,,15,196.2,,13,223.4
QF_BV/sage/app5/bench_42,,7,1.6,,4,2.2,,4,4.9,,4,11.3
QF_BV/sage/app5/bench_349,,6,7.1,,4,3.8,,4,12.3,,4,22.9
QF_BV/sage/app5/bench_357,,4,3.2,,4,4.0,,4,11.4,,4,20.7
QF_BV/sage/app5/bench_575,,106,0.7,,4,0.1,,4,0.1,,4,0.2
QF_BV/sage/app5/bench_742,,2,0.1,,2,0.1,,2,0.2,,2,0.2
QF_BV/sage/app5/bench_794,,3,0.1,,2,0.0,,2,0.0,,3,0.1
QF_BV/sage/app5/bench_931,,6,0.1,,3,0.2,,4,0.6,,4,1.1
QF_BV/sage/app5/bench_959,,5,0.3,,4,0.3,,4,0.9,,4,1.4
QF_BV/sage/app5/bench_960,,14,0.1,,4,0.0,,5,0.1,,4,0.1
QF_BV/sage/app5/bench_1163,,8,0.2,,5,0.4,,5,1.1,,5,1.9
QF_BV/sage/app5/bench_1170,,11,0.5,,5,0.5,,5,0.8,,5,1.9
QF_BV/sage/app5/bench_1182,,5,1.4,,4,2.5,,4,6.2,,4,14.3
QF_BV/sage/app5/bench_1262,,3,0.0,,3,0.1,,4,0.3,,4,0.3
QF_BV/sage/app8/bench_23,,4,1.3,,3,1.0,,3,2.5,,3,3.2
QF_BV/sage/app8/bench_49,,4,0.2,,4,0.5,,4,1.4,,4,2.3
QF_BV/sage/app8/bench_400,,4,13.3,,4,14.4,,4,38.0,,4,42.3
QF_BV/sage/app8/bench_443,,4,10.1,,4,9.3,,4,21.2,,4,37.7
QF_BV/sage/app8/bench_498,,4,12.0,,4,10.2,,4,33.6,,4,37.3
QF_BV/sage/app8/bench_525,,8,0.1,,5,0.1,,4,0.3,,14,2.0
QF_BV/sage/app8/bench_828,,5,10.5,,5,8.0,,5,21.9,,5,28.2
QF_BV/sage/app8/bench_1892,,4,0.3,,4,0.3,,4,1.0,,3,1.2
QF_BV/sage/app8/bench_2006,,6,0.4,,5,0.5,,5,1.4,,4,2.0
QF_BV/sage/app8/bench_2310,,6,0.1,,4,0.1,,4,0.4,,4,1.0
QF_BV/sage/app8/bench_2647,,6,0.5,,5,0.8,,4,1.1,,4,3.5
QF_BV/sage/app8/bench_2880,,5,0.3,,5,0.7,,5,1.9,,5,3.0
QF_BV/sage/app8/bench_3177,,5,0.8,,5,1.0,,4,2.5,,4,4.2
QF_BV/sage/app8/bench_3314,,5,0.5,,4,0.7,,4,1.5,,4,3.2
QF_BV/sage/app8/bench_3368,,4,0.7,,4,0.8,,3,1.6,,4,4.0
QF_BV/sage/app8/bench_3424,,4,0.3,,4,1.2,,4,1.4,,4,2.0
QF_BV/sage/app8/bench_3448,,4,0.2,,3,0.2,,3,0.3,,3,0.6
QF_BV/sage/app8/bench_3677,,7,0.1,,4,0.1,,4,0.3,,4,0.5
QF_BV/sage/app8/bench_3814,,4,0.6,,4,0.4,,4,1.4,,4,2.3
QF_BV/sage/app8/bench_3836,,2,0.0,,2,0.0,,2,0.1,,2,0.0
QF_BV/sage/app8/bench_3842,,4,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_885,,5,1.6,,4,2.3,,5,6.1,,5,11.6
QF_BV/sage/app9/bench_919,,11,0.1,,4,1.2,,4,0.2,,10,0.7
QF_BV/sage/app9/bench_979,,4,0.0,,4,0.1,,3,0.1,,3,0.2
QF_BV/sage/app9/bench_1203,,5,0.4,,4,0.6,,4,1.6,,4,2.5
QF_BV/sage/app9/bench_1269,,5,0.3,,4,0.3,,4,0.9,,4,1.4
QF_BV/sage/app9/bench_1323,,5,0.2,,4,0.2,,4,0.6,,4,1.1
QF_BV/sage/app9/bench_1384,,8,1.9,,5,2.1,,5,5.0,,5,8.9
QF_BV/sage/app9/bench_1400,,6,0.8,,5,1.8,,5,4.3,,5,8.4
QF_BV/sage/app9/bench_1552,,7,0.7,,5,0.6,,5,2.5,,5,3.4
QF_BV/sage/app9/bench_1659,,6,0.9,,6,1.3,,5,2.6,,5,5.1
QF_BV/sage/app9/bench_1969,,4,0.2,,3,0.2,,3,0.3,,3,0.8
QF_BV/sage/app9/bench_2061,,4,0.1,,2,0.0,,3,0.1,,4,0.2
QF_BV/sage/app9/bench_2358,,4,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_2518,,4,0.2,,4,0.3,,3,0.6,,3,1.1
QF_BV/sage/app9/bench_2940,,5,0.3,,4,0.7,,4,1.6,,4,2.8
QF_BV/sage/app9/bench_3094,,16,0.1,,3,0.0,,3,0.1,,3,0.1
QF_BV/sage/app9/bench_3134,,4,12.0,,4,10.1,,4,27.6,,4,42.4
QF_BV/sage/app9/bench_3261,,5,0.0,,2,0.0,,2,0.0,,2,0.2
QF_BV/sage/app9/bench_3278,,4,13.5,,4,15.8,,4,23.8,,4,39.9
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75770,,4,1.4,,4,6.8,,3,15.3,,4,27.7
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75771,,4,1.4,,4,5.3,,4,21.5,,4,43.1
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75772,,3,1.3,,4,4.2,,4,14.0,,4,40.8
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76166,,8,38.0,,6,78.5,,6,121.1,,6,180.9
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76167,,8,26.1,,5,71.9,,6,121.5,,6,182.8
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76168,,8,35.0,,6,59.2,,6,113.6,,6,146.4
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76751,,6,33.4,,6,85.4,,6,145.5,,6,181.3
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76752,,6,32.1,,6,73.2,,6,126.4,,6,164.4
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76753,,7,35.9,,7,184.6,,6,100.3,,6,151.1
QF_BV/stp_samples/run_03230.trace.cond_011983_0x4182de_00,,77,5.8,,6,1.1,,7,1.9,,6,1.9
QF_BV/stp_samples/run_03230.trace.cond_012011_0x4182de_00,,71,11.2,,6,0.7,,6,1.5,,6,2.2
QF_BV/stp_samples/run_03230.trace.cond_012123_0x4182de_00,,23,3.8,,8,3.1,,6,2.9,,6,4.2
QF_BV/stp_samples/run_03230.trace.cond_012151_0x4182de_00,,48,16.6,,9,3.7,,7,4.1,,6,4.7
QF_BV/stp_samples/run_03230.trace.cond_012161_0x4182b4_00,,16,3.5,,8,3.5,,7,3.5,,6,5.0
QF_BV/stp_samples/run_03230.trace.cond_012207_0x4182de_00,,26,13.1,,8,4.3,,7,5.2,,7,6.6
QF_BV/stp_samples/run_03230.trace.cond_012217_0x4182b4_00,,99,10.1,,10,5.5,,8,4.2,,6,6.2
QF_BV/stp_samples/run_00000.trace.cond_017461_0x95026e6_00,,5,0.7,,5,1.1,,5,2.1,,5,3.0
QF_BV/stp_samples/run_00000.trace.cond_017924_0x950130a_00,,6,1.2,,5,1.3,,5,1.7,,5,3.1
QF_BV/stp_samples/run_00000.trace.cond_019659_0x950130a_00,,6,1.7,,6,2.2,,6,3.3,,6,5.0
QF_BV/stp_samples/run_00000.trace.cond_021021_0x7c80d002_00,,7,1.6,,6,2.8,,5,4.0,,6,6.9
QF_BV/stp_samples/run_03230.trace.cond_025326_0x418209_00,,114,49.9,,8,4.7,,7,3.5,,6,6.3
QF_BV/stp_samples/run_03230.trace.cond_025424_0x41820e_00,,16,8.5,,7,4.3,,5,2.5,,5,5.1
QF_BV/stp_samples/run_03230.trace.cond_025503_0x418209_00,,8,5.1,,6,2.1,,4,4.1,,4,5.0
QF_BV/stp_samples/run_03230.trace.cond_025521_0x41821d_00,,6,4.3,,5,3.1,,4,3.6,,4,4.5
QF_BV/stp_samples/run_03230.trace.cond_025533_0x418209_00,,6,1.7,,5,2.8,,4,2.8,,4,4.6
QF_BV/stp_samples/run_03230.trace.cond_025570_0x41821d_00,,5,3.0,,4,2.5,,4,3.5,,4,5.1
QF_BV/stp_samples/run_00000.trace.cond_285209_0xe7b047_00,,1,1.8,,1,1.3,,1,2.8,,1,4.2
QF_BV/stp_samples/run_00013.trace.cond_285237_0xe752eb_00,,65,16.3,,15,7.1,,15,7.2,,15,9.6
QF_BV/stp_samples/run_00013.trace.cond_285420_0xe753c9_00,,80,27.2,,7,4.8,,9,7.8,,8,8.5
QF_BV/tacas07/s-40-50-bv,,10,63.4,,11,404.2,,10,267.8,,10,408.4
,,,,,,,,,,,,
QF_ABV/bench_ab/a84test0002,,2,0.0,,2,0.0,,2,0.0,,2,0.0
QF_ABV/bench_ab/a271test0009,,3,0.0,,3,0.1,,2,0.1,,3,0.3
QF_ABV/bench_ab/a283test0002,,4,0.0,,7,0.1,,3,0.0,,5,0.1
QF_ABV/bench_ab/a288test0004,,4,0.0,,2,0.0,,2,0.1,,2,0.1
QF_ABV/bench_ab/a296test0002,,3,2.5,,2,2.1,,2,4.6,,2,5.2
QF_ABV/bench_ab/b264test0001,,2,0.0,,2,0.0,,2,0.1,,2,0.1
QF_ABV/bmc-arrays/ex6,,10,0.7,,16,1.0,,11,1.6,,10,2.5
QF_ABV/bmc-arrays/ex20,,15,88.1,,8,60.7,,5,67.3,,5,104.2
QF_ABV/bmc-arrays/inf4,,2,0.2,,2,0.5,,2,1.1,,2,2.0
QF_ABV/bmc-arrays/simple_control_on_input,,5,2.2,,4,4.2,,4,8.2,,4,16.4
QF_ABV/dwp_formulas/try3_true_functions_dwp_echo.set_char_quoting.il.dwp,,755,131.5,,27,1.2,,7,0.4,,116,12.7
QF_ABV/dwp_formulas/try3_noof_functions_dwp_setuidgid.get_quoting_style.il.dwp,,- -,- -,,- -,- -,,8,0.2,,10,0.3
QF_ABV/dwp_formulas/try3_true_functions_dwp_split.set_char_quoting.il.dwp,,- -,- -,,144,6.5,,10,0.5,,8,0.5
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_kill.close_stdout_set_file_name.il.dwp,,22,2.7,,- -,- -,,9,0.9,,13,2.1
QF_ABV/dwp_formulas/try3_true_functions_dwp_expr.set_char_quoting.il.dwp,,- -,- -,,9,0.4,,7,0.5,,19,1.4
QF_ABV/dwp_formulas/try3_noof_functions_dwp_cut.hash_get_entries.il.dwp,,6,65.2,,6,115.9,,6,250.8,,6,264.6
QF_ABV/dwp_formulas/try3_true_functions_dwp_whoami.set_quoting_style.il.dwp,,- -,- -,,624,20.5,,36,1.0,,225,23.3
QF_ABV/dwp_formulas/try4_true_functions_dwp_nl.get_quoting_style.il.dwp,,- -,- -,,5,0.1,,10,0.2,,8,0.2
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.strcmp_ctime.il.dwp,,7,5.6,,7,6.9,,6,16.1,,5,20.1
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_echo.set_quoting_style.il.dwp,,5,11.0,,5,6.4,,5,30.1,,5,39.6
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.rev_xstrcoll_size.il.dwp,,6,8.1,,7,11.4,,6,19.3,,6,34.8
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mkdir.set_quoting_style.il.dwp,,- -,- -,,10,0.2,,7,0.2,,401,47.6
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_factor.close_stdout_set_file_name.il.dwp,,6,0.2,,41,20.7,,5,0.8,,11,3.4
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_hostid.set_quoting_style.il.fse-bfs,,4,0.3,,5,0.8,,5,2.2,,6,4.0
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.bkm_scale.il.fse-bfs,,51,67.4,,8,2.5,,7,8.1,,8,12.6
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.set_quoting_style.il.fse-bfs,,7,0.5,,5,0.9,,5,2.3,,5,4.3
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_touch.close_stdout_set_file_name.il.fse-bfs,,21,3.2,,8,0.4,,8,1.1,,5,1.2
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_vdir.strmode.il.fse-bfs,,32,71.8,,13,26.6,,8,40.8,,9,76.5
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_stat.set_char_quoting.il.wp,,97,1695.5,,45,52.8,,30,53.8,,28,80.1
QF_ABV/egt/egt-0474,,10,0.3,,4,0.2,,3,0.2,,3,0.3
QF_ABV/egt/egt-1526,,8,0.3,,4,0.2,,4,0.3,,4,0.6
QF_ABV/egt/egt-1550,,6,0.2,,4,0.2,,4,0.3,,3,0.4
QF_ABV/egt/egt-4211,,6,0.2,,4,0.2,,4,0.4,,4,0.6
QF_ABV/egt/egt-6650,,7,0.2,,4,0.1,,3,0.1,,3,0.2
QF_ABV/egt/egt-7155,,8,0.3,,3,0.1,,3,0.3,,3,0.5
QF_ABV/platania/no_init_simple_member/no_init_simple_member2,,138,5.0,,3,0.2,,2,0.2,,2,0.2
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__014071,,70,41.5,,33,4.8,,28,5.9,,25,7.0
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015045,,5,1.6,,5,2.0,,4,2.4,,5,4.0
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015532,,5,1.6,,5,2.1,,4,2.8,,4,3.5
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__016019,,5,2.0,,5,2.0,,4,3.3,,4,4.6
QF_ABV/stp_samples/run_00007.trace.cond_014512_0x950130a_00,,5,1.0,,5,1.3,,4,1.8,,5,2.9
QF_ABV/stp_samples/run_00007.trace.cond_014534_0x95026e6_00,,5,1.2,,5,1.4,,4,1.8,,4,2.6
QF_ABV/stp_samples/run_00000.trace.cond_021458_0x7c80a939_00,,7,2.4,,6,2.8,,6,4.6,,6,6.8
QF_ABV/stp_samples/run_00000.trace.cond_021487_0x7c80aacd_00,,7,2.7,,7,3.1,,6,4.3,,6,5.6
QF_ABV/stp_samples/run_00000.trace.cond_021513_0x7c80ab56_00,,7,2.9,,8,4.1,,6,4.9,,6,7.1
QF_ABV/stp_samples/run_00000.trace.cond_021516_0x7c80ab62_00,,7,3.3,,8,4.0,,6,5.2,,6,7.2
QF_ABV/stp_samples/run_00000.trace.cond_021524_0x7c80ab81_00,,9,3.9,,8,4.0,,6,5.2,,7,8.4
QF_ABV/stp_samples/run_00000.trace.cond_021528_0x7c80ab8f_00,,8,3.5,,8,4.2,,6,5.3,,7,8.9
QF_ABV/stp_samples/run_00000.trace.cond_021530_0x7c80ab96_00,,8,3.8,,7,3.9,,6,5.5,,6,7.5
QF_ABV/stp_samples/run_00000.trace.cond_021534_0x7c80aba4_00,,8,3.5,,7,3.1,,6,5.4,,6,7.2
QF_ABV/stp_samples/run_00000.trace.cond_022152_0x7c80a939_00,,7,1.8,,6,3.4,,6,5.6,,6,7.5
QF_ABV/stp_samples/run_00000.trace.cond_022198_0x7c80ab39_00,,8,3.9,,6,3.5,,6,5.8,,6,8.2
QF_ABV/stp_samples/run_00000.trace.cond_022207_0x7c80ab56_00,,8,4.0,,7,4.3,,6,6.0,,6,8.1
QF_ABV/stp_samples/run_00000.trace.cond_022301_0x9503aad_00,,8,2.4,,7,4.7,,6,6.5,,6,8.1
QF_ABV/stp_samples/run_00000.trace.cond_022628_0x9502edb_00,,9,5.8,,8,6.2,,6,5.9,,6,9.8
QF_ABV/stp_samples/run_00000.trace.cond_022643_0x9502eaf_00,,12,8.5,,8,4.7,,6,8.0,,6,9.8
