Instance,,lambda=1,,,lambda=10,,,lambda=50,,,lambda=100,
QF_BV/sage/app1/bench_1339,,3,1.5,,4,1.6,,3,3.9,,3,7.0
QF_BV/sage/app1/bench_1346,,4,0.9,,3,1.1,,3,3.4,,4,8.6
QF_BV/sage/app1/bench_1710,,15,0.1,,5,0.1,,3,0.1,,4,0.1
QF_BV/sage/app1/bench_1738,,191,0.9,,5,0.0,,5,0.1,,3,0.1
QF_BV/sage/app1/bench_1742,,7,0.1,,3,0.0,,3,0.1,,3,0.2
QF_BV/sage/app1/bench_1768,,3,0.0,,4,0.1,,3,0.1,,3,0.1
QF_BV/sage/app12/bench_228,,257,2.4,,2,0.0,,4,0.1,,4,0.2
QF_BV/sage/app12/bench_363,,3,0.1,,2,0.1,,2,0.2,,2,0.2
QF_BV/sage/app12/bench_446,,3,0.0,,2,0.1,,2,0.1,,2,0.4
QF_BV/sage/app12/bench_451,,135,0.3,,2,0.0,,3,0.0,,3,0.1
QF_BV/sage/app12/bench_953,,3,0.0,,3,0.1,,3,0.1,,2,0.1
QF_BV/sage/app12/bench_1051,,5,9.7,,5,12.3,,5,16.4,,5,32.1
QF_BV/sage/app12/bench_1183,,5,14.8,,5,31.1,,5,18.3,,5,36.1
QF_BV/sage/app12/bench_1353,,303,137.4,,10,5.7,,8,5.9,,8,5.5
QF_BV/sage/app12/bench_2353,,160,758.2,,23,114.4,,37,206.2,,28,221.5
QF_BV/sage/app12/bench_2428,,243,38.6,,16,18.4,,18,19.5,,16,26.9
QF_BV/sage/app12/bench_2451,,326,57.0,,28,13.4,,15,12.8,,16,20.0
QF_BV/sage/app12/bench_3681,,3,0.0,,2,0.0,,3,0.0,,2,0.0
QF_BV/sage/app12/bench_3852,,59,0.1,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app12/bench_3921,,35,0.5,,- -,- -,,65,0.9,,- -,- -
QF_BV/sage/app12/bench_3957,,83,0.1,,45,0.1,,32,0.1,,4,0.0
QF_BV/sage/app12/bench_4059,,73,0.1,,107,0.3,,18,0.1,,74,0.7
QF_BV/sage/app12/bench_4177,,3,0.0,,3,0.0,,3,0.0,,2,0.1
QF_BV/sage/app12/bench_4845,,6,0.0,,4,0.0,,3,0.0,,2,0.1
QF_BV/sage/app12/bench_5599,,5,0.1,,2,0.1,,2,0.6,,2,0.2
QF_BV/sage/app2/bench_48,,- -,- -,,29,6.9,,26,11.4,,23,13.9
QF_BV/sage/app2/bench_225,,8,7.1,,5,4.9,,5,7.8,,5,11.9
QF_BV/sage/app2/bench_278,,5,1.7,,4,3.3,,4,7.8,,3,14.4
QF_BV/sage/app2/bench_282,,4,1.1,,3,2.4,,3,7.0,,3,9.0
QF_BV/sage/app2/bench_458,,203,1.8,,21,0.2,,6,0.1,,5,0.2
QF_BV/sage/app2/bench_642,,102,69.8,,10,7.9,,11,14.2,,10,19.6
QF_BV/sage/app2/bench_645,,5,0.8,,4,1.0,,4,2.6,,4,4.3
QF_BV/sage/app2/bench_664,,86,53.8,,9,6.9,,9,11.7,,9,17.3
QF_BV/sage/app2/bench_719,,83,52.4,,8,6.3,,11,14.6,,11,19.3
QF_BV/sage/app2/bench_830,,20,6.3,,12,5.3,,11,11.2,,14,21.1
QF_BV/sage/app2/bench_863,,5,7.9,,5,6.0,,4,8.0,,4,11.4
QF_BV/sage/app2/bench_1196,,6,3.3,,5,9.2,,5,9.3,,5,13.9
QF_BV/sage/app2/bench_1387,,44,567.9,,13,102.7,,17,173.0,,13,214.4
QF_BV/sage/app5/bench_42,,6,1.1,,5,3.2,,4,5.7,,4,10.1
QF_BV/sage/app5/bench_349,,5,5.0,,4,6.6,,4,12.6,,4,22.3
QF_BV/sage/app5/bench_357,,6,3.0,,4,6.6,,4,10.0,,4,12.7
QF_BV/sage/app5/bench_575,,115,0.8,,4,0.1,,4,0.1,,4,0.2
QF_BV/sage/app5/bench_742,,2,0.2,,2,0.2,,2,0.2,,2,0.3
QF_BV/sage/app5/bench_794,,4,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app5/bench_931,,6,0.1,,3,0.2,,4,0.5,,4,1.5
QF_BV/sage/app5/bench_959,,4,0.1,,4,0.3,,4,0.7,,4,1.2
QF_BV/sage/app5/bench_960,,44,0.3,,4,0.0,,5,0.1,,3,0.1
QF_BV/sage/app5/bench_1163,,7,0.7,,5,0.4,,5,0.8,,5,2.1
QF_BV/sage/app5/bench_1170,,10,0.2,,6,0.4,,5,1.1,,5,2.0
QF_BV/sage/app5/bench_1182,,5,1.2,,4,2.7,,4,8.2,,4,16.5
QF_BV/sage/app5/bench_1262,,4,0.0,,4,0.1,,4,0.3,,4,0.4
QF_BV/sage/app8/bench_23,,4,1.0,,4,1.1,,3,2.5,,3,4.1
QF_BV/sage/app8/bench_49,,4,0.2,,4,0.5,,4,1.0,,4,2.4
QF_BV/sage/app8/bench_400,,4,14.1,,4,16.9,,4,27.7,,4,41.6
QF_BV/sage/app8/bench_443,,4,11.1,,4,12.5,,4,21.8,,4,40.4
QF_BV/sage/app8/bench_498,,4,13.8,,4,15.2,,4,17.6,,4,39.5
QF_BV/sage/app8/bench_525,,7,0.1,,4,0.1,,4,0.3,,9,1.2
QF_BV/sage/app8/bench_828,,5,11.4,,5,14.0,,5,18.5,,5,30.9
QF_BV/sage/app8/bench_1892,,4,0.1,,4,1.6,,4,1.1,,3,1.4
QF_BV/sage/app8/bench_2006,,5,0.3,,5,0.5,,4,1.1,,4,1.8
QF_BV/sage/app8/bench_2310,,5,0.2,,5,0.2,,4,0.6,,4,1.1
QF_BV/sage/app8/bench_2647,,5,0.2,,5,0.7,,5,2.1,,4,2.7
QF_BV/sage/app8/bench_2880,,5,0.3,,5,0.5,,4,1.6,,5,3.3
QF_BV/sage/app8/bench_3177,,5,0.6,,5,1.0,,4,2.5,,4,4.1
QF_BV/sage/app8/bench_3314,,5,1.1,,4,0.8,,4,1.7,,4,2.9
QF_BV/sage/app8/bench_3368,,4,0.5,,4,0.9,,3,1.7,,4,4.5
QF_BV/sage/app8/bench_3424,,4,0.4,,4,0.4,,4,1.3,,4,2.0
QF_BV/sage/app8/bench_3448,,4,0.3,,3,0.1,,3,0.4,,3,0.6
QF_BV/sage/app8/bench_3677,,6,0.1,,4,0.1,,4,0.3,,4,0.6
QF_BV/sage/app8/bench_3814,,4,0.2,,3,0.4,,4,1.3,,4,2.5
QF_BV/sage/app8/bench_3836,,2,0.0,,2,0.0,,2,0.0,,2,0.1
QF_BV/sage/app8/bench_3842,,5,0.0,,3,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_885,,4,1.0,,5,1.7,,5,5.0,,5,10.6
QF_BV/sage/app9/bench_919,,6,0.1,,3,0.1,,3,0.1,,5,0.3
QF_BV/sage/app9/bench_979,,4,0.1,,3,0.1,,3,0.2,,3,0.3
QF_BV/sage/app9/bench_1203,,4,0.3,,4,0.4,,4,1.4,,4,2.7
QF_BV/sage/app9/bench_1269,,5,0.3,,4,0.2,,4,0.7,,4,1.4
QF_BV/sage/app9/bench_1323,,6,0.5,,4,0.3,,4,0.4,,4,1.1
QF_BV/sage/app9/bench_1384,,7,0.9,,6,2.8,,5,5.1,,6,10.7
QF_BV/sage/app9/bench_1400,,6,1.0,,6,1.1,,6,5.7,,5,8.3
QF_BV/sage/app9/bench_1552,,6,0.6,,5,1.1,,5,2.7,,4,3.8
QF_BV/sage/app9/bench_1659,,6,0.4,,5,0.8,,5,2.9,,5,4.8
QF_BV/sage/app9/bench_1969,,4,0.2,,3,0.2,,3,0.3,,3,0.8
QF_BV/sage/app9/bench_2061,,4,0.1,,2,0.0,,3,0.1,,3,0.1
QF_BV/sage/app9/bench_2358,,3,0.0,,2,0.0,,2,0.0,,2,0.0
QF_BV/sage/app9/bench_2518,,4,0.2,,4,0.3,,3,0.7,,3,1.2
QF_BV/sage/app9/bench_2940,,4,0.5,,5,0.8,,4,1.7,,4,2.8
QF_BV/sage/app9/bench_3094,,6,0.0,,3,0.0,,3,0.1,,3,0.1
QF_BV/sage/app9/bench_3134,,5,9.8,,4,16.4,,4,27.8,,4,42.9
QF_BV/sage/app9/bench_3261,,6,0.0,,2,0.1,,2,0.0,,2,0.1
QF_BV/sage/app9/bench_3278,,5,13.8,,4,10.8,,4,17.5,,4,41.3
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75770,,4,1.6,,4,6.7,,4,22.4,,4,47.0
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75771,,4,1.1,,3,5.6,,4,15.7,,4,44.1
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc75772,,4,1.3,,3,5.0,,4,35.5,,4,43.2
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76166,,8,34.1,,6,162.0,,6,136.1,,6,158.9
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76167,,8,46.9,,6,84.3,,6,272.1,,6,169.9
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76168,,7,31.3,,5,38.5,,6,111.2,,6,161.2
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76751,,8,33.9,,6,82.5,,6,111.6,,6,172.2
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76752,,7,47.1,,7,60.8,,6,130.2,,6,167.1
QF_BV/spear/zebra_v0.95a/bgpd_bgpd_vc76753,,7,54.4,,6,84.2,,6,121.0,,6,168.4
QF_BV/stp_samples/run_03230.trace.cond_011983_0x4182de_00,,79,6.3,,8,1.3,,7,1.6,,7,3.0
QF_BV/stp_samples/run_03230.trace.cond_012011_0x4182de_00,,47,7.9,,8,1.6,,7,2.1,,6,1.4
QF_BV/stp_samples/run_03230.trace.cond_012123_0x4182de_00,,58,14.6,,8,3.2,,6,4.5,,6,4.2
QF_BV/stp_samples/run_03230.trace.cond_012151_0x4182de_00,,62,11.4,,10,4.3,,7,4.3,,7,5.8
QF_BV/stp_samples/run_03230.trace.cond_012161_0x4182b4_00,,136,51.6,,10,2.3,,7,4.0,,6,4.9
QF_BV/stp_samples/run_03230.trace.cond_012207_0x4182de_00,,100,44.8,,7,3.8,,7,5.0,,7,9.8
QF_BV/stp_samples/run_03230.trace.cond_012217_0x4182b4_00,,98,13.8,,10,5.3,,8,4.3,,7,7.0
QF_BV/stp_samples/run_00000.trace.cond_017461_0x95026e6_00,,5,0.9,,5,0.9,,5,1.9,,5,3.0
QF_BV/stp_samples/run_00000.trace.cond_017924_0x950130a_00,,6,1.1,,5,1.3,,5,1.9,,5,3.0
QF_BV/stp_samples/run_00000.trace.cond_019659_0x950130a_00,,6,2.6,,6,1.1,,6,2.1,,5,4.1
QF_BV/stp_samples/run_00000.trace.cond_021021_0x7c80d002_00,,7,1.2,,6,2.7,,6,4.2,,6,6.5
QF_BV/stp_samples/run_03230.trace.cond_025326_0x418209_00,,78,18.6,,8,3.5,,7,5.7,,6,6.2
QF_BV/stp_samples/run_03230.trace.cond_025424_0x41820e_00,,51,9.0,,8,5.2,,6,4.0,,5,5.8
QF_BV/stp_samples/run_03230.trace.cond_025503_0x418209_00,,9,6.1,,5,3.7,,4,3.6,,4,5.1
QF_BV/stp_samples/run_03230.trace.cond_025521_0x41821d_00,,7,3.6,,5,3.0,,5,2.5,,4,4.0
QF_BV/stp_samples/run_03230.trace.cond_025533_0x418209_00,,8,3.8,,5,3.1,,4,3.8,,4,4.9
QF_BV/stp_samples/run_03230.trace.cond_025570_0x41821d_00,,6,4.2,,4,1.3,,4,3.6,,3,3.6
QF_BV/stp_samples/run_00000.trace.cond_285209_0xe7b047_00,,1,1.3,,1,2.7,,1,2.6,,1,4.3
QF_BV/stp_samples/run_00013.trace.cond_285237_0xe752eb_00,,- -,- -,,18,6.0,,10,5.1,,13,5.7
QF_BV/stp_samples/run_00013.trace.cond_285420_0xe753c9_00,,219,97.4,,6,4.1,,8,7.2,,8,8.1
QF_BV/tacas07/s-40-50-bv,,10,69.1,,10,172.8,,10,586.3,,10,379.5
,,,,,,,,,,,,
QF_ABV/bench_ab/a84test0002,,3,0.0,,3,0.0,,2,0.0,,2,0.0
QF_ABV/bench_ab/a271test0009,,3,0.1,,3,0.1,,2,0.1,,3,0.2
QF_ABV/bench_ab/a283test0002,,5,0.0,,9,0.2,,3,0.0,,3,0.1
QF_ABV/bench_ab/a288test0004,,4,0.0,,3,0.1,,3,0.1,,3,0.2
QF_ABV/bench_ab/a296test0002,,2,0.7,,2,2.6,,2,4.5,,2,5.9
QF_ABV/bench_ab/b264test0001,,2,0.0,,2,0.0,,2,0.1,,2,0.1
QF_ABV/bmc-arrays/ex6,,10,0.6,,17,1.0,,9,1.0,,10,2.3
QF_ABV/bmc-arrays/ex20,,18,73.6,,6,45.5,,5,70.6,,6,110.3
QF_ABV/bmc-arrays/inf4,,2,0.3,,2,0.5,,2,1.1,,2,2.3
QF_ABV/bmc-arrays/simple_control_on_input,,9,2.9,,6,6.2,,4,8.6,,4,17.1
QF_ABV/dwp_formulas/try3_true_functions_dwp_echo.set_char_quoting.il.dwp,,- -,- -,,- -,- -,,13,0.8,,11,0.8
QF_ABV/dwp_formulas/try3_noof_functions_dwp_setuidgid.get_quoting_style.il.dwp,,- -,- -,,7,0.1,,11,0.3,,10,0.3
QF_ABV/dwp_formulas/try3_true_functions_dwp_split.set_char_quoting.il.dwp,,874,182.6,,32,1.6,,17,1.0,,8,0.5
QF_ABV/dwp_formulas/try3_sameret_functions_dwp_kill.close_stdout_set_file_name.il.dwp,,21,4.1,,10,0.9,,7,0.8,,13,3.0
QF_ABV/dwp_formulas/try3_true_functions_dwp_expr.set_char_quoting.il.dwp,,874,183.0,,49,1.9,,11,0.5,,9,0.6
QF_ABV/dwp_formulas/try3_noof_functions_dwp_cut.hash_get_entries.il.dwp,,6,119.8,,7,369.6,,6,336.0,,7,340.8
QF_ABV/dwp_formulas/try3_true_functions_dwp_whoami.set_quoting_style.il.dwp,,- -,- -,,18,0.4,,33,0.8,,6,0.2
QF_ABV/dwp_formulas/try4_true_functions_dwp_nl.get_quoting_style.il.dwp,,- -,- -,,9,0.1,,15,0.4,,587,50.5
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.strcmp_ctime.il.dwp,,6,1.9,,6,6.8,,6,16.3,,5,23.2
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_echo.set_quoting_style.il.dwp,,5,5.0,,5,9.1,,4,15.1,,5,50.3
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_vdir.rev_xstrcoll_size.il.dwp,,7,7.2,,6,9.3,,6,22.0,,6,32.2
QF_ABV/dwp_formulas/try5_small_noof_functions_dwp_mkdir.set_quoting_style.il.dwp,,- -,- -,,162,3.4,,15,0.3,,- -,- -
QF_ABV/dwp_formulas/try5_small_difret_functions_dwp_factor.close_stdout_set_file_name.il.dwp,,5,0.6,,31,10.6,,9,1.6,,14,4.9
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_hostid.set_quoting_style.il.fse-bfs,,7,0.6,,7,1.1,,5,2.1,,6,4.9
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.bkm_scale.il.fse-bfs,,13,1.6,,11,3.6,,7,7.7,,7,11.3
QF_ABV/dwp_formulas/try3_sameret_functions_fse-bfs_vdir.set_quoting_style.il.fse-bfs,,9,0.9,,7,1.2,,5,2.3,,5,4.1
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_touch.close_stdout_set_file_name.il.fse-bfs,,5,0.2,,220,1659.8,,5,0.5,,- -,- -
QF_ABV/dwp_formulas/try5_small_difret_functions_fse-bfs_vdir.strmode.il.fse-bfs,,31,54.5,,28,55.9,,8,41.1,,7,48.7
QF_ABV/dwp_formulas/try5_small_noof_functions_wp_stat.set_char_quoting.il.wp,,102,1770.4,,54,59.5,,30,59.3,,29,80.5
QF_ABV/egt/egt-0474,,8,0.3,,4,0.1,,4,0.3,,3,0.3
QF_ABV/egt/egt-1526,,5,0.2,,5,0.2,,4,0.3,,4,0.5
QF_ABV/egt/egt-1550,,7,0.4,,4,0.1,,3,0.3,,4,0.5
QF_ABV/egt/egt-4211,,5,0.1,,4,0.2,,4,0.4,,4,0.7
QF_ABV/egt/egt-6650,,6,0.1,,3,0.1,,3,0.2,,3,0.2
QF_ABV/egt/egt-7155,,7,0.3,,4,0.2,,3,0.2,,3,0.3
QF_ABV/platania/no_init_simple_member/no_init_simple_member2,,211,14.2,,3,0.3,,2,0.2,,2,0.2
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__014071,,136,395.8,,34,5.0,,28,4.9,,35,10.9
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015045,,4,1.4,,5,1.4,,4,2.3,,5,4.0
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__015532,,5,1.7,,5,2.0,,4,2.7,,4,4.2
QF_ABV/stp_samples/run_00007.trace.Alloc_zero__016019,,5,1.7,,4,2.0,,4,3.1,,4,4.5
QF_ABV/stp_samples/run_00007.trace.cond_014512_0x950130a_00,,5,1.1,,4,1.1,,4,1.9,,5,2.7
QF_ABV/stp_samples/run_00007.trace.cond_014534_0x95026e6_00,,5,1.3,,5,1.6,,4,2.0,,4,2.4
QF_ABV/stp_samples/run_00000.trace.cond_021458_0x7c80a939_00,,7,2.5,,7,2.3,,6,4.4,,6,5.2
QF_ABV/stp_samples/run_00000.trace.cond_021487_0x7c80aacd_00,,6,2.0,,6,2.9,,6,4.5,,6,6.2
QF_ABV/stp_samples/run_00000.trace.cond_021513_0x7c80ab56_00,,8,4.2,,7,3.7,,6,5.0,,6,6.8
QF_ABV/stp_samples/run_00000.trace.cond_021516_0x7c80ab62_00,,8,3.4,,8,4.1,,6,5.9,,6,6.9
QF_ABV/stp_samples/run_00000.trace.cond_021524_0x7c80ab81_00,,7,3.0,,8,4.1,,6,5.2,,6,7.0
QF_ABV/stp_samples/run_00000.trace.cond_021528_0x7c80ab8f_00,,8,3.8,,7,3.8,,6,5.8,,6,8.0
QF_ABV/stp_samples/run_00000.trace.cond_021530_0x7c80ab96_00,,8,3.5,,8,4.2,,6,5.2,,6,6.9
QF_ABV/stp_samples/run_00000.trace.cond_021534_0x7c80aba4_00,,9,4.2,,6,3.4,,6,5.6,,6,7.3
QF_ABV/stp_samples/run_00000.trace.cond_022152_0x7c80a939_00,,6,1.9,,6,3.5,,5,4.9,,6,8.0
QF_ABV/stp_samples/run_00000.trace.cond_022198_0x7c80ab39_00,,6,2.4,,8,4.4,,6,5.4,,6,7.4
QF_ABV/stp_samples/run_00000.trace.cond_022207_0x7c80ab56_00,,8,3.9,,8,3.3,,6,6.0,,6,8.2
QF_ABV/stp_samples/run_00000.trace.cond_022301_0x9503aad_00,,8,4.2,,7,4.8,,6,6.2,,6,8.9
QF_ABV/stp_samples/run_00000.trace.cond_022628_0x9502edb_00,,10,3.6,,7,5.7,,6,6.9,,7,10.6
QF_ABV/stp_samples/run_00000.trace.cond_022643_0x9502eaf_00,,10,6.6,,7,5.9,,6,8.1,,7,11.8
