Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,11,127.2,,33,582.6,,31,582.6,,23,259.7,,23,259.7,,16,14.9
QF_BV/RWS/Example_8.txt,,7,47.4,,20,103.1,,19,162.2,,19,143.5,,18,164.7,,12,3.9
QF_BV/RWS/Example_9.txt,,9,495.0,,- -,- -,,- -,- -,,12,372.4,,12,372.4,,- -,- -
QF_BV/RWS/Example_10.txt,,12,439.9,,19,1393.0,,19,1393.0,,19,390.3,,19,390.3,,18,109.9
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,34,924.3,,34,924.3,,- -,- -
QF_BV/RWS/Example_12.txt,,8,1961.2,,12,1485.2,,12,1485.2,,12,236.3,,12,236.3,,11,2872.0
QF_BV/RWS/Example_13.txt,,10,189.2,,19,747.2,,19,747.2,,15,227.2,,15,227.2,,13,68.3
QF_BV/RWS/Example_16.txt,,19,696.5,,31,1174.9,,31,1174.9,,27,387.3,,27,387.3,,28,70.7
QF_BV/RWS/Example_17.txt,,8,228.2,,11,1501.2,,11,1501.2,,11,212.0,,11,212.0,,12,112.7
QF_BV/sage/app1/bench_4,,3,119.2,,10,486.1,,10,486.1,,4,183.9,,4,183.9,,- -,- -
QF_BV/sage/app1/bench_29,,3,78.0,,16,476.7,,14,606.0,,6,207.7,,6,207.7,,- -,- -
QF_BV/sage/app1/bench_32,,3,102.6,,7,432.6,,7,463.6,,6,204.3,,6,204.3,,- -,- -
QF_BV/sage/app1/bench_37,,3,218.9,,4,708.7,,4,708.7,,6,167.4,,6,167.4,,- -,- -
QF_BV/sage/app1/bench_47,,3,70.3,,33,746.4,,22,746.4,,13,216.0,,13,216.0,,- -,- -
QF_BV/sage/app1/bench_52,,3,74.8,,30,739.2,,25,739.2,,56,634.9,,45,634.9,,- -,- -
QF_BV/sage/app1/bench_53,,3,135.9,,46,627.0,,34,627.0,,6,194.8,,6,194.8,,- -,- -
QF_BV/sage/app1/bench_54,,3,76.3,,40,740.8,,33,740.8,,24,424.6,,24,424.6,,- -,- -
QF_BV/sage/app1/bench_55,,3,74.0,,9,446.9,,9,446.9,,10,201.5,,10,201.5,,- -,- -
QF_BV/sage/app1/bench_60,,3,105.2,,35,588.8,,28,682.0,,8,200.3,,8,200.3,,- -,- -
QF_BV/sage/app1/bench_61,,3,108.8,,13,654.6,,12,766.1,,9,204.4,,9,204.4,,- -,- -
QF_BV/sage/app1/bench_62,,3,135.2,,32,568.9,,29,898.8,,8,205.7,,8,205.7,,- -,- -
QF_BV/sage/app1/bench_63,,3,64.2,,20,940.2,,18,634.0,,8,188.2,,8,188.2,,- -,- -
QF_BV/sage/app1/bench_66,,3,79.5,,25,910.8,,20,712.0,,5,157.6,,5,157.6,,- -,- -
QF_BV/sage/app1/bench_69,,3,45.4,,87,954.1,,58,954.1,,53,560.3,,49,560.3,,- -,- -
QF_BV/sage/app1/bench_99,,3,62.7,,19,766.8,,19,766.8,,50,481.2,,41,559.5,,- -,- -
QF_BV/sage/app1/bench_134,,3,75.7,,48,805.2,,40,805.2,,18,182.5,,18,182.5,,- -,- -
QF_BV/sage/app1/bench_169,,3,62.3,,26,580.9,,26,580.9,,62,613.1,,57,613.1,,- -,- -
QF_BV/sage/app1/bench_174,,3,55.8,,12,802.5,,12,802.5,,15,179.8,,15,179.8,,- -,- -
QF_BV/sage/app1/bench_175,,3,67.6,,41,716.8,,33,716.8,,16,252.2,,16,252.2,,- -,- -
QF_BV/sage/app1/bench_176,,3,61.8,,36,608.7,,30,901.6,,11,212.7,,11,212.7,,- -,- -
QF_BV/sage/app1/bench_177,,4,166.5,,35,661.5,,30,661.5,,17,243.5,,16,215.9,,- -,- -
QF_BV/sage/app1/bench_181,,3,216.5,,6,539.2,,6,604.5,,3,170.8,,3,170.8,,- -,- -
QF_BV/sage/app1/bench_182,,3,129.5,,15,760.0,,15,760.0,,18,237.6,,18,237.6,,- -,- -
QF_BV/sage/app1/bench_183,,3,65.9,,16,888.2,,16,888.2,,22,239.1,,19,239.1,,- -,- -
QF_BV/sage/app1/bench_184,,3,134.8,,70,849.0,,50,849.0,,13,199.1,,13,199.1,,- -,- -
QF_BV/sage/app1/bench_185,,3,39.6,,231,1281.3,,56,982.3,,47,588.6,,34,588.6,,- -,- -
QF_BV/sage/app1/bench_188,,3,46.9,,12,673.1,,12,673.1,,12,209.7,,12,209.7,,- -,- -
QF_BV/sage/app1/bench_191,,3,95.0,,22,524.2,,22,461.1,,23,364.4,,22,364.4,,- -,- -
QF_BV/sage/app1/bench_201,,3,87.4,,20,928.4,,20,928.4,,6,195.1,,6,195.1,,- -,- -
QF_BV/sage/app1/bench_268,,3,64.2,,34,816.2,,33,816.2,,61,599.3,,57,599.3,,- -,- -
QF_BV/sage/app1/bench_310,,4,60.0,,43,732.5,,32,1316.3,,7,185.6,,7,185.6,,- -,- -
QF_BV/sage/app1/bench_313,,3,80.9,,- -,- -,,- -,- -,,13,208.4,,13,208.4,,- -,- -
QF_BV/sage/app1/bench_329,,4,86.6,,10,1210.7,,10,1210.7,,6,202.3,,6,202.3,,- -,- -
QF_BV/sage/app1/bench_333,,4,85.4,,22,622.4,,15,622.4,,12,183.7,,12,183.7,,- -,- -
