Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,11,106.5,,26,411.1,,26,411.1,,25,273.1,,25,273.1,,16,18.0
QF_BV/RWS/Example_8.txt,,7,47.7,,28,180.3,,26,173.1,,16,140.2,,16,140.2,,13,4.7
QF_BV/RWS/Example_9.txt,,9,444.2,,- -,- -,,- -,- -,,12,403.5,,12,403.5,,13,2618.2
QF_BV/RWS/Example_10.txt,,13,794.3,,20,1251.9,,20,1251.9,,19,252.4,,19,252.4,,20,180.4
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,35,1316.0,,35,1316.0,,- -,- -
QF_BV/RWS/Example_12.txt,,8,1782.1,,13,2013.1,,13,2013.1,,12,227.5,,12,227.5,,- -,- -
QF_BV/RWS/Example_13.txt,,10,139.0,,17,780.1,,16,1038.7,,13,240.3,,13,240.3,,12,47.1
QF_BV/RWS/Example_16.txt,,18,329.5,,- -,- -,,- -,- -,,27,576.9,,27,576.9,,28,67.6
QF_BV/RWS/Example_17.txt,,8,233.5,,11,1488.1,,11,1488.1,,11,273.9,,11,273.9,,11,103.6
QF_BV/sage/app1/bench_4,,3,184.4,,9,895.6,,9,895.6,,3,181.3,,3,181.3,,- -,- -
QF_BV/sage/app1/bench_29,,3,47.9,,11,854.4,,11,854.4,,6,199.4,,6,199.4,,- -,- -
QF_BV/sage/app1/bench_32,,3,98.6,,16,537.9,,15,542.3,,5,201.0,,5,201.0,,- -,- -
QF_BV/sage/app1/bench_37,,3,131.3,,10,1055.7,,10,1055.7,,3,175.7,,3,175.7,,- -,- -
QF_BV/sage/app1/bench_47,,3,72.2,,5,569.5,,5,569.5,,12,211.7,,12,211.7,,- -,- -
QF_BV/sage/app1/bench_52,,3,72.5,,40,851.5,,28,851.5,,4,196.2,,4,196.2,,- -,- -
QF_BV/sage/app1/bench_53,,3,41.5,,7,437.3,,7,437.3,,6,202.2,,6,202.2,,- -,- -
QF_BV/sage/app1/bench_54,,3,79.0,,46,775.7,,35,775.7,,7,211.8,,7,211.8,,- -,- -
QF_BV/sage/app1/bench_55,,3,84.3,,12,618.0,,12,618.0,,10,209.1,,10,209.1,,- -,- -
QF_BV/sage/app1/bench_60,,3,67.9,,45,682.0,,33,588.8,,7,222.3,,7,222.3,,- -,- -
QF_BV/sage/app1/bench_61,,3,68.0,,15,486.6,,15,486.6,,12,232.4,,12,232.4,,- -,- -
QF_BV/sage/app1/bench_62,,3,64.3,,20,486.9,,20,486.9,,9,157.5,,9,157.5,,- -,- -
QF_BV/sage/app1/bench_63,,3,134.4,,30,677.0,,27,677.0,,7,200.3,,7,200.3,,- -,- -
QF_BV/sage/app1/bench_66,,3,54.3,,13,544.6,,13,544.6,,55,659.2,,44,619.4,,- -,- -
QF_BV/sage/app1/bench_69,,3,71.3,,23,518.3,,19,897.5,,9,203.1,,9,203.1,,- -,- -
QF_BV/sage/app1/bench_99,,3,60.0,,60,865.2,,46,749.4,,6,158.7,,6,158.7,,- -,- -
QF_BV/sage/app1/bench_134,,3,64.1,,24,794.2,,21,737.4,,21,233.2,,20,233.2,,- -,- -
QF_BV/sage/app1/bench_169,,3,48.1,,72,779.6,,60,951.6,,33,343.1,,27,343.1,,- -,- -
QF_BV/sage/app1/bench_174,,3,56.3,,20,828.1,,19,828.1,,41,305.1,,34,395.3,,- -,- -
QF_BV/sage/app1/bench_175,,3,155.6,,96,1090.8,,76,1090.8,,47,523.3,,35,523.3,,- -,- -
QF_BV/sage/app1/bench_176,,3,58.2,,14,759.6,,11,759.6,,23,244.1,,23,244.1,,- -,- -
QF_BV/sage/app1/bench_177,,3,62.2,,12,866.3,,11,866.3,,9,182.9,,9,182.9,,- -,- -
QF_BV/sage/app1/bench_181,,3,141.7,,7,621.8,,7,588.0,,4,207.1,,4,207.1,,- -,- -
QF_BV/sage/app1/bench_182,,3,63.0,,11,643.9,,11,770.2,,6,198.2,,6,198.2,,- -,- -
QF_BV/sage/app1/bench_183,,3,78.8,,91,997.0,,64,1124.3,,25,374.8,,22,229.3,,- -,- -
QF_BV/sage/app1/bench_184,,3,59.5,,37,824.5,,30,764.7,,7,199.8,,7,199.8,,- -,- -
QF_BV/sage/app1/bench_185,,3,89.1,,29,518.1,,17,1171.0,,8,185.9,,8,185.9,,- -,- -
QF_BV/sage/app1/bench_188,,3,69.7,,51,724.3,,34,790.8,,7,186.2,,7,186.2,,- -,- -
QF_BV/sage/app1/bench_191,,3,58.9,,50,625.3,,40,893.5,,11,211.1,,11,211.1,,- -,- -
QF_BV/sage/app1/bench_201,,4,89.0,,30,570.5,,25,570.5,,29,349.9,,28,349.9,,- -,- -
QF_BV/sage/app1/bench_268,,3,64.5,,61,720.4,,47,720.4,,25,286.9,,24,286.9,,- -,- -
QF_BV/sage/app1/bench_310,,3,70.0,,16,764.2,,15,1365.7,,12,170.4,,12,170.4,,- -,- -
QF_BV/sage/app1/bench_313,,3,71.7,,17,1144.6,,15,911.3,,14,222.9,,13,222.9,,- -,- -
QF_BV/sage/app1/bench_329,,3,61.7,,16,452.7,,16,452.7,,5,180.6,,5,180.6,,- -,- -
QF_BV/sage/app1/bench_333,,4,86.1,,31,779.5,,25,779.5,,18,172.3,,18,172.3,,- -,- -
QF_BV/sage/app1/bench_334,,4,53.5,,13,848.6,,13,848.6,,6,156.0,,6,156.0,,- -,- -
QF_BV/sage/app1/bench_335,,4,56.5,,36,821.4,,30,744.0,,14,211.3,,14,229.2,,- -,- -
QF_BV/sage/app1/bench_338,,4,103.4,,21,576.7,,18,645.1,,8,149.4,,8,149.4,,- -,- -
QF_BV/sage/app1/bench_342,,4,80.9,,74,1160.9,,59,1160.9,,21,267.0,,20,180.2,,- -,- -
QF_BV/sage/app1/bench_343,,4,83.7,,136,1239.0,,97,1239.0,,12,198.9,,11,202.7,,- -,- -
QF_BV/sage/app1/bench_344,,4,82.1,,34,757.2,,28,757.2,,5,175.1,,5,175.1,,- -,- -
QF_BV/sage/app1/bench_345,,4,150.2,,19,593.7,,18,593.7,,33,428.2,,32,428.2,,- -,- -
QF_BV/sage/app1/bench_349,,4,52.6,,19,978.7,,16,978.7,,6,192.2,,6,192.2,,- -,- -
QF_BV/sage/app1/bench_352,,4,52.1,,54,1164.7,,39,1140.7,,7,168.3,,7,168.3,,- -,- -
QF_BV/sage/app1/bench_356,,4,101.5,,11,653.2,,11,653.2,,19,200.8,,18,205.0,,4,2452.2
QF_BV/sage/app1/bench_372,,3,69.0,,18,561.1,,18,561.1,,7,195.6,,7,195.6,,- -,- -
QF_BV/sage/app1/bench_407,,3,56.9,,71,1247.0,,49,1022.8,,4,181.0,,4,181.0,,- -,- -
QF_BV/sage/app1/bench_411,,4,82.9,,60,1096.2,,40,1071.1,,21,188.6,,21,188.6,,- -,- -
QF_BV/sage/app1/bench_412,,4,52.5,,67,975.3,,51,975.3,,4,161.5,,4,161.5,,- -,- -
QF_BV/sage/app1/bench_413,,3,57.5,,95,1223.0,,70,1223.0,,13,192.6,,13,192.6,,- -,- -
QF_BV/sage/app1/bench_415,,4,121.5,,41,888.8,,32,888.8,,21,196.9,,21,196.9,,- -,- -
QF_BV/sage/app1/bench_419,,4,84.8,,- -,- -,,- -,- -,,52,779.5,,34,495.1,,- -,- -
QF_BV/sage/app1/bench_420,,4,125.6,,87,1319.1,,55,1319.1,,14,192.4,,14,192.4,,- -,- -
