Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,11,132.6,,27,478.9,,26,478.9,,22,190.7,,22,190.7,,16,11.3
QF_BV/RWS/Example_8.txt,,7,64.4,,30,173.1,,26,180.3,,18,182.4,,18,182.4,,13,4.6
QF_BV/RWS/Example_9.txt,,9,751.4,,- -,- -,,- -,- -,,12,420.8,,12,420.8,,- -,- -
QF_BV/RWS/Example_10.txt,,13,572.7,,22,1235.3,,22,1235.3,,19,291.7,,19,291.7,,18,97.8
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,33,845.9,,33,845.9,,- -,- -
QF_BV/RWS/Example_12.txt,,7,1502.2,,15,1503.5,,15,1503.5,,13,244.3,,13,244.3,,- -,- -
QF_BV/RWS/Example_13.txt,,10,200.2,,15,861.3,,15,1045.0,,14,196.0,,14,196.0,,13,29.3
QF_BV/RWS/Example_16.txt,,19,439.4,,- -,- -,,- -,- -,,28,376.8,,28,341.8,,25,73.7
QF_BV/RWS/Example_17.txt,,8,225.3,,12,1667.3,,12,1667.3,,12,229.3,,12,229.3,,11,114.9
QF_BV/sage/app1/bench_4,,3,209.3,,8,642.9,,8,642.9,,3,158.0,,3,158.0,,- -,- -
QF_BV/sage/app1/bench_29,,3,164.4,,10,714.8,,10,714.8,,4,111.4,,4,111.4,,- -,- -
QF_BV/sage/app1/bench_32,,3,64.6,,4,409.1,,4,409.1,,5,203.5,,5,203.5,,- -,- -
QF_BV/sage/app1/bench_37,,3,197.8,,8,729.2,,8,729.2,,3,179.5,,3,179.5,,- -,- -
QF_BV/sage/app1/bench_47,,3,79.1,,71,967.5,,46,967.5,,54,608.3,,46,706.4,,- -,- -
QF_BV/sage/app1/bench_52,,3,72.0,,85,975.7,,67,975.7,,10,188.1,,8,195.2,,- -,- -
QF_BV/sage/app1/bench_53,,3,60.7,,12,356.9,,10,356.9,,7,193.4,,7,193.4,,- -,- -
QF_BV/sage/app1/bench_54,,3,61.0,,23,603.2,,22,603.2,,12,203.3,,12,203.3,,- -,- -
QF_BV/sage/app1/bench_55,,3,73.1,,16,637.5,,16,637.5,,9,201.8,,8,201.8,,- -,- -
QF_BV/sage/app1/bench_60,,3,96.1,,81,935.4,,49,935.4,,16,227.4,,16,227.4,,- -,- -
QF_BV/sage/app1/bench_61,,3,71.1,,9,660.5,,9,660.5,,12,223.4,,12,223.4,,- -,- -
QF_BV/sage/app1/bench_62,,3,55.7,,54,844.5,,43,844.5,,5,206.7,,5,206.7,,- -,- -
QF_BV/sage/app1/bench_63,,3,58.5,,19,634.0,,17,940.2,,23,348.8,,21,348.8,,- -,- -
QF_BV/sage/app1/bench_66,,3,71.5,,12,679.9,,12,679.9,,13,170.7,,12,170.7,,- -,- -
QF_BV/sage/app1/bench_69,,3,57.1,,43,780.0,,31,654.2,,10,215.4,,10,215.4,,- -,- -
QF_BV/sage/app1/bench_99,,3,57.3,,63,749.4,,50,851.8,,23,362.2,,23,277.4,,- -,- -
QF_BV/sage/app1/bench_134,,3,72.8,,37,767.9,,30,767.9,,16,209.8,,15,175.8,,- -,- -
QF_BV/sage/app1/bench_169,,3,58.9,,62,865.1,,51,659.4,,13,170.3,,13,170.3,,- -,- -
QF_BV/sage/app1/bench_174,,3,62.8,,67,1095.9,,52,1095.9,,49,395.3,,38,305.1,,- -,- -
QF_BV/sage/app1/bench_175,,3,79.5,,17,730.1,,17,730.1,,9,208.3,,9,208.3,,- -,- -
QF_BV/sage/app1/bench_176,,3,60.2,,137,1221.2,,114,1221.2,,18,233.4,,18,233.4,,- -,- -
QF_BV/sage/app1/bench_177,,3,62.8,,6,692.5,,6,692.5,,30,350.8,,24,363.1,,- -,- -
QF_BV/sage/app1/bench_181,,3,241.6,,8,474.1,,8,474.1,,4,205.7,,4,205.7,,- -,- -
QF_BV/sage/app1/bench_182,,3,64.6,,40,642.5,,33,642.5,,5,182.6,,5,182.6,,- -,- -
QF_BV/sage/app1/bench_183,,3,69.1,,89,1124.3,,46,877.7,,36,399.1,,29,415.9,,- -,- -
QF_BV/sage/app1/bench_184,,3,67.1,,56,839.5,,42,839.5,,16,199.0,,15,210.4,,- -,- -
QF_BV/sage/app1/bench_185,,3,57.5,,48,730.6,,35,638.4,,7,187.9,,7,187.9,,- -,- -
QF_BV/sage/app1/bench_188,,3,59.5,,52,790.8,,40,724.3,,24,379.8,,23,379.8,,- -,- -
QF_BV/sage/app1/bench_191,,3,60.6,,25,461.1,,22,516.6,,45,489.2,,41,489.2,,- -,- -
QF_BV/sage/app1/bench_201,,4,151.5,,15,894.2,,14,720.8,,6,192.9,,6,192.9,,- -,- -
QF_BV/sage/app1/bench_268,,3,74.0,,21,712.0,,17,691.1,,16,199.9,,16,199.9,,- -,- -
QF_BV/sage/app1/bench_310,,3,68.5,,32,771.0,,16,764.2,,12,186.5,,12,186.5,,- -,- -
QF_BV/sage/app1/bench_313,,4,50.4,,23,911.3,,17,719.6,,7,182.8,,7,182.8,,- -,- -
QF_BV/sage/app1/bench_329,,3,81.2,,- -,- -,,90,1229.7,,58,773.9,,49,735.0,,- -,- -
