Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,11,93.4,,28,545.3,,28,545.3,,24,239.4,,23,200.1,,16,17.5
QF_BV/RWS/Example_8.txt,,7,47.1,,24,186.6,,22,186.6,,23,158.7,,21,165.8,,10,2.2
QF_BV/RWS/Example_9.txt,,9,448.6,,- -,- -,,- -,- -,,12,747.1,,12,747.1,,- -,- -
QF_BV/RWS/Example_10.txt,,13,697.8,,19,1305.6,,19,1305.6,,20,344.9,,20,344.9,,18,161.2
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,32,1114.7,,32,1114.7,,- -,- -
QF_BV/RWS/Example_12.txt,,8,2128.7,,14,1359.4,,14,1359.4,,11,242.8,,11,242.8,,11,2013.0
QF_BV/RWS/Example_13.txt,,9,187.4,,15,1045.0,,14,861.3,,15,203.2,,15,203.2,,13,66.3
QF_BV/RWS/Example_16.txt,,19,286.7,,26,1102.2,,26,1102.2,,29,519.1,,29,537.9,,27,63.1
QF_BV/RWS/Example_17.txt,,8,410.1,,10,1560.4,,10,1560.4,,11,219.5,,11,219.5,,12,118.4
QF_BV/sage/app1/bench_4,,3,209.8,,4,869.1,,4,869.1,,3,191.7,,3,191.7,,- -,- -
QF_BV/sage/app1/bench_29,,3,83.7,,20,643.2,,20,643.2,,16,221.7,,16,221.7,,- -,- -
QF_BV/sage/app1/bench_32,,3,76.7,,8,481.6,,8,481.6,,7,203.1,,7,203.1,,- -,- -
QF_BV/sage/app1/bench_37,,3,391.6,,5,927.4,,5,927.4,,3,197.4,,3,197.4,,- -,- -
QF_BV/sage/app1/bench_47,,3,63.1,,51,768.1,,38,768.1,,48,595.9,,42,595.9,,- -,- -
QF_BV/sage/app1/bench_52,,3,71.6,,10,820.4,,9,820.4,,20,246.2,,20,246.2,,- -,- -
QF_BV/sage/app1/bench_53,,3,118.1,,14,452.1,,13,735.8,,7,185.6,,7,185.6,,- -,- -
QF_BV/sage/app1/bench_54,,3,39.9,,13,930.3,,13,930.3,,28,405.0,,26,405.0,,- -,- -
QF_BV/sage/app1/bench_55,,3,87.4,,22,563.0,,21,563.0,,10,206.1,,10,206.1,,- -,- -
QF_BV/sage/app1/bench_60,,3,106.3,,23,560.0,,23,560.0,,20,246.8,,20,246.8,,- -,- -
QF_BV/sage/app1/bench_61,,3,95.7,,25,545.3,,22,545.3,,9,220.1,,9,220.1,,- -,- -
QF_BV/sage/app1/bench_62,,3,68.7,,23,501.8,,22,501.8,,62,642.2,,45,642.2,,- -,- -
QF_BV/sage/app1/bench_63,,3,77.4,,55,846.3,,44,846.3,,55,743.9,,45,743.9,,- -,- -
QF_BV/sage/app1/bench_66,,3,72.1,,32,612.6,,30,612.6,,9,186.0,,9,186.0,,- -,- -
QF_BV/sage/app1/bench_69,,3,67.5,,68,862.0,,54,862.0,,62,577.1,,57,618.7,,- -,- -
QF_BV/sage/app1/bench_99,,3,61.8,,37,995.1,,34,995.1,,46,465.7,,36,465.7,,- -,- -
QF_BV/sage/app1/bench_134,,3,43.5,,29,734.6,,28,629.0,,7,195.1,,7,195.1,,- -,- -
QF_BV/sage/app1/bench_169,,3,60.1,,53,659.4,,43,865.1,,14,169.2,,14,169.2,,- -,- -
QF_BV/sage/app1/bench_174,,3,66.0,,23,903.4,,21,903.4,,17,214.0,,17,214.0,,- -,- -
QF_BV/sage/app1/bench_175,,3,104.7,,13,618.8,,13,618.8,,9,219.2,,9,219.2,,- -,- -
QF_BV/sage/app1/bench_176,,3,38.1,,34,901.6,,30,608.7,,17,217.9,,17,217.9,,- -,- -
QF_BV/sage/app1/bench_177,,3,68.0,,69,962.9,,52,962.9,,9,183.7,,9,183.7,,- -,- -
QF_BV/sage/app1/bench_181,,3,201.6,,6,604.5,,6,875.5,,4,215.5,,4,215.5,,- -,- -
QF_BV/sage/app1/bench_182,,3,64.1,,22,711.5,,21,711.5,,22,321.6,,22,410.0,,- -,- -
QF_BV/sage/app1/bench_183,,3,65.0,,41,628.4,,33,900.1,,19,231.7,,19,231.3,,- -,- -
QF_BV/sage/app1/bench_184,,3,55.6,,25,672.2,,23,662.2,,34,458.7,,28,458.7,,- -,- -
QF_BV/sage/app1/bench_185,,3,126.4,,198,1171.0,,38,781.9,,18,182.3,,18,182.3,,- -,- -
QF_BV/sage/app1/bench_188,,3,36.7,,41,581.4,,29,581.4,,55,673.2,,37,668.5,,- -,- -
QF_BV/sage/app1/bench_191,,3,62.5,,22,627.0,,19,524.2,,36,425.2,,33,425.2,,- -,- -
QF_BV/sage/app1/bench_201,,3,71.0,,23,740.5,,23,740.5,,26,377.4,,25,377.4,,- -,- -
QF_BV/sage/app1/bench_268,,3,104.2,,59,897.3,,44,897.3,,4,163.7,,4,163.7,,- -,- -
QF_BV/sage/app1/bench_310,,4,178.3,,35,1365.7,,29,732.5,,14,177.0,,13,177.0,,- -,- -
QF_BV/sage/app1/bench_313,,4,87.7,,18,719.6,,15,1105.9,,9,200.2,,8,197.9,,- -,- -
QF_BV/sage/app1/bench_329,,4,74.0,,28,907.8,,24,854.3,,17,170.7,,17,170.7,,- -,- -
QF_BV/sage/app1/bench_333,,3,69.4,,40,1053.6,,29,669.6,,10,176.0,,10,176.0,,- -,- -
QF_BV/sage/app1/bench_334,,3,66.5,,31,1099.5,,26,735.1,,19,223.6,,17,169.8,,- -,- -
QF_BV/sage/app1/bench_335,,3,63.0,,32,825.6,,26,778.1,,7,170.7,,7,170.7,,- -,- -
QF_BV/sage/app1/bench_338,,4,153.3,,7,514.2,,7,514.2,,17,198.7,,17,198.7,,- -,- -
QF_BV/sage/app1/bench_342,,3,52.4,,21,740.7,,20,740.7,,20,180.2,,20,267.0,,- -,- -
QF_BV/sage/app1/bench_343,,3,62.9,,58,855.4,,41,855.4,,16,202.7,,11,198.9,,- -,- -
