Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,11,277.2,,19,377.6,,19,377.6,,20,246.3,,20,246.3,,15,16.8
QF_BV/RWS/Example_8.txt,,7,38.0,,17,160.6,,16,143.9,,20,164.7,,20,200.9,,13,4.8
QF_BV/RWS/Example_9.txt,,9,310.8,,- -,- -,,- -,- -,,13,540.7,,13,540.7,,- -,- -
QF_BV/RWS/Example_10.txt,,13,430.9,,21,1446.1,,21,1446.1,,18,336.7,,18,336.7,,20,115.9
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,34,1096.9,,34,1096.9,,- -,- -
QF_BV/RWS/Example_12.txt,,8,2236.2,,14,1419.0,,14,1419.0,,13,260.9,,13,260.9,,12,3199.8
QF_BV/RWS/Example_13.txt,,10,211.3,,18,762.4,,18,695.7,,15,197.8,,15,197.8,,13,61.4
QF_BV/RWS/Example_16.txt,,19,378.9,,- -,- -,,- -,- -,,29,537.9,,28,376.8,,28,79.7
QF_BV/RWS/Example_17.txt,,8,232.3,,11,1489.3,,11,1489.3,,11,217.9,,11,217.9,,11,113.2
QF_BV/sage/app1/bench_4,,3,234.0,,9,695.3,,9,695.3,,3,185.1,,3,185.1,,- -,- -
QF_BV/sage/app1/bench_29,,3,138.6,,11,574.9,,11,574.9,,5,182.2,,5,182.2,,- -,- -
QF_BV/sage/app1/bench_32,,3,48.3,,16,542.3,,15,572.0,,4,155.6,,4,155.6,,- -,- -
QF_BV/sage/app1/bench_37,,3,207.2,,6,976.6,,6,976.6,,3,164.7,,3,164.7,,- -,- -
QF_BV/sage/app1/bench_47,,3,75.7,,34,824.8,,33,824.8,,55,706.4,,48,608.3,,- -,- -
QF_BV/sage/app1/bench_52,,3,40.5,,38,809.5,,27,809.5,,6,133.2,,6,133.2,,- -,- -
QF_BV/sage/app1/bench_53,,3,75.3,,13,735.8,,11,452.1,,15,181.8,,15,181.8,,- -,- -
QF_BV/sage/app1/bench_54,,3,81.0,,15,594.0,,14,527.6,,16,242.4,,16,242.4,,- -,- -
QF_BV/sage/app1/bench_55,,3,89.4,,10,385.9,,10,385.9,,8,202.7,,8,202.7,,- -,- -
QF_BV/sage/app1/bench_60,,3,75.3,,31,465.1,,27,465.1,,7,192.3,,7,192.3,,- -,- -
QF_BV/sage/app1/bench_61,,3,142.0,,12,766.1,,12,654.6,,11,209.7,,11,209.7,,- -,- -
QF_BV/sage/app1/bench_62,,3,88.2,,43,829.2,,32,829.2,,12,184.6,,12,184.6,,- -,- -
QF_BV/sage/app1/bench_63,,3,68.5,,9,815.4,,9,815.4,,25,331.4,,24,331.4,,- -,- -
QF_BV/sage/app1/bench_66,,3,60.0,,27,1061.6,,20,910.8,,8,168.8,,8,168.8,,- -,- -
QF_BV/sage/app1/bench_69,,3,60.4,,21,897.5,,17,518.3,,8,207.3,,8,207.3,,- -,- -
QF_BV/sage/app1/bench_99,,3,56.4,,13,855.1,,13,855.1,,11,175.2,,10,175.2,,- -,- -
QF_BV/sage/app1/bench_134,,3,61.0,,18,731.4,,15,731.4,,55,675.6,,50,675.7,,- -,- -
QF_BV/sage/app1/bench_169,,3,59.9,,11,763.1,,10,763.1,,5,126.5,,5,126.5,,- -,- -
