Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,98,1001.4,,99,1389.0,,237,2319.1,,108,559.0
QF_BV/RWS/Example_8.txt,,31,150.2,,33,95.7,,50,192.0,,35,116.5
QF_BV/RWS/Example_9.txt,,53,2090.2,,58,2558.1,,87,2948.8,,56,1410.2
QF_BV/RWS/Example_10.txt,,- -,- -,,- -,- -,,- -,- -,,130,2224.5
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_13.txt,,88,1569.2,,94,1057.5,,180,3145.4,,97,936.6
QF_BV/RWS/Example_16.txt,,85,1595.3,,88,1647.9,,157,1793.5,,91,997.2
QF_BV/RWS/Example_17.txt,,75,1675.7,,83,1912.6,,146,3096.7,,80,1418.1
QF_BV/sage/app1/bench_4,,14,798.0,,35,1317.6,,30,1642.4,,17,400.6
QF_BV/sage/app1/bench_29,,18,377.7,,19,242.0,,102,1495.5,,26,296.0
QF_BV/sage/app1/bench_32,,16,330.1,,18,215.4,,63,624.1,,23,182.4
QF_BV/sage/app1/bench_37,,14,788.3,,35,1353.7,,23,1317.2,,17,297.9
QF_BV/sage/app1/bench_47,,18,273.6,,24,268.5,,98,1741.6,,26,178.9
QF_BV/sage/app1/bench_52,,17,183.1,,24,204.9,,97,793.1,,24,101.1
QF_BV/sage/app1/bench_53,,18,209.7,,23,254.9,,126,1349.9,,24,106.2
QF_BV/sage/app1/bench_54,,18,345.5,,28,295.8,,105,1256.7,,26,169.8
QF_BV/sage/app1/bench_55,,17,291.1,,24,246.4,,131,2248.8,,23,162.0
QF_BV/sage/app1/bench_60,,17,293.7,,21,244.7,,72,878.5,,25,257.2
QF_BV/sage/app1/bench_61,,17,290.6,,24,233.2,,58,487.3,,24,162.7
QF_BV/sage/app1/bench_62,,18,234.0,,25,279.1,,116,1181.0,,26,163.9
QF_BV/sage/app1/bench_63,,18,295.1,,24,171.8,,83,945.9,,25,168.6
QF_BV/sage/app1/bench_66,,18,323.7,,24,283.1,,94,1046.8,,24,153.1
QF_BV/sage/app1/bench_69,,17,264.4,,23,154.6,,37,423.1,,24,154.5
QF_BV/sage/app1/bench_99,,17,247.1,,22,153.1,,100,1520.5,,27,149.5
QF_BV/sage/app1/bench_134,,17,245.8,,24,168.4,,48,983.8,,24,145.6
QF_BV/sage/app1/bench_169,,17,235.8,,24,216.6,,79,717.7,,23,129.7
QF_BV/sage/app1/bench_174,,16,207.8,,26,206.2,,82,1166.9,,25,147.8
QF_BV/sage/app1/bench_175,,17,366.4,,24,196.9,,82,843.9,,24,91.9
QF_BV/sage/app1/bench_176,,17,218.2,,24,227.0,,95,1500.2,,23,140.8
QF_BV/sage/app1/bench_177,,17,269.2,,21,191.7,,85,1607.2,,23,147.0
QF_BV/sage/app1/bench_181,,15,880.1,,38,1321.3,,- -,- -,,18,380.4
QF_BV/sage/app1/bench_182,,16,224.7,,21,354.4,,77,519.0,,23,135.1
QF_BV/sage/app1/bench_183,,16,227.4,,20,195.9,,103,1219.4,,22,130.7
QF_BV/sage/app1/bench_184,,17,248.3,,26,256.2,,114,1022.5,,25,148.5
QF_BV/sage/app1/bench_185,,17,405.8,,21,485.1,,154,2604.7,,26,158.4
QF_BV/sage/app1/bench_188,,16,428.3,,25,247.0,,119,2293.7,,23,140.2
QF_BV/sage/app1/bench_191,,17,254.7,,24,215.1,,106,1159.8,,25,132.7
QF_BV/sage/app1/bench_201,,17,276.6,,24,215.0,,109,812.4,,24,148.9
QF_BV/sage/app1/bench_268,,18,180.0,,23,225.1,,71,557.3,,25,142.4
QF_BV/sage/app1/bench_310,,17,191.5,,28,280.0,,259,2368.5,,25,224.3
QF_BV/sage/app1/bench_313,,18,399.0,,29,273.8,,91,1405.2,,25,176.9
QF_BV/sage/app1/bench_329,,26,409.2,,42,396.9,,- -,- -,,38,243.2
QF_BV/sage/app1/bench_333,,26,387.8,,38,248.9,,- -,- -,,40,231.2
QF_BV/sage/app1/bench_334,,27,430.0,,34,297.9,,- -,- -,,40,304.9
QF_BV/sage/app1/bench_335,,26,410.5,,39,393.2,,- -,- -,,40,238.0
QF_BV/sage/app1/bench_338,,18,499.4,,26,273.6,,133,1037.2,,23,101.5
QF_BV/sage/app1/bench_342,,25,301.2,,44,414.2,,- -,- -,,40,243.8
QF_BV/sage/app1/bench_343,,26,399.4,,38,380.9,,- -,- -,,39,220.5
QF_BV/sage/app1/bench_344,,26,590.9,,34,342.6,,- -,- -,,42,255.2
QF_BV/sage/app1/bench_345,,16,185.4,,28,245.7,,93,738.5,,21,124.7
QF_BV/sage/app1/bench_349,,16,347.6,,27,242.3,,59,618.6,,21,137.9
QF_BV/sage/app1/bench_352,,26,248.6,,36,379.6,,- -,- -,,36,214.1
QF_BV/sage/app1/bench_356,,25,333.0,,32,220.8,,- -,- -,,36,284.2
QF_BV/sage/app1/bench_372,,25,518.1,,37,356.5,,- -,- -,,35,210.2
QF_BV/sage/app1/bench_407,,23,953.6,,31,312.8,,- -,- -,,35,141.4
QF_BV/sage/app1/bench_411,,24,329.3,,29,206.2,,- -,- -,,32,174.5
QF_BV/sage/app1/bench_412,,24,308.5,,30,286.6,,- -,- -,,31,173.6
QF_BV/sage/app1/bench_413,,24,343.0,,28,249.9,,- -,- -,,30,295.7
QF_BV/sage/app1/bench_415,,24,350.3,,32,333.2,,- -,- -,,33,196.2
QF_BV/sage/app1/bench_419,,24,308.0,,29,284.4,,- -,- -,,33,266.0
QF_BV/sage/app1/bench_420,,23,361.2,,33,325.4,,- -,- -,,29,111.2
QF_BV/sage/app1/bench_421,,24,392.0,,28,174.6,,- -,- -,,30,207.9
QF_BV/sage/app1/bench_422,,23,240.8,,32,282.7,,- -,- -,,30,181.9
QF_BV/sage/app1/bench_426,,15,216.9,,19,122.1,,131,2455.7,,18,111.8
QF_BV/sage/app1/bench_429,,23,317.0,,31,294.4,,- -,- -,,29,162.9
QF_BV/sage/app1/bench_443,,23,338.6,,31,294.0,,- -,- -,,30,175.7
QF_BV/sage/app1/bench_511,,26,265.0,,59,448.9,,267,3523.8,,33,172.3
QF_BV/sage/app1/bench_512,,26,209.3,,38,215.1,,- -,- -,,30,169.6
QF_BV/sage/app1/bench_517,,24,250.3,,92,508.1,,- -,- -,,33,203.0
QF_BV/sage/app1/bench_531,,26,250.7,,31,256.6,,242,3130.0,,29,181.2
QF_BV/sage/app1/bench_535,,26,221.4,,35,279.8,,- -,- -,,32,170.4
QF_BV/sage/app1/bench_537,,25,201.3,,33,156.9,,256,3345.4,,32,183.7
QF_BV/sage/app1/bench_539,,24,188.1,,44,270.6,,- -,- -,,30,178.3
QF_BV/sage/app1/bench_542,,26,241.3,,36,266.5,,162,1723.3,,34,176.1
QF_BV/sage/app1/bench_545,,26,282.3,,53,391.2,,231,3049.1,,30,157.4
QF_BV/sage/app1/bench_552,,27,376.5,,41,341.5,,239,2431.8,,35,182.7
QF_BV/sage/app1/bench_556,,23,341.3,,32,221.1,,166,2205.9,,32,187.9
QF_BV/sage/app1/bench_562,,21,342.4,,24,207.2,,95,1398.5,,26,149.4
QF_BV/sage/app1/bench_564,,21,342.9,,23,198.5,,64,642.2,,25,158.2
QF_BV/sage/app1/bench_567,,21,302.3,,22,130.2,,100,1034.5,,25,129.3
QF_BV/sage/app1/bench_571,,21,288.1,,21,186.4,,91,714.4,,25,133.0
QF_BV/sage/app1/bench_602,,20,403.2,,23,234.2,,82,721.8,,25,148.1
QF_BV/sage/app1/bench_611,,20,307.9,,23,153.9,,115,2641.2,,25,163.8
QF_BV/sage/app1/bench_620,,20,309.4,,22,207.1,,97,1145.0,,24,133.1
QF_BV/sage/app1/bench_629,,20,417.8,,22,200.6,,102,1163.8,,23,137.6
QF_BV/sage/app1/bench_638,,20,286.2,,22,220.9,,80,590.7,,25,156.0
QF_BV/sage/app1/bench_646,,20,285.2,,21,178.5,,119,1120.8,,24,87.0
QF_BV/sage/app1/bench_655,,21,292.9,,20,190.4,,115,949.2,,24,125.2
QF_BV/sage/app1/bench_664,,21,307.7,,22,176.6,,101,1066.0,,23,124.5
QF_BV/sage/app1/bench_674,,21,296.5,,22,249.0,,102,1119.8,,24,134.5
QF_BV/sage/app1/bench_681,,14,877.6,,25,1063.6,,24,734.9,,17,446.0
QF_BV/sage/app1/bench_683,,21,227.6,,20,162.8,,90,960.0,,24,184.5
QF_BV/sage/app1/bench_691,,21,268.6,,21,179.2,,124,837.2,,26,131.9
QF_BV/sage/app1/bench_692,,14,830.5,,35,1164.7,,22,1148.7,,16,354.4
QF_BV/sage/app1/bench_699,,21,256.2,,21,193.3,,80,796.0,,25,128.5
QF_BV/sage/app1/bench_707,,21,178.1,,22,164.1,,153,1615.2,,24,142.2
QF_BV/sage/app1/bench_715,,22,268.3,,22,284.1,,125,803.6,,25,78.5
