Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,6,67.2,,13,256.9,,13,256.9,,16,132.3,,15,157.7,,8,7.5
QF_BV/RWS/Example_8.txt,,5,65.0,,12,98.1,,12,98.1,,12,105.7,,12,105.7,,6,2.4
QF_BV/RWS/Example_9.txt,,6,333.7,,- -,- -,,- -,- -,,7,234.8,,7,234.8,,7,1155.6
QF_BV/RWS/Example_10.txt,,7,239.0,,9,725.2,,9,725.2,,9,200.3,,9,200.3,,9,59.9
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,13,394.0,,13,394.0,,- -,- -
QF_BV/RWS/Example_12.txt,,4,940.9,,8,905.8,,8,905.8,,5,176.5,,5,176.5,,5,1572.9
QF_BV/RWS/Example_13.txt,,5,102.8,,7,385.5,,7,385.5,,6,149.3,,6,149.3,,6,40.1
QF_BV/RWS/Example_16.txt,,8,183.7,,10,960.5,,10,960.5,,10,192.3,,10,192.3,,10,27.9
QF_BV/RWS/Example_17.txt,,5,165.7,,6,1035.5,,6,1035.5,,6,147.0,,6,147.0,,5,25.7
QF_BV/sage/app1/bench_4,,2,147.2,,9,344.4,,9,344.4,,2,153.7,,2,153.7,,- -,- -
QF_BV/sage/app1/bench_29,,2,58.6,,4,505.0,,4,505.0,,3,169.9,,3,169.9,,- -,- -
QF_BV/sage/app1/bench_32,,2,74.1,,3,427.6,,3,427.6,,3,155.0,,3,155.0,,- -,- -
QF_BV/sage/app1/bench_37,,2,157.6,,2,378.5,,2,378.5,,2,192.9,,2,192.9,,- -,- -
QF_BV/sage/app1/bench_47,,2,65.2,,17,319.0,,17,319.0,,3,154.3,,3,154.3,,- -,- -
QF_BV/sage/app1/bench_52,,2,65.6,,5,505.0,,5,505.0,,3,158.9,,3,158.9,,- -,- -
QF_BV/sage/app1/bench_53,,2,51.5,,13,300.9,,13,300.9,,3,191.5,,3,191.5,,- -,- -
QF_BV/sage/app1/bench_54,,2,52.1,,12,447.3,,12,447.3,,5,177.0,,5,177.0,,- -,- -
