Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,6,74.7,,21,227.5,,19,227.5,,14,143.2,,14,143.2,,8,8.8
QF_BV/RWS/Example_8.txt,,5,42.6,,11,75.1,,11,75.1,,11,106.9,,10,56.7,,6,1.8
QF_BV/RWS/Example_9.txt,,5,335.9,,- -,- -,,- -,- -,,7,348.8,,7,348.8,,7,1473.3
QF_BV/RWS/Example_10.txt,,7,388.6,,9,1393.0,,9,1393.0,,9,233.9,,9,233.9,,9,85.2
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,12,352.6,,12,352.6,,- -,- -
QF_BV/RWS/Example_12.txt,,4,2269.4,,5,1079.6,,5,1079.6,,6,147.2,,6,147.2,,6,840.0
QF_BV/RWS/Example_13.txt,,5,184.3,,9,311.4,,9,311.4,,7,137.8,,7,137.8,,6,19.4
QF_BV/RWS/Example_16.txt,,8,346.2,,10,1032.0,,10,1032.0,,10,259.4,,10,259.4,,11,38.9
QF_BV/RWS/Example_17.txt,,5,216.1,,6,869.1,,6,869.1,,6,128.4,,6,128.4,,7,89.2
QF_BV/sage/app1/bench_4,,2,87.6,,7,665.5,,7,665.5,,2,179.9,,2,179.9,,- -,- -
QF_BV/sage/app1/bench_29,,2,54.2,,9,320.7,,9,320.7,,3,165.2,,3,165.2,,- -,- -
QF_BV/sage/app1/bench_32,,2,61.0,,3,324.2,,3,324.2,,4,157.5,,4,157.5,,- -,- -
QF_BV/sage/app1/bench_37,,2,161.0,,2,439.8,,2,439.8,,3,147.8,,3,147.8,,- -,- -
QF_BV/sage/app1/bench_47,,2,59.4,,8,420.7,,8,420.7,,4,152.3,,4,152.3,,- -,- -
QF_BV/sage/app1/bench_52,,2,30.2,,11,388.3,,10,388.3,,22,282.3,,22,282.3,,- -,- -
QF_BV/sage/app1/bench_53,,2,101.6,,19,321.9,,19,321.9,,3,147.8,,3,147.8,,- -,- -
QF_BV/sage/app1/bench_54,,2,51.7,,12,400.1,,12,400.1,,22,348.8,,22,348.8,,- -,- -
QF_BV/sage/app1/bench_55,,2,55.2,,3,358.9,,3,358.9,,5,176.2,,5,176.2,,- -,- -
QF_BV/sage/app1/bench_60,,2,52.5,,15,364.8,,15,336.9,,3,144.7,,3,144.7,,- -,- -
QF_BV/sage/app1/bench_61,,2,50.2,,5,557.2,,5,557.2,,4,142.6,,4,142.6,,- -,- -
QF_BV/sage/app1/bench_62,,2,35.2,,19,392.7,,19,392.7,,5,142.9,,5,142.9,,- -,- -
QF_BV/sage/app1/bench_63,,2,57.1,,9,530.8,,9,530.8,,6,167.7,,6,167.7,,- -,- -
QF_BV/sage/app1/bench_66,,2,95.2,,7,419.3,,7,419.3,,3,163.4,,3,163.4,,- -,- -
QF_BV/sage/app1/bench_69,,2,33.6,,21,392.5,,21,392.5,,51,532.0,,47,532.0,,- -,- -
QF_BV/sage/app1/bench_99,,2,42.9,,10,565.7,,10,565.7,,42,544.0,,40,544.0,,- -,- -
QF_BV/sage/app1/bench_134,,2,48.0,,20,505.6,,18,505.6,,10,136.6,,10,142.2,,- -,- -
QF_BV/sage/app1/bench_169,,2,47.7,,7,371.9,,7,371.9,,58,555.8,,55,584.2,,- -,- -
QF_BV/sage/app1/bench_174,,2,49.3,,6,532.2,,6,532.2,,6,122.6,,6,122.6,,- -,- -
QF_BV/sage/app1/bench_175,,2,51.7,,11,474.0,,11,474.0,,9,158.3,,9,158.3,,- -,- -
QF_BV/sage/app1/bench_176,,2,46.1,,10,596.9,,10,596.9,,3,144.8,,3,144.8,,2,3071.2
QF_BV/sage/app1/bench_177,,2,52.6,,14,445.5,,14,445.5,,6,166.5,,6,166.5,,- -,- -
QF_BV/sage/app1/bench_181,,2,171.0,,3,434.6,,3,434.6,,2,165.8,,2,165.8,,- -,- -
QF_BV/sage/app1/bench_182,,2,97.2,,9,130.7,,8,130.7,,11,159.3,,11,159.3,,- -,- -
QF_BV/sage/app1/bench_183,,2,51.0,,4,442.3,,4,442.3,,7,152.7,,7,152.7,,- -,- -
QF_BV/sage/app1/bench_184,,2,28.5,,26,517.0,,24,517.0,,7,151.7,,7,151.7,,- -,- -
QF_BV/sage/app1/bench_185,,2,28.9,,21,524.5,,21,524.5,,36,528.8,,27,452.4,,- -,- -
QF_BV/sage/app1/bench_188,,2,46.6,,6,389.4,,6,389.4,,7,140.7,,7,140.7,,- -,- -
QF_BV/sage/app1/bench_191,,2,75.5,,6,118.3,,6,118.3,,9,154.7,,9,154.7,,- -,- -
QF_BV/sage/app1/bench_201,,2,56.3,,9,439.1,,9,439.1,,4,141.2,,4,141.2,,- -,- -
QF_BV/sage/app1/bench_268,,2,47.6,,15,498.1,,15,498.1,,33,475.8,,28,475.8,,3,2702.8
QF_BV/sage/app1/bench_310,,2,66.4,,13,522.6,,13,522.6,,4,164.2,,4,164.2,,- -,- -
QF_BV/sage/app1/bench_313,,2,84.8,,17,237.8,,16,237.8,,8,164.0,,8,164.0,,- -,- -
QF_BV/sage/app1/bench_329,,2,51.2,,5,516.1,,5,516.1,,4,142.6,,4,142.6,,- -,- -
QF_BV/sage/app1/bench_333,,2,52.1,,8,158.7,,8,158.7,,10,170.2,,10,170.2,,- -,- -
QF_BV/sage/app1/bench_334,,2,58.3,,9,605.2,,9,605.2,,8,143.9,,8,143.9,,- -,- -
QF_BV/sage/app1/bench_335,,2,33.9,,15,459.9,,15,459.9,,6,159.7,,6,159.7,,- -,- -
QF_BV/sage/app1/bench_338,,2,72.6,,16,584.2,,16,584.2,,6,161.2,,6,161.2,,- -,- -
QF_BV/sage/app1/bench_342,,2,82.0,,9,208.4,,9,208.4,,5,153.6,,5,153.6,,- -,- -
QF_BV/sage/app1/bench_343,,2,77.1,,4,580.8,,4,580.8,,3,137.8,,3,137.8,,- -,- -
QF_BV/sage/app1/bench_344,,2,30.7,,8,518.5,,8,518.5,,10,188.3,,10,188.3,,- -,- -
QF_BV/sage/app1/bench_345,,2,88.5,,7,439.8,,7,439.8,,12,182.8,,12,182.8,,- -,- -
QF_BV/sage/app1/bench_349,,2,48.2,,8,574.5,,8,749.3,,7,162.3,,7,162.3,,- -,- -
QF_BV/sage/app1/bench_352,,2,46.0,,7,692.4,,7,692.4,,5,157.1,,5,157.1,,- -,- -
QF_BV/sage/app1/bench_356,,2,39.5,,16,603.6,,15,603.6,,20,230.0,,19,230.0,,3,1741.7
QF_BV/sage/app1/bench_372,,2,28.6,,18,788.3,,18,788.3,,14,150.8,,14,150.8,,- -,- -
QF_BV/sage/app1/bench_407,,2,45.6,,5,112.5,,5,112.5,,6,138.9,,5,138.9,,- -,- -
QF_BV/sage/app1/bench_411,,2,37.1,,63,856.9,,49,856.9,,16,145.3,,16,145.3,,- -,- -
QF_BV/sage/app1/bench_412,,2,77.6,,38,713.1,,31,746.7,,4,156.8,,4,156.8,,- -,- -
QF_BV/sage/app1/bench_413,,2,46.1,,16,412.5,,15,412.5,,28,270.5,,23,314.2,,- -,- -
QF_BV/sage/app1/bench_415,,2,52.7,,8,139.9,,8,139.9,,7,164.4,,7,164.4,,- -,- -
QF_BV/sage/app1/bench_419,,2,42.6,,51,736.6,,43,904.5,,8,158.5,,8,158.5,,- -,- -
QF_BV/sage/app1/bench_420,,2,39.5,,17,356.9,,16,356.9,,5,164.5,,5,164.5,,- -,- -
QF_BV/sage/app1/bench_421,,2,63.2,,9,229.2,,9,229.2,,16,235.9,,16,235.9,,3,3427.5
QF_BV/sage/app1/bench_422,,2,41.4,,7,274.4,,7,274.4,,7,154.9,,6,154.9,,3,2071.0
QF_BV/sage/app1/bench_426,,2,44.6,,34,705.5,,29,705.5,,13,202.6,,12,202.6,,- -,- -
QF_BV/sage/app1/bench_429,,2,43.8,,7,133.4,,7,133.4,,8,143.7,,8,143.7,,- -,- -
QF_BV/sage/app1/bench_443,,2,42.3,,28,414.7,,24,414.7,,13,144.0,,13,144.0,,3,2941.6
QF_BV/sage/app1/bench_511,,2,33.5,,16,636.3,,15,636.3,,78,727.6,,74,775.4,,- -,- -
QF_BV/sage/app1/bench_512,,3,40.5,,21,455.4,,20,455.4,,74,614.4,,63,573.5,,3,1896.3
QF_BV/sage/app1/bench_517,,3,31.1,,21,598.0,,19,445.8,,65,580.7,,58,667.6,,- -,- -
QF_BV/sage/app1/bench_531,,3,41.5,,62,666.7,,53,666.7,,78,725.6,,72,725.6,,3,3453.8
QF_BV/sage/app1/bench_535,,3,43.2,,32,380.0,,24,380.0,,78,565.9,,70,727.3,,3,3155.2
QF_BV/sage/app1/bench_537,,3,31.3,,31,395.3,,25,385.2,,85,580.8,,73,865.7,,3,2617.6
QF_BV/sage/app1/bench_539,,3,40.8,,35,647.5,,29,647.5,,52,475.4,,46,475.4,,- -,- -
QF_BV/sage/app1/bench_542,,3,42.9,,54,726.1,,42,554.9,,70,630.8,,63,577.5,,3,1669.0
QF_BV/sage/app1/bench_545,,3,43.2,,28,435.3,,26,435.3,,68,584.8,,61,641.9,,- -,- -
QF_BV/sage/app1/bench_552,,3,61.5,,70,605.0,,55,605.0,,18,180.8,,18,180.8,,- -,- -
QF_BV/sage/app1/bench_556,,3,84.0,,8,186.2,,8,186.2,,8,168.1,,8,168.1,,- -,- -
QF_BV/sage/app1/bench_562,,3,36.1,,19,456.1,,17,214.7,,5,165.3,,5,165.3,,5,2064.4
