Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,34,769.3,,- -,- -,,109,1210.4,,96,1034.5,,82,659.3,,57,61.2
QF_BV/RWS/Example_8.txt,,12,72.5,,39,294.7,,34,365.2,,34,310.7,,32,310.7,,21,5.2
QF_BV/RWS/Example_9.txt,,17,852.6,,- -,- -,,- -,- -,,26,981.5,,26,981.5,,- -,- -
QF_BV/RWS/Example_10.txt,,41,1101.9,,- -,- -,,- -,- -,,85,1173.1,,84,1032.4,,62,449.8
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,90,2480.3,,90,2480.3,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,58,707.9,,58,707.9,,- -,- -
QF_BV/RWS/Example_13.txt,,26,461.2,,65,1199.1,,53,1199.1,,61,805.1,,55,747.3,,45,185.7
QF_BV/RWS/Example_16.txt,,34,595.9,,- -,- -,,- -,- -,,71,1059.6,,71,1321.0,,66,197.1
QF_BV/RWS/Example_17.txt,,25,461.4,,- -,- -,,- -,- -,,42,611.4,,42,803.7,,36,257.4
QF_BV/sage/app1/bench_4,,5,177.9,,12,1335.0,,8,1335.0,,8,234.8,,8,234.8,,- -,- -
QF_BV/sage/app1/bench_29,,5,123.3,,- -,- -,,- -,- -,,38,478.1,,28,478.1,,- -,- -
QF_BV/sage/app1/bench_32,,6,148.4,,23,1174.5,,18,940.2,,13,266.9,,13,266.9,,- -,- -
QF_BV/sage/app1/bench_37,,4,252.2,,25,1134.2,,20,1523.3,,8,238.2,,8,238.2,,- -,- -
QF_BV/sage/app1/bench_47,,6,120.7,,- -,- -,,- -,- -,,52,642.9,,46,642.9,,- -,- -
QF_BV/sage/app1/bench_52,,5,98.3,,21,1063.7,,16,1063.7,,42,419.5,,26,399.9,,- -,- -
QF_BV/sage/app1/bench_53,,5,97.7,,64,1214.9,,37,1390.3,,20,255.3,,20,249.9,,- -,- -
QF_BV/sage/app1/bench_54,,5,112.6,,32,1181.1,,24,1181.1,,64,662.0,,48,1129.6,,- -,- -
QF_BV/sage/app1/bench_55,,5,111.9,,- -,- -,,- -,- -,,23,379.7,,23,379.7,,- -,- -
QF_BV/sage/app1/bench_60,,5,157.0,,75,1363.1,,46,1363.1,,51,472.8,,35,472.8,,- -,- -
QF_BV/sage/app1/bench_61,,5,135.9,,- -,- -,,- -,- -,,21,271.9,,20,271.9,,- -,- -
QF_BV/sage/app1/bench_62,,5,93.7,,60,1207.3,,35,1207.3,,103,1100.9,,61,1100.9,,- -,- -
QF_BV/sage/app1/bench_63,,5,85.3,,- -,- -,,- -,- -,,74,939.0,,57,939.0,,- -,- -
QF_BV/sage/app1/bench_66,,5,88.6,,- -,- -,,- -,- -,,22,250.6,,21,394.4,,- -,- -
QF_BV/sage/app1/bench_69,,5,84.6,,- -,- -,,- -,- -,,71,665.3,,60,665.3,,- -,- -
QF_BV/sage/app1/bench_99,,6,212.4,,90,1185.9,,61,1220.8,,67,800.7,,51,797.3,,- -,- -
QF_BV/sage/app1/bench_134,,6,239.4,,- -,- -,,- -,- -,,19,261.7,,19,261.7,,- -,- -
QF_BV/sage/app1/bench_169,,6,69.7,,- -,- -,,- -,- -,,26,328.6,,24,328.6,,- -,- -
QF_BV/sage/app1/bench_174,,5,80.7,,58,1456.3,,35,1724.6,,33,389.9,,26,535.2,,- -,- -
QF_BV/sage/app1/bench_175,,5,93.2,,38,1163.2,,25,1348.8,,24,271.5,,18,293.9,,- -,- -
QF_BV/sage/app1/bench_176,,5,96.5,,- -,- -,,- -,- -,,33,326.9,,27,462.3,,- -,- -
QF_BV/sage/app1/bench_177,,5,96.7,,- -,- -,,- -,- -,,28,403.3,,24,403.3,,- -,- -
QF_BV/sage/app1/bench_181,,5,311.7,,17,1134.2,,15,1134.2,,10,294.7,,10,294.7,,- -,- -
QF_BV/sage/app1/bench_182,,5,90.0,,77,1106.8,,50,1078.1,,36,481.4,,28,469.5,,- -,- -
QF_BV/sage/app1/bench_183,,5,89.4,,559,1315.3,,59,1437.8,,34,471.1,,26,489.1,,- -,- -
QF_BV/sage/app1/bench_184,,5,95.7,,57,1304.8,,43,1288.8,,70,642.1,,43,893.0,,- -,- -
QF_BV/sage/app1/bench_185,,5,78.1,,- -,- -,,- -,- -,,32,439.6,,26,439.6,,- -,- -
QF_BV/sage/app1/bench_188,,5,87.4,,85,1301.6,,51,1234.8,,72,686.4,,58,1026.9,,- -,- -
QF_BV/sage/app1/bench_191,,6,92.2,,50,971.3,,33,971.3,,62,602.8,,46,571.9,,- -,- -
QF_BV/sage/app1/bench_201,,5,119.8,,83,1385.3,,40,1107.3,,54,586.3,,32,573.3,,- -,- -
QF_BV/sage/app1/bench_268,,6,110.2,,- -,- -,,- -,- -,,13,283.0,,13,283.0,,- -,- -
QF_BV/sage/app1/bench_310,,6,122.0,,- -,- -,,- -,- -,,33,626.0,,25,375.1,,- -,- -
QF_BV/sage/app1/bench_313,,6,70.9,,- -,- -,,33,1183.6,,19,308.1,,19,516.5,,- -,- -
QF_BV/sage/app1/bench_329,,6,116.0,,602,1266.2,,35,1133.0,,46,413.3,,30,449.8,,- -,- -
QF_BV/sage/app1/bench_333,,6,116.6,,97,1209.8,,66,1209.8,,26,286.9,,20,367.1,,- -,- -
QF_BV/sage/app1/bench_334,,6,74.1,,- -,- -,,- -,- -,,38,503.0,,25,503.0,,- -,- -
QF_BV/sage/app1/bench_335,,6,112.9,,80,1307.1,,49,1307.1,,20,284.8,,19,284.8,,- -,- -
QF_BV/sage/app1/bench_338,,6,209.5,,20,1158.5,,18,1158.5,,26,328.3,,23,328.3,,- -,- -
QF_BV/sage/app1/bench_342,,6,109.9,,- -,- -,,- -,- -,,51,465.2,,30,456.0,,- -,- -
QF_BV/sage/app1/bench_343,,6,178.4,,- -,- -,,- -,- -,,28,298.2,,21,298.2,,- -,- -
QF_BV/sage/app1/bench_344,,6,203.9,,- -,- -,,- -,- -,,17,294.4,,16,294.4,,- -,- -
QF_BV/sage/app1/bench_345,,6,208.6,,- -,- -,,- -,- -,,30,426.8,,26,388.0,,- -,- -
QF_BV/sage/app1/bench_349,,5,93.1,,- -,- -,,44,1283.9,,58,721.5,,46,670.9,,- -,- -
QF_BV/sage/app1/bench_352,,6,114.0,,- -,- -,,- -,- -,,67,596.4,,35,596.4,,- -,- -
QF_BV/sage/app1/bench_356,,6,140.0,,81,1221.3,,23,1355.9,,94,679.1,,46,819.4,,- -,- -
QF_BV/sage/app1/bench_372,,6,103.7,,- -,- -,,- -,- -,,49,510.6,,31,462.2,,- -,- -
QF_BV/sage/app1/bench_407,,6,93.2,,- -,- -,,- -,- -,,27,405.6,,26,405.6,,- -,- -
QF_BV/sage/app1/bench_411,,6,69.8,,- -,- -,,- -,- -,,13,240.5,,13,240.5,,- -,- -
QF_BV/sage/app1/bench_412,,6,106.0,,- -,- -,,- -,- -,,107,1238.2,,62,631.9,,- -,- -
QF_BV/sage/app1/bench_413,,6,102.8,,- -,- -,,- -,- -,,30,424.4,,29,299.6,,- -,- -
QF_BV/sage/app1/bench_415,,6,119.5,,- -,- -,,- -,- -,,39,382.9,,26,361.3,,- -,- -
QF_BV/sage/app1/bench_419,,6,112.7,,- -,- -,,- -,- -,,32,392.4,,27,346.2,,- -,- -
QF_BV/sage/app1/bench_420,,6,92.4,,- -,- -,,- -,- -,,51,556.6,,36,622.3,,- -,- -
QF_BV/sage/app1/bench_421,,6,107.5,,- -,- -,,- -,- -,,14,256.1,,14,256.1,,- -,- -
QF_BV/sage/app1/bench_422,,6,107.9,,70,1066.9,,28,1764.9,,31,434.5,,31,434.5,,- -,- -
QF_BV/sage/app1/bench_426,,6,105.7,,- -,- -,,- -,- -,,64,777.9,,37,777.9,,- -,- -
QF_BV/sage/app1/bench_429,,6,97.7,,- -,- -,,- -,- -,,68,824.0,,49,824.0,,- -,- -
QF_BV/sage/app1/bench_443,,6,188.6,,- -,- -,,- -,- -,,36,436.6,,30,436.6,,- -,- -
QF_BV/sage/app1/bench_511,,6,76.0,,- -,- -,,- -,- -,,107,1004.5,,83,888.1,,- -,- -
QF_BV/sage/app1/bench_512,,6,68.8,,- -,- -,,- -,- -,,108,846.0,,75,878.0,,- -,- -
QF_BV/sage/app1/bench_517,,7,91.9,,734,1187.9,,48,1196.0,,82,879.4,,68,907.1,,- -,- -
QF_BV/sage/app1/bench_531,,6,52.5,,- -,- -,,- -,- -,,103,955.2,,85,1052.7,,- -,- -
QF_BV/sage/app1/bench_535,,6,58.8,,- -,- -,,- -,- -,,119,798.2,,89,798.2,,- -,- -
QF_BV/sage/app1/bench_537,,6,56.1,,- -,- -,,- -,- -,,120,1012.8,,83,1114.2,,- -,- -
QF_BV/sage/app1/bench_539,,6,72.8,,101,1249.3,,35,1237.9,,88,813.0,,63,771.0,,- -,- -
QF_BV/sage/app1/bench_542,,7,52.5,,- -,- -,,- -,- -,,114,897.5,,84,857.0,,- -,- -
QF_BV/sage/app1/bench_545,,6,70.0,,- -,- -,,- -,- -,,130,1093.0,,89,869.3,,- -,- -
QF_BV/sage/app1/bench_552,,7,87.2,,- -,- -,,- -,- -,,80,816.5,,45,764.2,,- -,- -
QF_BV/sage/app1/bench_556,,7,120.3,,- -,- -,,- -,- -,,26,333.6,,22,333.6,,- -,- -
QF_BV/sage/app1/bench_562,,6,135.4,,- -,- -,,- -,- -,,56,582.8,,36,582.8,,- -,- -
QF_BV/sage/app1/bench_564,,6,109.6,,- -,- -,,- -,- -,,87,763.1,,59,813.8,,- -,- -
QF_BV/sage/app1/bench_567,,6,109.3,,- -,- -,,- -,- -,,97,760.7,,58,878.3,,- -,- -
QF_BV/sage/app1/bench_571,,6,100.3,,- -,- -,,- -,- -,,97,1016.4,,60,779.2,,- -,- -
QF_BV/sage/app1/bench_602,,6,133.1,,- -,- -,,23,1248.2,,32,446.4,,31,473.2,,- -,- -
QF_BV/sage/app1/bench_611,,6,120.2,,37,1348.6,,20,1588.9,,16,318.3,,15,409.1,,- -,- -
QF_BV/sage/app1/bench_620,,6,111.4,,- -,- -,,- -,- -,,17,350.2,,17,350.2,,- -,- -
QF_BV/sage/app1/bench_629,,6,108.6,,- -,- -,,- -,- -,,26,325.6,,22,364.6,,- -,- -
QF_BV/sage/app1/bench_638,,6,117.7,,270,1247.2,,27,1247.2,,17,235.7,,17,235.7,,- -,- -
QF_BV/sage/app1/bench_646,,6,110.3,,- -,- -,,- -,- -,,37,379.2,,28,701.5,,- -,- -
QF_BV/sage/app1/bench_655,,6,104.2,,65,1412.9,,18,1412.9,,18,281.0,,18,281.0,,- -,- -
QF_BV/sage/app1/bench_664,,6,91.0,,- -,- -,,- -,- -,,18,392.9,,18,392.9,,- -,- -
QF_BV/sage/app1/bench_674,,6,107.3,,- -,- -,,- -,- -,,25,282.1,,19,282.1,,- -,- -
QF_BV/sage/app1/bench_681,,5,488.0,,36,1035.1,,20,1408.2,,9,256.9,,9,256.9,,- -,- -
QF_BV/sage/app1/bench_683,,6,49.2,,- -,- -,,- -,- -,,58,607.4,,36,727.3,,- -,- -
QF_BV/sage/app1/bench_691,,6,79.9,,- -,- -,,- -,- -,,74,713.4,,46,988.8,,- -,- -
QF_BV/sage/app1/bench_692,,5,348.1,,91,1397.8,,25,1397.8,,7,233.4,,7,233.4,,- -,- -
QF_BV/sage/app1/bench_699,,6,105.6,,- -,- -,,- -,- -,,35,258.2,,35,480.2,,- -,- -
QF_BV/sage/app1/bench_707,,6,89.8,,- -,- -,,- -,- -,,27,366.8,,21,366.8,,- -,- -
QF_BV/sage/app1/bench_715,,6,86.3,,- -,- -,,- -,- -,,28,341.8,,26,209.3,,- -,- -
QF_BV/sage/app1/bench_722,,6,87.7,,- -,- -,,- -,- -,,67,601.7,,38,601.7,,- -,- -
QF_BV/sage/app1/bench_730,,6,138.3,,32,1489.5,,23,1489.5,,26,278.3,,26,278.3,,- -,- -
QF_BV/sage/app1/bench_738,,6,82.2,,36,1099.3,,27,1099.3,,40,451.8,,37,451.3,,- -,- -
QF_BV/sage/app1/bench_745,,6,81.0,,- -,- -,,- -,- -,,88,652.8,,49,961.6,,- -,- -
QF_BV/sage/app1/bench_753,,6,64.0,,- -,- -,,- -,- -,,265,1234.0,,134,1254.9,,11,3126.9
QF_BV/sage/app1/bench_761,,6,60.8,,156,1201.2,,74,1201.2,,104,710.6,,69,782.4,,- -,- -
QF_BV/sage/app1/bench_836,,5,327.2,,16,1504.9,,11,1504.9,,14,293.0,,14,293.0,,- -,- -
QF_BV/sage/app1/bench_847,,4,324.2,,12,1209.6,,12,1209.6,,8,256.4,,8,256.4,,- -,- -
QF_BV/sage/app1/bench_858,,5,228.8,,17,1087.3,,14,1455.2,,20,334.9,,19,334.9,,- -,- -
QF_BV/sage/app1/bench_869,,5,379.8,,- -,- -,,- -,- -,,9,264.8,,9,264.8,,- -,- -
QF_BV/sage/app1/bench_880,,5,367.2,,12,993.2,,12,993.2,,8,254.9,,8,254.9,,- -,- -
QF_BV/sage/app1/bench_914,,5,185.2,,24,1628.3,,16,1628.3,,7,226.0,,7,226.0,,- -,- -
QF_BV/sage/app1/bench_926,,6,78.5,,156,1196.6,,79,1274.9,,231,1192.7,,107,1166.0,,- -,- -
QF_BV/sage/app1/bench_947,,5,505.2,,17,1509.5,,15,1460.2,,19,346.1,,18,346.1,,- -,- -
QF_BV/sage/app1/bench_983,,6,73.0,,- -,- -,,- -,- -,,278,1252.8,,170,1245.9,,9,2533.7
QF_BV/sage/app1/bench_985,,7,70.3,,- -,- -,,- -,- -,,30,386.8,,28,386.8,,8,2427.7
QF_BV/sage/app1/bench_987,,6,44.2,,102,1023.3,,57,975.8,,159,963.7,,74,963.7,,9,2157.2
QF_BV/sage/app1/bench_989,,6,64.9,,71,898.9,,52,898.9,,50,491.7,,32,573.6,,8,2581.8
QF_BV/sage/app1/bench_992,,6,74.6,,- -,- -,,- -,- -,,211,1081.2,,132,1233.8,,8,1797.3
QF_BV/sage/app1/bench_994,,6,68.8,,- -,- -,,- -,- -,,98,667.0,,68,667.0,,8,2413.4
QF_BV/sage/app1/bench_996,,6,68.8,,- -,- -,,- -,- -,,242,1148.7,,140,1213.0,,6,1963.3
QF_BV/sage/app1/bench_998,,6,67.4,,- -,- -,,- -,- -,,205,1245.4,,124,1245.4,,7,2046.5
QF_BV/sage/app1/bench_1000,,6,40.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,6,1082.0
QF_BV/sage/app1/bench_1004,,5,35.5,,- -,- -,,- -,- -,,299,1114.2,,249,1186.1,,6,1075.5
QF_BV/sage/app1/bench_1006,,6,37.1,,260,1136.0,,145,1152.2,,310,1190.2,,271,1190.2,,6,948.9
QF_BV/sage/app1/bench_1008,,5,32.8,,- -,- -,,- -,- -,,315,1187.7,,236,1197.0,,6,882.3
QF_BV/sage/app1/bench_1010,,5,42.0,,280,1186.9,,151,1178.6,,312,1184.5,,291,1096.7,,7,1070.4
QF_BV/sage/app1/bench_1012,,5,41.8,,260,1181.0,,146,1267.2,,236,1010.4,,159,1028.7,,6,979.4
QF_BV/sage/app1/bench_1015,,5,38.3,,243,1066.9,,143,1066.9,,302,1068.1,,267,1068.1,,7,1046.3
QF_BV/sage/app1/bench_1017,,5,32.6,,236,1035.0,,171,1035.0,,- -,- -,,- -,- -,,6,954.7
QF_BV/sage/app1/bench_1019,,5,44.5,,220,994.7,,170,994.7,,- -,- -,,- -,- -,,6,893.4
QF_BV/sage/app1/bench_1021,,5,29.2,,234,1061.1,,147,1082.8,,230,978.1,,192,954.3,,6,868.4
QF_BV/sage/app1/bench_1023,,5,40.9,,- -,- -,,- -,- -,,249,1016.9,,198,1016.9,,6,926.5
QF_BV/sage/app1/bench_1027,,5,41.2,,316,1205.9,,234,1205.9,,42,308.6,,38,306.1,,6,785.5
QF_BV/sage/app1/bench_1035,,5,32.5,,275,1207.2,,217,1161.5,,236,973.9,,208,1104.3,,6,971.7
QF_BV/sage/app1/bench_1109,,5,42.8,,216,996.4,,129,1231.1,,208,934.8,,158,934.8,,6,987.4
QF_BV/sage/app1/bench_1110,,5,36.7,,- -,- -,,- -,- -,,189,903.8,,138,812.5,,6,1054.4
QF_BV/sage/app1/bench_1126,,5,479.5,,20,1244.5,,17,1493.8,,15,353.4,,15,353.4,,- -,- -
QF_BV/sage/app1/bench_1128,,5,30.5,,155,1138.3,,90,1006.7,,196,861.7,,166,715.6,,7,1201.9
QF_BV/sage/app1/bench_1448,,5,319.8,,12,1385.9,,12,1385.9,,14,271.9,,14,271.9,,- -,- -
QF_BV/sage/app1/bench_1459,,5,395.5,,21,1421.1,,14,1339.8,,7,238.5,,7,238.5,,- -,- -
QF_BV/sage/app1/bench_1470,,5,329.0,,137,1264.0,,26,1264.0,,7,230.6,,7,230.6,,- -,- -
QF_BV/sage/app1/bench_1481,,5,436.2,,44,1296.0,,22,1273.5,,13,319.0,,13,319.0,,- -,- -
QF_BV/sage/app1/bench_1492,,5,317.1,,12,1304.9,,12,1304.9,,7,244.4,,7,244.4,,- -,- -
QF_BV/sage/app1/bench_1525,,5,449.5,,233,1353.5,,19,1632.0,,7,248.4,,7,248.4,,- -,- -
QF_BV/sage/app1/bench_1559,,5,532.7,,15,1240.1,,15,1240.1,,7,227.6,,7,227.6,,- -,- -
QF_BV/sage/app1/bench_1873,,5,289.6,,- -,- -,,31,1368.9,,11,268.6,,11,268.6,,- -,- -
QF_BV/sage/app1/bench_1877,,5,301.1,,18,1311.0,,16,1427.4,,9,274.5,,9,274.5,,- -,- -
QF_BV/sage/app1/bench_1913,,5,326.1,,15,1609.0,,15,1462.0,,12,294.2,,12,294.2,,- -,- -
QF_BV/sage/app1/bench_1914,,5,292.1,,35,1316.1,,18,1285.9,,9,274.5,,9,274.5,,- -,- -
QF_BV/sage/app1/bench_1915,,4,418.5,,533,1448.6,,28,1473.1,,8,249.3,,8,249.3,,- -,- -
QF_BV/sage/app1/bench_1916,,5,293.6,,381,1306.8,,34,1306.8,,10,256.3,,10,256.3,,- -,- -
QF_BV/sage/app1/bench_1917,,5,497.8,,16,837.1,,15,1345.7,,8,258.9,,8,258.9,,- -,- -
QF_BV/sage/app1/bench_1920,,5,317.9,,18,1075.4,,16,899.1,,9,270.1,,9,270.1,,- -,- -
QF_BV/sage/app1/bench_1924,,5,325.9,,31,1257.1,,18,1257.1,,12,277.4,,12,277.4,,- -,- -
QF_BV/sage/app1/bench_1950,,5,354.9,,14,1056.3,,13,1056.3,,9,242.6,,9,242.6,,- -,- -
QF_BV/sage/app1/bench_2004,,5,429.0,,15,1267.9,,13,1453.9,,7,269.6,,7,269.6,,- -,- -
QF_BV/sage/app1/bench_2005,,5,226.2,,20,1139.7,,17,1420.7,,9,299.9,,9,299.9,,- -,- -
QF_BV/sage/app1/bench_2020,,5,153.2,,20,1085.4,,16,1400.1,,7,243.4,,7,243.4,,- -,- -
QF_BV/sage/app1/bench_2021,,5,203.4,,53,1439.7,,20,1512.7,,23,419.2,,21,563.0,,- -,- -
QF_BV/sage/app1/bench_2022,,5,243.1,,- -,- -,,28,1417.2,,10,265.7,,10,265.7,,- -,- -
QF_BV/sage/app1/bench_2024,,5,460.6,,14,1311.9,,12,1064.4,,7,234.9,,7,234.9,,- -,- -
QF_BV/sage/app1/bench_2025,,5,136.7,,34,1436.5,,19,1175.4,,40,611.8,,29,611.8,,- -,- -
QF_BV/sage/app1/bench_2028,,5,256.6,,30,1054.8,,26,1429.7,,9,254.7,,9,254.7,,- -,- -
QF_BV/sage/app1/bench_2031,,5,276.5,,- -,- -,,33,1384.5,,15,333.7,,15,333.7,,- -,- -
QF_BV/sage/app1/bench_2088,,5,239.1,,16,1413.0,,14,1572.2,,10,308.1,,10,308.1,,- -,- -
