Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,33,311.3,,968,1205.9,,95,1175.6,,110,1198.3,,85,841.8,,56,59.6
QF_BV/RWS/Example_8.txt,,12,59.3,,41,422.4,,37,294.7,,32,295.6,,31,322.0,,21,7.3
QF_BV/RWS/Example_9.txt,,17,748.6,,- -,- -,,- -,- -,,27,1412.5,,27,1412.5,,- -,- -
QF_BV/RWS/Example_10.txt,,42,1214.6,,- -,- -,,- -,- -,,88,1234.3,,85,1504.5,,63,555.9
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,61,812.5,,60,812.5,,- -,- -
QF_BV/RWS/Example_13.txt,,27,471.4,,96,1101.6,,60,1197.8,,49,532.4,,49,456.6,,44,113.4
QF_BV/RWS/Example_16.txt,,34,634.8,,- -,- -,,- -,- -,,67,935.7,,67,935.7,,66,173.2
QF_BV/RWS/Example_17.txt,,25,1336.1,,- -,- -,,- -,- -,,45,796.7,,45,796.7,,35,243.7
QF_BV/sage/app1/bench_4,,5,328.3,,- -,- -,,30,1373.0,,22,363.8,,18,363.8,,- -,- -
QF_BV/sage/app1/bench_29,,5,117.2,,21,1035.3,,15,1035.3,,21,293.0,,18,293.0,,- -,- -
QF_BV/sage/app1/bench_32,,6,88.5,,21,995.2,,16,742.8,,12,247.5,,12,258.9,,- -,- -
QF_BV/sage/app1/bench_37,,5,590.0,,394,1292.9,,26,1342.5,,7,216.3,,7,216.3,,- -,- -
QF_BV/sage/app1/bench_47,,5,71.0,,- -,- -,,- -,- -,,11,275.7,,11,275.7,,- -,- -
QF_BV/sage/app1/bench_52,,5,96.0,,42,1181.7,,32,1134.8,,18,288.9,,15,260.2,,- -,- -
QF_BV/sage/app1/bench_53,,5,123.5,,98,1274.2,,57,1247.3,,15,272.6,,14,272.6,,- -,- -
QF_BV/sage/app1/bench_54,,5,101.5,,- -,- -,,- -,- -,,29,393.1,,25,417.5,,- -,- -
QF_BV/sage/app1/bench_55,,5,89.6,,19,1273.3,,17,1273.3,,11,236.7,,11,236.7,,- -,- -
QF_BV/sage/app1/bench_60,,5,103.7,,76,985.1,,52,985.1,,21,263.7,,21,263.7,,- -,- -
QF_BV/sage/app1/bench_61,,5,84.0,,39,1309.0,,31,1309.0,,39,550.1,,24,550.1,,- -,- -
QF_BV/sage/app1/bench_62,,6,131.3,,- -,- -,,- -,- -,,24,255.7,,20,255.7,,- -,- -
QF_BV/sage/app1/bench_63,,5,101.7,,- -,- -,,- -,- -,,110,1141.7,,58,991.2,,- -,- -
QF_BV/sage/app1/bench_66,,5,115.2,,59,1020.0,,34,1463.9,,64,739.3,,44,739.3,,- -,- -
QF_BV/sage/app1/bench_69,,5,164.1,,26,1288.3,,23,1144.2,,27,413.7,,22,363.6,,- -,- -
QF_BV/sage/app1/bench_99,,5,87.0,,- -,- -,,- -,- -,,32,369.4,,26,397.3,,- -,- -
QF_BV/sage/app1/bench_134,,6,130.7,,- -,- -,,- -,- -,,34,471.5,,26,421.7,,- -,- -
QF_BV/sage/app1/bench_169,,5,95.9,,63,1103.9,,40,1122.1,,43,434.2,,32,434.2,,- -,- -
QF_BV/sage/app1/bench_174,,6,169.6,,106,1382.2,,50,1387.0,,92,789.9,,63,789.9,,- -,- -
QF_BV/sage/app1/bench_175,,5,51.9,,- -,- -,,- -,- -,,55,588.0,,39,791.3,,- -,- -
QF_BV/sage/app1/bench_176,,5,86.8,,- -,- -,,- -,- -,,22,426.1,,19,266.3,,- -,- -
QF_BV/sage/app1/bench_177,,6,112.7,,- -,- -,,57,1529.8,,13,258.7,,13,258.7,,- -,- -
QF_BV/sage/app1/bench_181,,5,464.9,,- -,- -,,- -,- -,,18,332.1,,18,332.1,,- -,- -
QF_BV/sage/app1/bench_182,,6,60.6,,- -,- -,,- -,- -,,37,454.0,,29,481.4,,- -,- -
QF_BV/sage/app1/bench_183,,5,94.9,,51,1273.5,,27,1315.3,,9,248.2,,9,248.2,,- -,- -
