Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,34,294.8,,279,1191.8,,87,1191.8,,101,789.0,,82,667.3,,57,61.4
QF_BV/RWS/Example_8.txt,,12,67.8,,36,277.4,,34,277.4,,31,211.5,,30,380.4,,22,7.5
QF_BV/RWS/Example_9.txt,,17,794.4,,- -,- -,,- -,- -,,29,1137.8,,29,1137.8,,- -,- -
QF_BV/RWS/Example_10.txt,,41,1279.7,,- -,- -,,- -,- -,,82,1024.3,,82,1024.3,,61,399.7
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,69,1108.9,,67,856.0,,- -,- -
QF_BV/RWS/Example_13.txt,,26,444.4,,- -,- -,,- -,- -,,52,552.4,,51,805.1,,46,191.3
QF_BV/RWS/Example_16.txt,,33,641.6,,- -,- -,,- -,- -,,62,1220.2,,62,1220.2,,68,211.2
QF_BV/RWS/Example_17.txt,,25,549.2,,- -,- -,,- -,- -,,44,918.0,,44,918.0,,35,326.3
QF_BV/sage/app1/bench_4,,5,317.5,,19,1341.5,,18,1341.5,,7,235.5,,7,235.5,,- -,- -
QF_BV/sage/app1/bench_29,,5,116.8,,- -,- -,,- -,- -,,13,276.4,,13,261.4,,- -,- -
QF_BV/sage/app1/bench_32,,5,202.8,,24,940.2,,18,995.2,,13,246.2,,12,265.8,,- -,- -
QF_BV/sage/app1/bench_37,,5,325.8,,- -,- -,,33,1313.7,,7,210.0,,7,210.0,,- -,- -
QF_BV/sage/app1/bench_47,,6,123.3,,23,1013.4,,22,1013.4,,19,291.1,,17,287.8,,- -,- -
QF_BV/sage/app1/bench_52,,5,110.4,,48,1360.5,,33,1360.5,,26,372.5,,24,419.5,,- -,- -
QF_BV/sage/app1/bench_53,,5,99.3,,70,1390.3,,46,1214.9,,21,249.9,,20,255.3,,- -,- -
QF_BV/sage/app1/bench_54,,5,109.8,,90,1607.1,,51,1268.7,,46,717.3,,29,717.3,,- -,- -
QF_BV/sage/app1/bench_55,,5,101.0,,37,981.5,,30,981.5,,18,271.2,,18,271.2,,- -,- -
QF_BV/sage/app1/bench_60,,5,120.9,,40,1361.5,,32,1361.5,,25,384.9,,22,384.9,,- -,- -
QF_BV/sage/app1/bench_61,,5,71.0,,71,1127.8,,38,1495.0,,35,352.0,,21,385.1,,- -,- -
QF_BV/sage/app1/bench_62,,6,116.5,,- -,- -,,- -,- -,,22,357.3,,20,357.3,,- -,- -
QF_BV/sage/app1/bench_63,,5,94.8,,- -,- -,,- -,- -,,26,391.5,,24,391.5,,- -,- -
QF_BV/sage/app1/bench_66,,5,101.4,,- -,- -,,- -,- -,,20,258.0,,20,258.0,,- -,- -
QF_BV/sage/app1/bench_69,,6,132.2,,96,1273.0,,57,1264.0,,19,290.9,,18,290.9,,- -,- -
QF_BV/sage/app1/bench_99,,5,92.8,,- -,- -,,- -,- -,,25,313.1,,22,313.1,,- -,- -
QF_BV/sage/app1/bench_134,,6,108.5,,75,1132.2,,50,1163.2,,11,264.8,,11,264.8,,- -,- -
QF_BV/sage/app1/bench_169,,6,109.3,,77,1058.7,,52,1081.9,,29,361.9,,26,361.9,,- -,- -
