Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,34,304.7,,- -,- -,,109,1208.5,,81,621.8,,71,621.8,,57,41.4
QF_BV/RWS/Example_8.txt,,11,85.5,,56,448.7,,46,448.7,,37,320.3,,34,320.3,,21,4.6
QF_BV/RWS/Example_9.txt,,17,1000.7,,- -,- -,,- -,- -,,29,1356.4,,29,1356.4,,- -,- -
QF_BV/RWS/Example_10.txt,,42,897.8,,- -,- -,,- -,- -,,78,1841.8,,78,1841.8,,62,300.0
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,91,2430.2,,91,2430.2,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,64,1106.0,,62,1038.1,,- -,- -
QF_BV/RWS/Example_13.txt,,27,472.0,,54,1126.6,,45,1126.1,,49,456.6,,48,532.4,,45,142.0
QF_BV/RWS/Example_16.txt,,34,653.1,,- -,- -,,- -,- -,,66,1523.4,,66,1523.4,,65,191.4
QF_BV/RWS/Example_17.txt,,25,675.9,,- -,- -,,- -,- -,,41,535.2,,41,535.2,,36,366.5
QF_BV/sage/app1/bench_4,,4,221.5,,14,1542.8,,13,1542.8,,7,230.2,,7,230.2,,- -,- -
QF_BV/sage/app1/bench_29,,5,142.2,,26,1162.0,,19,1458.1,,15,272.2,,15,272.2,,- -,- -
QF_BV/sage/app1/bench_32,,6,140.1,,23,1023.9,,18,1174.5,,55,691.0,,33,691.0,,- -,- -
QF_BV/sage/app1/bench_37,,5,194.9,,41,1523.3,,21,1434.7,,7,261.5,,7,261.5,,- -,- -
QF_BV/sage/app1/bench_47,,5,117.4,,13,1453.5,,11,1453.5,,32,406.6,,25,444.4,,- -,- -
QF_BV/sage/app1/bench_52,,6,200.4,,38,1134.8,,32,1181.7,,40,399.9,,25,287.9,,- -,- -
QF_BV/sage/app1/bench_53,,5,102.3,,- -,- -,,- -,- -,,11,233.3,,11,233.3,,- -,- -
QF_BV/sage/app1/bench_54,,6,133.4,,79,1250.8,,41,1158.2,,19,254.0,,19,269.7,,- -,- -
QF_BV/sage/app1/bench_55,,6,256.3,,33,1507.6,,26,1343.0,,69,920.5,,43,1145.0,,- -,- -
QF_BV/sage/app1/bench_60,,5,103.9,,62,1073.5,,39,1073.5,,69,792.7,,60,792.7,,- -,- -
QF_BV/sage/app1/bench_61,,5,92.5,,71,1114.6,,42,1158.9,,89,970.4,,63,970.4,,- -,- -
QF_BV/sage/app1/bench_62,,6,213.4,,93,1485.5,,66,1485.5,,12,203.0,,12,203.0,,- -,- -
QF_BV/sage/app1/bench_63,,5,89.4,,41,832.5,,31,832.5,,20,247.1,,20,247.1,,- -,- -
QF_BV/sage/app1/bench_66,,6,71.2,,62,1463.9,,46,1020.0,,27,335.2,,21,246.9,,- -,- -
QF_BV/sage/app1/bench_69,,5,98.6,,- -,- -,,- -,- -,,28,363.6,,23,413.7,,- -,- -
QF_BV/sage/app1/bench_99,,5,100.2,,53,1133.1,,31,983.5,,65,746.7,,50,800.7,,- -,- -
QF_BV/sage/app1/bench_134,,5,90.4,,53,1067.3,,39,1067.3,,21,306.8,,20,306.8,,- -,- -
QF_BV/sage/app1/bench_169,,5,85.6,,- -,- -,,- -,- -,,36,415.0,,30,415.0,,- -,- -
QF_BV/sage/app1/bench_174,,5,87.5,,82,1244.6,,43,1244.6,,21,243.7,,16,276.4,,- -,- -
QF_BV/sage/app1/bench_175,,5,92.9,,21,995.2,,16,995.2,,17,313.5,,16,313.5,,- -,- -
QF_BV/sage/app1/bench_176,,5,87.8,,- -,- -,,- -,- -,,41,493.3,,30,493.3,,- -,- -
QF_BV/sage/app1/bench_177,,6,210.7,,- -,- -,,- -,- -,,61,578.4,,46,687.2,,- -,- -
QF_BV/sage/app1/bench_181,,5,232.4,,- -,- -,,36,1353.0,,10,255.4,,10,255.4,,- -,- -
QF_BV/sage/app1/bench_182,,5,93.8,,83,1592.7,,51,1106.8,,20,229.3,,17,229.3,,- -,- -
QF_BV/sage/app1/bench_183,,5,64.6,,25,1334.8,,19,1194.5,,51,429.4,,32,497.3,,- -,- -
QF_BV/sage/app1/bench_184,,5,101.5,,72,1210.8,,50,1210.8,,43,376.7,,29,376.7,,- -,- -
QF_BV/sage/app1/bench_185,,6,68.6,,65,1042.6,,40,1064.9,,23,283.2,,22,283.2,,- -,- -
QF_BV/sage/app1/bench_188,,6,116.1,,70,1291.9,,41,1301.6,,40,659.3,,32,445.4,,- -,- -
QF_BV/sage/app1/bench_191,,6,109.4,,43,963.8,,31,963.8,,50,571.9,,35,428.6,,- -,- -
QF_BV/sage/app1/bench_201,,6,110.1,,- -,- -,,- -,- -,,17,266.4,,17,266.4,,- -,- -
QF_BV/sage/app1/bench_268,,5,156.5,,- -,- -,,- -,- -,,36,430.4,,29,361.9,,- -,- -
QF_BV/sage/app1/bench_310,,6,147.0,,- -,- -,,- -,- -,,22,262.1,,21,262.1,,- -,- -
QF_BV/sage/app1/bench_313,,6,238.2,,247,1636.1,,22,1636.1,,9,216.0,,9,216.0,,- -,- -
QF_BV/sage/app1/bench_329,,6,112.7,,- -,- -,,- -,- -,,24,277.6,,23,370.5,,- -,- -
QF_BV/sage/app1/bench_333,,6,116.8,,19,1203.9,,17,1203.9,,30,528.9,,25,397.6,,- -,- -
