Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,34,305.3,,322,1175.6,,93,1195.6,,89,667.3,,78,789.0,,56,63.7
QF_BV/RWS/Example_8.txt,,12,67.2,,28,315.5,,26,315.5,,38,259.9,,35,203.4,,23,8.3
QF_BV/RWS/Example_9.txt,,17,838.9,,- -,- -,,- -,- -,,27,949.2,,27,949.2,,- -,- -
QF_BV/RWS/Example_10.txt,,42,2268.5,,- -,- -,,- -,- -,,84,1084.2,,84,1072.7,,62,465.1
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,69,1038.1,,67,830.8,,- -,- -
QF_BV/RWS/Example_13.txt,,26,444.5,,- -,- -,,- -,- -,,50,529.7,,49,529.7,,46,155.5
QF_BV/RWS/Example_16.txt,,33,621.3,,- -,- -,,- -,- -,,61,877.0,,61,877.0,,66,143.0
QF_BV/RWS/Example_17.txt,,25,659.5,,- -,- -,,- -,- -,,42,929.8,,42,929.8,,36,250.5
QF_BV/sage/app1/bench_4,,5,317.4,,38,1191.6,,28,1191.6,,7,243.2,,7,243.2,,- -,- -
QF_BV/sage/app1/bench_29,,5,113.1,,36,1007.8,,21,1078.8,,14,261.4,,13,276.4,,- -,- -
QF_BV/sage/app1/bench_32,,5,121.1,,32,1287.1,,21,1287.1,,12,248.2,,12,265.1,,- -,- -
QF_BV/sage/app1/bench_37,,5,413.6,,21,1493.2,,14,1493.2,,10,290.5,,10,290.5,,- -,- -
QF_BV/sage/app1/bench_47,,5,106.0,,65,1340.8,,34,1340.8,,19,287.8,,19,291.1,,- -,- -
QF_BV/sage/app1/bench_52,,6,73.8,,113,1455.2,,69,1172.9,,16,252.7,,14,252.7,,- -,- -
QF_BV/sage/app1/bench_53,,5,75.1,,95,1420.6,,53,1274.2,,53,577.1,,44,692.0,,- -,- -
QF_BV/sage/app1/bench_54,,5,168.2,,- -,- -,,- -,- -,,26,399.2,,22,399.2,,- -,- -
QF_BV/sage/app1/bench_55,,6,76.9,,36,1280.6,,29,1280.6,,39,561.8,,27,561.8,,- -,- -
QF_BV/sage/app1/bench_60,,6,79.6,,- -,- -,,- -,- -,,63,747.0,,56,747.0,,- -,- -
QF_BV/sage/app1/bench_61,,5,105.7,,15,1275.1,,14,1275.1,,50,423.2,,27,430.2,,- -,- -
QF_BV/sage/app1/bench_62,,5,128.1,,63,1382.9,,36,1382.9,,66,710.4,,49,710.4,,- -,- -
QF_BV/sage/app1/bench_63,,6,222.9,,39,894.2,,28,894.2,,11,246.3,,11,246.3,,- -,- -
QF_BV/sage/app1/bench_66,,5,99.9,,19,1039.5,,17,1039.5,,18,277.4,,15,296.8,,- -,- -
QF_BV/sage/app1/bench_69,,5,101.4,,31,1144.2,,24,1288.3,,93,815.0,,67,815.0,,- -,- -
QF_BV/sage/app1/bench_99,,5,84.1,,- -,- -,,- -,- -,,99,797.3,,68,656.8,,- -,- -
QF_BV/sage/app1/bench_134,,6,119.1,,- -,- -,,- -,- -,,29,395.9,,21,545.6,,- -,- -
QF_BV/sage/app1/bench_169,,5,91.3,,- -,- -,,- -,- -,,20,220.1,,20,220.1,,- -,- -
QF_BV/sage/app1/bench_174,,5,92.9,,- -,- -,,56,1382.2,,22,276.4,,21,243.7,,- -,- -
QF_BV/sage/app1/bench_175,,5,138.8,,- -,- -,,- -,- -,,77,658.9,,65,600.9,,- -,- -
QF_BV/sage/app1/bench_176,,5,88.3,,62,1161.9,,44,1161.9,,31,422.9,,25,422.9,,- -,- -
QF_BV/sage/app1/bench_177,,6,122.1,,72,1330.2,,47,1310.9,,39,503.5,,26,397.7,,- -,- -
QF_BV/sage/app1/bench_181,,5,423.8,,21,1691.7,,17,1372.1,,8,299.4,,8,299.4,,- -,- -
QF_BV/sage/app1/bench_182,,5,88.3,,25,1015.4,,17,1580.1,,27,420.4,,23,420.4,,- -,- -
QF_BV/sage/app1/bench_183,,5,158.2,,- -,- -,,- -,- -,,33,563.3,,25,471.1,,- -,- -
QF_BV/sage/app1/bench_184,,6,186.9,,- -,- -,,- -,- -,,44,386.0,,30,386.0,,- -,- -
QF_BV/sage/app1/bench_185,,5,86.2,,- -,- -,,- -,- -,,21,323.1,,20,323.1,,- -,- -
QF_BV/sage/app1/bench_188,,6,190.7,,27,1131.5,,22,1131.5,,51,524.2,,35,524.2,,- -,- -
QF_BV/sage/app1/bench_191,,6,102.2,,82,1210.6,,46,1210.6,,24,362.7,,21,373.3,,- -,- -
QF_BV/sage/app1/bench_201,,6,202.6,,51,1337.5,,30,1094.0,,22,343.8,,21,240.3,,- -,- -
QF_BV/sage/app1/bench_268,,5,154.0,,- -,- -,,- -,- -,,33,361.9,,27,430.4,,- -,- -
QF_BV/sage/app1/bench_310,,6,243.1,,15,1058.7,,14,1058.7,,20,274.5,,20,274.5,,- -,- -
QF_BV/sage/app1/bench_313,,6,130.8,,- -,- -,,- -,- -,,19,516.5,,18,308.1,,- -,- -
QF_BV/sage/app1/bench_329,,6,125.3,,58,1039.9,,33,1039.9,,38,449.8,,29,413.3,,- -,- -
QF_BV/sage/app1/bench_333,,6,90.4,,66,1220.8,,37,990.4,,12,259.4,,12,259.4,,- -,- -
QF_BV/sage/app1/bench_334,,6,111.6,,- -,- -,,- -,- -,,21,314.9,,20,255.9,,- -,- -
QF_BV/sage/app1/bench_335,,6,116.9,,- -,- -,,- -,- -,,35,391.9,,26,391.9,,- -,- -
QF_BV/sage/app1/bench_338,,6,114.5,,67,1184.5,,39,1223.2,,22,269.3,,21,358.5,,- -,- -
QF_BV/sage/app1/bench_342,,6,113.9,,- -,- -,,- -,- -,,17,295.4,,17,295.4,,- -,- -
QF_BV/sage/app1/bench_343,,6,112.4,,- -,- -,,- -,- -,,16,238.1,,14,295.5,,- -,- -
