Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,35,323.5,,- -,- -,,100,1205.9,,109,1078.2,,83,1220.5,,56,55.2
QF_BV/RWS/Example_8.txt,,12,73.4,,47,314.8,,41,314.8,,31,332.2,,28,211.5,,24,9.6
QF_BV/RWS/Example_9.txt,,17,781.1,,- -,- -,,- -,- -,,29,1316.2,,29,1316.2,,- -,- -
QF_BV/RWS/Example_10.txt,,42,1215.7,,- -,- -,,- -,- -,,84,1032.4,,84,1084.2,,64,322.5
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,66,1123.7,,63,1106.0,,- -,- -
QF_BV/RWS/Example_13.txt,,27,553.0,,117,1152.5,,61,1152.5,,47,463.2,,47,463.2,,44,170.1
QF_BV/RWS/Example_16.txt,,34,488.4,,- -,- -,,- -,- -,,63,855.4,,63,855.4,,72,139.1
QF_BV/RWS/Example_17.txt,,25,906.2,,- -,- -,,- -,- -,,42,955.6,,42,955.6,,35,361.1
QF_BV/sage/app1/bench_4,,5,358.5,,32,1426.1,,22,1392.3,,7,241.1,,7,241.1,,- -,- -
QF_BV/sage/app1/bench_29,,5,115.0,,50,1337.2,,23,1007.8,,20,324.3,,16,324.3,,- -,- -
QF_BV/sage/app1/bench_32,,5,122.4,,36,1029.5,,32,1029.5,,12,265.8,,12,246.2,,- -,- -
QF_BV/sage/app1/bench_37,,5,321.0,,- -,- -,,- -,- -,,7,254.7,,7,254.7,,- -,- -
QF_BV/sage/app1/bench_47,,6,121.5,,17,1106.4,,14,1106.4,,22,289.6,,22,289.6,,- -,- -
QF_BV/sage/app1/bench_52,,5,105.2,,103,1172.9,,68,1455.2,,13,293.8,,13,293.8,,- -,- -
QF_BV/sage/app1/bench_53,,5,109.4,,14,869.5,,13,869.5,,15,278.5,,15,304.5,,- -,- -
QF_BV/sage/app1/bench_54,,5,108.9,,- -,- -,,- -,- -,,17,300.3,,17,300.3,,- -,- -
QF_BV/sage/app1/bench_55,,5,113.7,,30,1126.1,,23,1090.6,,24,413.9,,23,413.9,,- -,- -
QF_BV/sage/app1/bench_60,,5,96.0,,- -,- -,,- -,- -,,13,287.7,,13,287.7,,- -,- -
QF_BV/sage/app1/bench_61,,5,157.0,,53,1495.0,,36,1114.6,,39,430.2,,26,468.5,,- -,- -
QF_BV/sage/app1/bench_62,,6,83.8,,52,934.5,,35,934.5,,22,252.1,,20,252.1,,- -,- -
QF_BV/sage/app1/bench_63,,5,111.1,,- -,- -,,- -,- -,,14,266.9,,14,266.9,,- -,- -
QF_BV/sage/app1/bench_66,,5,80.2,,40,1271.2,,26,1271.2,,67,727.0,,52,727.0,,- -,- -
QF_BV/sage/app1/bench_69,,5,104.9,,76,1436.1,,37,1113.9,,21,285.7,,21,285.7,,- -,- -
QF_BV/sage/app1/bench_99,,5,80.9,,94,1220.8,,68,1185.9,,21,250.2,,16,250.2,,- -,- -
QF_BV/sage/app1/bench_134,,5,87.5,,72,1163.2,,46,1132.2,,48,480.4,,30,457.2,,- -,- -
QF_BV/sage/app1/bench_169,,5,89.6,,- -,- -,,- -,- -,,51,484.8,,35,484.8,,- -,- -
QF_BV/sage/app1/bench_174,,6,106.6,,33,1365.0,,28,1365.0,,60,524.4,,46,627.9,,- -,- -
QF_BV/sage/app1/bench_175,,5,81.2,,- -,- -,,- -,- -,,70,600.9,,40,658.9,,- -,- -
QF_BV/sage/app1/bench_176,,6,65.7,,18,1108.4,,15,1108.4,,58,516.8,,35,516.8,,- -,- -
QF_BV/sage/app1/bench_177,,6,111.7,,27,1068.5,,17,1061.7,,27,327.5,,24,327.5,,- -,- -
QF_BV/sage/app1/bench_181,,5,343.6,,23,1435.1,,17,1691.7,,11,278.0,,11,278.0,,- -,- -
QF_BV/sage/app1/bench_182,,6,116.3,,32,1334.7,,21,1015.4,,17,309.1,,16,251.0,,- -,- -
QF_BV/sage/app1/bench_183,,5,116.5,,- -,- -,,- -,- -,,47,497.3,,31,563.3,,- -,- -
