Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,34,317.0,,- -,- -,,105,1190.6,,93,793.8,,79,793.8,,56,59.1
QF_BV/RWS/Example_8.txt,,12,71.3,,51,369.7,,42,369.7,,31,322.0,,29,315.7,,23,7.6
QF_BV/RWS/Example_9.txt,,17,1236.5,,- -,- -,,- -,- -,,29,1064.0,,29,1064.0,,- -,- -
QF_BV/RWS/Example_10.txt,,42,2097.5,,- -,- -,,- -,- -,,84,1072.7,,83,1563.5,,62,455.9
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,93,2337.5,,93,2337.5,,- -,- -
QF_BV/RWS/Example_12.txt,,25,3233.8,,- -,- -,,- -,- -,,68,856.0,,67,1108.9,,- -,- -
QF_BV/RWS/Example_13.txt,,27,496.6,,87,1197.8,,56,1101.6,,52,539.5,,50,539.5,,47,127.5
QF_BV/RWS/Example_16.txt,,34,636.7,,- -,- -,,- -,- -,,67,934.9,,67,934.9,,64,187.1
QF_BV/RWS/Example_17.txt,,25,560.6,,- -,- -,,- -,- -,,45,628.6,,45,628.6,,35,304.7
QF_BV/sage/app1/bench_4,,4,271.5,,17,1429.1,,17,1429.1,,9,276.7,,9,276.7,,- -,- -
QF_BV/sage/app1/bench_29,,5,243.1,,29,1078.8,,20,1162.0,,12,239.9,,12,239.9,,- -,- -
QF_BV/sage/app1/bench_32,,6,174.0,,16,686.8,,14,686.8,,12,258.9,,11,247.5,,- -,- -
QF_BV/sage/app1/bench_37,,5,314.4,,877,1342.5,,28,1292.9,,7,279.2,,7,279.2,,- -,- -
QF_BV/sage/app1/bench_47,,5,105.1,,- -,- -,,- -,- -,,58,666.1,,52,666.1,,- -,- -
QF_BV/sage/app1/bench_52,,6,129.8,,- -,- -,,- -,- -,,25,287.9,,19,272.8,,- -,- -
QF_BV/sage/app1/bench_53,,5,109.8,,35,780.5,,24,909.5,,19,404.7,,16,404.7,,- -,- -
QF_BV/sage/app1/bench_54,,6,126.3,,85,1268.7,,47,1250.8,,20,269.7,,19,254.0,,- -,- -
QF_BV/sage/app1/bench_55,,5,111.2,,37,1212.1,,31,1212.1,,20,267.9,,20,267.9,,- -,- -
QF_BV/sage/app1/bench_60,,5,107.3,,- -,- -,,- -,- -,,34,445.3,,27,445.3,,- -,- -
QF_BV/sage/app1/bench_61,,5,152.3,,25,1225.3,,16,1225.3,,39,431.3,,26,431.3,,- -,- -
QF_BV/sage/app1/bench_62,,6,124.8,,- -,- -,,- -,- -,,11,266.2,,11,266.2,,- -,- -
QF_BV/sage/app1/bench_63,,5,99.1,,50,1114.6,,36,1114.6,,33,480.7,,27,522.3,,- -,- -
QF_BV/sage/app1/bench_66,,6,213.6,,31,1358.3,,24,1112.1,,27,394.4,,24,335.2,,- -,- -
QF_BV/sage/app1/bench_69,,6,80.2,,104,1264.0,,60,1273.0,,21,270.1,,21,270.1,,- -,- -
QF_BV/sage/app1/bench_99,,5,89.1,,- -,- -,,- -,- -,,34,367.6,,29,367.6,,- -,- -
QF_BV/sage/app1/bench_134,,6,119.7,,- -,- -,,- -,- -,,31,545.6,,26,395.9,,- -,- -
QF_BV/sage/app1/bench_169,,5,97.2,,- -,- -,,- -,- -,,25,320.7,,22,320.7,,- -,- -
QF_BV/sage/app1/bench_174,,5,79.3,,- -,- -,,- -,- -,,87,627.9,,53,687.9,,- -,- -
QF_BV/sage/app1/bench_175,,5,85.8,,43,1331.6,,31,1284.3,,19,293.9,,18,271.5,,- -,- -
QF_BV/sage/app1/bench_176,,5,91.9,,- -,- -,,- -,- -,,33,462.3,,29,326.9,,- -,- -
QF_BV/sage/app1/bench_177,,6,111.4,,18,1061.7,,16,1068.5,,56,625.6,,36,578.4,,- -,- -
QF_BV/sage/app1/bench_181,,5,527.9,,450,1325.4,,28,1325.4,,9,272.0,,9,272.0,,- -,- -
QF_BV/sage/app1/bench_182,,5,84.9,,- -,- -,,- -,- -,,15,228.5,,15,228.5,,- -,- -
QF_BV/sage/app1/bench_183,,5,86.1,,- -,- -,,- -,- -,,57,683.5,,36,667.9,,- -,- -
QF_BV/sage/app1/bench_184,,5,85.9,,- -,- -,,- -,- -,,27,284.1,,22,308.7,,- -,- -
QF_BV/sage/app1/bench_185,,6,104.2,,120,1237.3,,42,1042.6,,14,260.9,,14,260.9,,- -,- -
QF_BV/sage/app1/bench_188,,6,205.4,,- -,- -,,- -,- -,,37,445.4,,32,659.3,,- -,- -
QF_BV/sage/app1/bench_191,,5,88.1,,85,1317.3,,50,1317.3,,66,707.3,,50,1162.7,,- -,- -
QF_BV/sage/app1/bench_201,,6,67.2,,35,1094.0,,25,1385.3,,10,238.9,,10,238.9,,- -,- -
QF_BV/sage/app1/bench_268,,6,111.2,,80,1080.5,,40,860.7,,27,368.9,,26,368.9,,- -,- -
QF_BV/sage/app1/bench_310,,6,145.8,,- -,- -,,47,1425.6,,29,375.1,,25,626.0,,- -,- -
QF_BV/sage/app1/bench_313,,6,124.0,,- -,- -,,- -,- -,,12,227.1,,11,227.1,,- -,- -
QF_BV/sage/app1/bench_329,,6,225.1,,- -,- -,,- -,- -,,61,807.7,,54,807.7,,- -,- -
QF_BV/sage/app1/bench_333,,6,114.6,,- -,- -,,- -,- -,,59,775.0,,38,613.5,,- -,- -
QF_BV/sage/app1/bench_334,,6,113.5,,28,1303.0,,21,1303.0,,25,541.6,,21,541.6,,- -,- -
QF_BV/sage/app1/bench_335,,6,113.6,,- -,- -,,- -,- -,,57,781.3,,31,429.3,,- -,- -
QF_BV/sage/app1/bench_338,,6,131.6,,43,1071.7,,25,1272.1,,21,248.5,,20,245.3,,- -,- -
QF_BV/sage/app1/bench_342,,6,233.6,,- -,- -,,- -,- -,,29,649.1,,23,649.1,,- -,- -
QF_BV/sage/app1/bench_343,,6,107.9,,- -,- -,,- -,- -,,20,273.2,,18,273.2,,- -,- -
QF_BV/sage/app1/bench_344,,6,169.1,,- -,- -,,37,1303.0,,22,303.3,,20,276.9,,- -,- -
QF_BV/sage/app1/bench_345,,6,62.6,,- -,- -,,- -,- -,,38,542.3,,29,440.8,,- -,- -
QF_BV/sage/app1/bench_349,,5,196.6,,- -,- -,,- -,- -,,38,405.3,,30,462.7,,- -,- -
QF_BV/sage/app1/bench_352,,6,107.6,,40,1320.1,,23,1320.1,,68,705.1,,41,684.4,,- -,- -
