Instance,,PanSampler,,,Alt-1,,,Alt-2,,,Alt-3,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,6,78.2,,6,65.0,,7,139.6,,6,38.4
QF_BV/RWS/Example_8.txt,,5,33.4,,5,34.2,,5,24.3,,5,22.0
QF_BV/RWS/Example_9.txt,,5,294.0,,6,218.6,,6,486.3,,6,175.1
QF_BV/RWS/Example_10.txt,,7,321.0,,7,100.2,,7,226.9,,7,191.8
QF_BV/RWS/Example_11.txt,,- -,- -,,10,3374.7,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,4,833.3,,4,705.4,,5,710.0,,5,741.3
QF_BV/RWS/Example_13.txt,,5,103.8,,5,129.2,,5,136.4,,5,61.3
QF_BV/RWS/Example_16.txt,,8,390.8,,8,239.2,,8,136.4,,8,139.2
QF_BV/RWS/Example_17.txt,,5,274.1,,5,93.7,,5,117.5,,5,101.8
QF_BV/sage/app1/bench_4,,2,160.6,,2,221.3,,2,140.8,,2,71.5
QF_BV/sage/app1/bench_29,,2,61.4,,2,47.4,,2,29.4,,2,27.3
QF_BV/sage/app1/bench_32,,2,92.7,,2,41.4,,2,51.4,,2,29.2
QF_BV/sage/app1/bench_37,,2,142.6,,2,184.2,,2,82.1,,2,75.3
QF_BV/sage/app1/bench_47,,2,49.4,,2,32.0,,2,38.5,,2,26.6
QF_BV/sage/app1/bench_52,,2,59.3,,2,20.1,,2,33.5,,2,23.1
QF_BV/sage/app1/bench_53,,2,49.5,,2,39.3,,2,28.2,,2,27.9
QF_BV/sage/app1/bench_54,,2,61.8,,2,44.5,,2,60.4,,2,26.9
QF_BV/sage/app1/bench_55,,2,55.5,,2,42.2,,2,21.5,,2,25.8
QF_BV/sage/app1/bench_60,,2,55.1,,2,41.1,,2,34.6,,2,23.7
QF_BV/sage/app1/bench_61,,2,33.2,,2,33.8,,2,35.7,,2,21.1
QF_BV/sage/app1/bench_62,,2,50.6,,2,35.8,,2,35.2,,2,24.1
QF_BV/sage/app1/bench_63,,2,58.2,,2,41.1,,2,33.0,,2,22.6
QF_BV/sage/app1/bench_66,,2,39.8,,2,29.8,,2,29.8,,2,22.6
QF_BV/sage/app1/bench_69,,2,48.5,,2,28.5,,2,34.4,,2,22.1
QF_BV/sage/app1/bench_99,,2,47.6,,2,32.5,,2,32.9,,2,23.1
QF_BV/sage/app1/bench_134,,2,32.7,,3,46.9,,2,19.2,,2,21.9
QF_BV/sage/app1/bench_169,,2,47.0,,2,34.9,,2,30.3,,2,18.7
QF_BV/sage/app1/bench_174,,2,50.1,,2,35.4,,2,31.9,,2,22.0
QF_BV/sage/app1/bench_175,,2,26.7,,2,32.1,,2,55.1,,2,23.6
QF_BV/sage/app1/bench_176,,2,56.7,,2,30.8,,2,39.2,,2,21.8
QF_BV/sage/app1/bench_177,,2,51.4,,2,42.6,,2,21.6,,2,21.0
QF_BV/sage/app1/bench_181,,2,167.2,,2,114.4,,2,153.9,,2,66.2
QF_BV/sage/app1/bench_182,,2,47.0,,2,30.9,,2,49.3,,3,26.4
QF_BV/sage/app1/bench_183,,2,46.7,,2,20.0,,2,52.0,,2,20.5
QF_BV/sage/app1/bench_184,,2,49.2,,3,45.9,,2,18.1,,2,23.1
QF_BV/sage/app1/bench_185,,2,66.1,,2,20.0,,2,33.0,,2,21.9
QF_BV/sage/app1/bench_188,,2,50.0,,2,19.8,,2,39.3,,2,23.6
QF_BV/sage/app1/bench_191,,2,47.9,,2,21.9,,2,33.4,,2,21.2
QF_BV/sage/app1/bench_201,,2,50.9,,2,26.2,,2,51.9,,2,19.1
QF_BV/sage/app1/bench_268,,2,33.8,,3,59.0,,2,34.7,,2,20.6
QF_BV/sage/app1/bench_310,,2,52.9,,2,38.4,,2,66.2,,3,21.3
QF_BV/sage/app1/bench_313,,2,72.3,,3,105.5,,2,52.7,,2,24.2
QF_BV/sage/app1/bench_329,,2,45.8,,3,48.5,,2,34.5,,2,24.0
QF_BV/sage/app1/bench_333,,2,88.3,,3,38.5,,2,41.6,,3,29.2
QF_BV/sage/app1/bench_334,,2,53.0,,2,42.8,,2,19.7,,2,22.1
QF_BV/sage/app1/bench_335,,2,46.7,,2,27.7,,2,30.9,,2,21.8
QF_BV/sage/app1/bench_338,,2,90.7,,3,49.4,,2,37.0,,3,32.2
QF_BV/sage/app1/bench_342,,2,32.3,,3,63.0,,2,29.4,,2,20.2
QF_BV/sage/app1/bench_343,,2,31.0,,2,45.8,,2,30.7,,2,22.4
QF_BV/sage/app1/bench_344,,2,61.9,,3,47.0,,2,23.1,,2,22.6
QF_BV/sage/app1/bench_345,,2,49.9,,3,28.7,,3,47.2,,3,49.4
QF_BV/sage/app1/bench_349,,2,41.0,,3,45.4,,2,38.9,,3,30.1
QF_BV/sage/app1/bench_352,,2,52.2,,2,31.0,,2,20.4,,3,32.3
QF_BV/sage/app1/bench_356,,2,45.4,,3,46.2,,2,30.8,,3,66.6
QF_BV/sage/app1/bench_372,,2,51.1,,3,48.9,,2,37.9,,3,30.4
QF_BV/sage/app1/bench_407,,2,46.0,,3,77.8,,2,29.0,,3,25.0
QF_BV/sage/app1/bench_411,,2,47.6,,3,61.7,,2,28.1,,3,27.9
