Instance,,PanSampler,,,SMTSampler,,,SMTSampler-alt,,,GuidedSampler,,,GuidedSampler-alt,,,CSB,
,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time,,#sol,time
QF_BV/RWS/Example_3.txt,,98,1001.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,278,280.1
QF_BV/RWS/Example_8.txt,,31,150.2,,584,1189.1,,81,1198.4,,110,857.6,,80,628.0,,67,23.9
QF_BV/RWS/Example_9.txt,,53,2090.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_10.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,316,1431.0
QF_BV/RWS/Example_11.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_12.txt,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/RWS/Example_13.txt,,88,1569.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,212,965.9
QF_BV/RWS/Example_16.txt,,85,1595.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,179,352.3
QF_BV/RWS/Example_17.txt,,75,1675.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,158,1558.0
QF_BV/sage/app1/bench_4,,14,798.0,,- -,- -,,- -,- -,,83,1220.7,,41,1754.3,,- -,- -
QF_BV/sage/app1/bench_29,,18,377.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_32,,16,330.1,,- -,- -,,- -,- -,,- -,- -,,56,1805.2,,- -,- -
QF_BV/sage/app1/bench_37,,14,788.3,,- -,- -,,- -,- -,,67,1087.7,,38,1087.7,,- -,- -
QF_BV/sage/app1/bench_47,,18,273.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_52,,17,183.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_53,,18,209.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_54,,18,345.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_55,,17,291.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_60,,17,293.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_61,,17,290.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_62,,18,234.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_63,,18,295.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_66,,18,323.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_69,,17,264.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_99,,17,247.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_134,,17,245.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_169,,17,235.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_174,,16,207.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_175,,17,366.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_176,,17,218.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_177,,17,269.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_181,,15,880.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_182,,16,224.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_183,,16,227.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_184,,17,248.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_185,,17,405.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_188,,16,428.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_191,,17,254.7,,- -,- -,,- -,- -,,143,1305.6,,60,1305.6,,- -,- -
QF_BV/sage/app1/bench_201,,17,276.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_268,,18,180.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_310,,17,191.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_313,,18,399.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_329,,26,409.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_333,,26,387.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_334,,27,430.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_335,,26,410.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_338,,18,499.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_342,,25,301.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_343,,26,399.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_344,,26,590.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_345,,16,185.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_349,,16,347.6,,- -,- -,,- -,- -,,- -,- -,,65,2232.5,,- -,- -
QF_BV/sage/app1/bench_352,,26,248.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_356,,25,333.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_372,,25,518.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_407,,23,953.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_411,,24,329.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_412,,24,308.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_413,,24,343.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_415,,24,350.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_419,,24,308.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_420,,23,361.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_421,,24,392.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_422,,23,240.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_426,,15,216.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_429,,23,317.0,,- -,- -,,- -,- -,,144,1257.2,,66,1257.2,,- -,- -
QF_BV/sage/app1/bench_443,,23,338.6,,- -,- -,,- -,- -,,98,1029.1,,54,1029.1,,- -,- -
QF_BV/sage/app1/bench_511,,26,265.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_512,,26,209.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_517,,24,250.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_531,,26,250.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_535,,26,221.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_537,,25,201.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_539,,24,188.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_542,,26,241.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_545,,26,282.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_552,,27,376.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_556,,23,341.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_562,,21,342.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_564,,21,342.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_567,,21,302.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_571,,21,288.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_602,,20,403.2,,- -,- -,,- -,- -,,- -,- -,,68,1681.4,,- -,- -
QF_BV/sage/app1/bench_611,,20,307.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_620,,20,309.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_629,,20,417.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_638,,20,286.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_646,,20,285.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_655,,21,292.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_664,,21,307.7,,- -,- -,,- -,- -,,136,1289.6,,63,1289.6,,- -,- -
QF_BV/sage/app1/bench_674,,21,296.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_681,,14,877.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_683,,21,227.6,,- -,- -,,- -,- -,,498,1296.5,,60,1296.5,,- -,- -
QF_BV/sage/app1/bench_691,,21,268.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_692,,14,830.5,,- -,- -,,- -,- -,,292,2584.3,,59,2582.6,,- -,- -
QF_BV/sage/app1/bench_699,,21,256.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_707,,21,178.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_715,,22,268.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_722,,21,227.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_730,,21,244.6,,- -,- -,,- -,- -,,- -,- -,,76,1256.6,,- -,- -
QF_BV/sage/app1/bench_738,,21,203.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_745,,20,216.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_753,,25,321.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_761,,24,253.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_836,,14,924.5,,- -,- -,,- -,- -,,- -,- -,,55,2301.6,,- -,- -
QF_BV/sage/app1/bench_847,,14,821.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_858,,15,839.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_869,,14,1044.7,,- -,- -,,- -,- -,,175,2161.6,,47,2072.2,,- -,- -
QF_BV/sage/app1/bench_880,,15,972.7,,- -,- -,,- -,- -,,75,1238.0,,41,1238.0,,- -,- -
QF_BV/sage/app1/bench_914,,14,477.3,,- -,- -,,- -,- -,,76,1167.1,,40,1214.3,,- -,- -
QF_BV/sage/app1/bench_926,,25,155.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_947,,15,958.1,,- -,- -,,- -,- -,,94,1323.5,,40,972.9,,- -,- -
QF_BV/sage/app1/bench_983,,25,418.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_985,,22,323.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_987,,20,183.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_989,,18,152.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_992,,16,217.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_994,,15,147.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_996,,12,121.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_998,,11,164.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,14,2851.9
QF_BV/sage/app1/bench_1000,,10,67.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,14,2231.9
QF_BV/sage/app1/bench_1004,,10,54.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,14,2531.5
QF_BV/sage/app1/bench_1006,,9,52.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,16,2664.0
QF_BV/sage/app1/bench_1008,,9,57.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,11,1792.8
QF_BV/sage/app1/bench_1010,,8,57.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,11,1728.5
QF_BV/sage/app1/bench_1012,,8,42.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,12,2045.3
QF_BV/sage/app1/bench_1015,,8,56.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,9,1376.9
QF_BV/sage/app1/bench_1017,,7,43.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,9,1379.0
QF_BV/sage/app1/bench_1019,,7,44.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,9,1401.5
QF_BV/sage/app1/bench_1021,,7,47.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,9,1383.5
QF_BV/sage/app1/bench_1023,,7,62.2,,- -,- -,,- -,- -,,283,1166.6,,154,1210.7,,9,1291.6
QF_BV/sage/app1/bench_1027,,7,59.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,9,1113.3
QF_BV/sage/app1/bench_1035,,7,41.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,8,1405.5
QF_BV/sage/app1/bench_1109,,7,48.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,8,1380.9
QF_BV/sage/app1/bench_1110,,7,61.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,8,1280.1
QF_BV/sage/app1/bench_1126,,15,1295.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_1128,,7,44.6,,169,1402.6,,97,1402.6,,273,1228.0,,145,1263.2,,11,1911.2
QF_BV/sage/app1/bench_1448,,15,915.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_1459,,15,944.6,,- -,- -,,- -,- -,,271,2042.3,,44,1297.1,,- -,- -
QF_BV/sage/app1/bench_1470,,15,842.7,,- -,- -,,- -,- -,,- -,- -,,45,1696.5,,- -,- -
QF_BV/sage/app1/bench_1481,,15,882.0,,- -,- -,,- -,- -,,373,2576.2,,58,2576.2,,- -,- -
QF_BV/sage/app1/bench_1492,,16,825.8,,- -,- -,,- -,- -,,- -,- -,,49,1284.4,,- -,- -
QF_BV/sage/app1/bench_1525,,15,1006.0,,- -,- -,,- -,- -,,286,1616.5,,48,1863.3,,- -,- -
QF_BV/sage/app1/bench_1559,,16,887.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_1873,,14,792.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_1877,,15,970.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_1913,,16,894.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_1914,,15,805.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_1915,,15,796.6,,- -,- -,,- -,- -,,366,2193.7,,49,1401.8,,- -,- -
QF_BV/sage/app1/bench_1916,,16,870.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_1917,,16,1071.1,,- -,- -,,- -,- -,,- -,- -,,48,1335.1,,- -,- -
QF_BV/sage/app1/bench_1920,,15,757.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_1924,,16,947.3,,- -,- -,,- -,- -,,226,2458.0,,44,1910.6,,- -,- -
QF_BV/sage/app1/bench_1950,,16,840.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2004,,16,544.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2005,,16,471.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2020,,16,1044.7,,- -,- -,,- -,- -,,- -,- -,,51,2641.2,,- -,- -
QF_BV/sage/app1/bench_2021,,15,1217.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2022,,15,356.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2024,,16,613.0,,- -,- -,,- -,- -,,104,1339.5,,45,1339.5,,- -,- -
QF_BV/sage/app1/bench_2025,,16,661.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2028,,16,684.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2031,,16,775.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2088,,15,662.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2089,,13,793.5,,- -,- -,,- -,- -,,83,1213.4,,41,1327.6,,- -,- -
QF_BV/sage/app1/bench_2124,,16,725.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2128,,17,1258.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2129,,16,993.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2133,,16,1028.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2135,,16,684.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2138,,18,770.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2141,,16,841.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2173,,16,806.5,,- -,- -,,- -,- -,,391,2591.9,,54,2591.9,,- -,- -
QF_BV/sage/app1/bench_2219,,16,826.3,,- -,- -,,- -,- -,,617,2552.1,,62,2662.9,,- -,- -
QF_BV/sage/app1/bench_2252,,17,485.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2257,,17,454.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2258,,16,619.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2262,,17,526.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2263,,17,510.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2266,,18,558.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2270,,16,396.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2293,,17,461.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2322,,14,854.6,,- -,- -,,- -,- -,,80,1165.4,,42,1143.1,,- -,- -
QF_BV/sage/app1/bench_2330,,17,538.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2365,,18,419.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2367,,14,815.3,,- -,- -,,- -,- -,,80,1137.8,,43,1218.3,,- -,- -
QF_BV/sage/app1/bench_2370,,17,310.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2371,,18,481.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2375,,17,360.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2376,,18,414.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2380,,18,342.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2383,,17,358.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2405,,17,401.7,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2428,,17,416.5,,- -,- -,,- -,- -,,630,1959.5,,59,1959.5,,- -,- -
QF_BV/sage/app1/bench_2461,,16,184.8,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2465,,17,302.5,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2466,,17,286.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2468,,18,377.3,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2472,,18,287.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2473,,17,301.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2474,,18,316.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2477,,17,312.6,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2481,,17,325.4,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2525,,17,276.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2529,,18,236.1,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2547,,16,360.0,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2582,,18,283.2,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
QF_BV/sage/app1/bench_2586,,18,272.9,,- -,- -,,- -,- -,,- -,- -,,- -,- -,,- -,- -
